frame_id,u_px,v_px,derivative_step_px,failure_reason,formal_domain,edge_region,source
026,1821.0020303544482,670.9996666899387,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1821.375489626306,672.9356059346552,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1821.636902217325,675.043058131115,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1821.743405164853,676.0207185256684,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1821.8579057446725,678.0062571131484,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1822.0020920066854,679.9997739735954,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1822.136597042028,680.9778089839451,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1822.5788135510102,683.0797465776772,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1822.780493902958,685.0035792785619,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1822.73443754136,687.0175159085472,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1822.8193885926212,688.0160708093846,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1823.0254733906859,689.9974329625043,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1823.1375107040503,691.9973347947392,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1823.3039684967594,693.9732272531679,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1823.3021493962506,695.0001216195262,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1823.1360747934302,697.0111472357365,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1824.96657434642,712.0027748085646,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1825.0526643370074,712.997172454787,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1825.0147955140258,718.9965225869223,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
027,1832.7752741462782,373.04409331097344,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
027,1832.9598638795137,374.00714786945656,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
027,1833.0941773988977,374.9903017827185,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
027,1833.1751590765518,375.992243208834,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
027,1833.2417111830673,376.986679412268,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
027,1833.3338253504944,377.96442205096434,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
027,1833.4830799994868,379.0890289875681,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
027,1833.6926099872883,380.0703176213516,0.5,minus_invalid,True,middle_formal,fit_edge_extension
027,1833.9079207414484,381.01952421453944,0.5,minus_invalid,True,middle_formal,fit_edge_extension
027,1834.065217591903,381.9913617232151,0.5,minus_invalid,True,middle_formal,fit_edge_extension
027,1834.169519719812,382.9823778778662,0.5,minus_invalid,True,middle_formal,fit_edge_extension
027,1834.3078629223771,383.94537174881145,0.5,minus_invalid,True,middle_formal,fit_edge_extension
