model,direction,parameter,unit,step,v_px,region,valid_count,invalid_count,median_dlambda_dtheta,p05_dlambda_dtheta,p95_dlambda_dtheta,rmse_dlambda_dtheta
M0,single_parameter,theta_axis,rad,1e-05,839.5929369566096,middle_formal,31,10,-1155.4201411513532,-1362.7822639392662,-982.901158991467,1169.8355130273335
M0,single_parameter,theta_axis,rad,1e-05,864.4927387674412,middle_formal,31,10,-1155.848572443574,-1363.292365954294,-983.2641511280825,1170.2702306501228
M0,single_parameter,theta_axis,rad,1e-05,889.3925405782728,middle_formal,31,10,-1156.2745702178745,-1363.79979926744,-983.6249223184267,1170.7025079778
M0,single_parameter,theta_axis,rad,1e-05,914.2923423891045,middle_formal,31,10,-1156.6981288126499,-1364.3045610649551,-983.9834651842237,1171.1323397043816
M0,single_parameter,theta_axis,rad,1e-05,939.1921441999361,middle_formal,31,10,-1157.1192422479726,-1364.806648132344,-984.3397725063595,1171.559720686587
M0,single_parameter,theta_axis,rad,1e-05,964.0919460107677,middle_formal,31,10,-1157.537905544359,-1365.3060577297538,-984.6938373129886,1171.984645885073
M0,single_parameter,theta_axis,rad,1e-05,988.9917478215993,middle_formal,31,10,-1157.9541134608462,-1365.8027873248102,-985.0456534138629,1172.40711067388
M0,single_parameter,theta_axis,rad,1e-05,1013.891549632431,middle_formal,31,10,-1158.3678610634252,-1366.2968340469206,-985.3952142265142,1172.8271103767436
M0,single_parameter,theta_axis,rad,1e-05,1038.7913514432626,middle_formal,31,10,-1158.7791436170392,-1366.78819552003,-985.7425138648067,1173.2446407142588
M0,single_parameter,theta_axis,rad,1e-05,1063.6911532540942,middle_formal,31,10,-1159.1879565571617,-1367.2768692003956,-986.0875465761864,1173.659697480864
M0,single_parameter,theta_axis,rad,1e-05,1088.5909550649258,middle_formal,31,10,-1159.5942958592786,-1367.7628526522767,-986.4303069036849,1174.072276614454
M0,single_parameter,theta_axis,rad,1e-05,1113.4907568757574,middle_formal,31,10,-1159.9981569588635,-1368.24614365878,-986.7707894954946,1174.4823743172628
M0,single_parameter,theta_axis,rad,1e-05,1138.390558686589,middle_formal,31,10,-1160.3995363032027,-1368.7267399944858,-987.1089895653994,1174.8899869002448
M0,single_parameter,theta_axis,rad,1e-05,1163.2903604974206,middle_formal,31,10,-1160.79843010084,-1369.2046395135549,-987.4449025858211,1175.2951109632395
M0,single_parameter,theta_axis,rad,1e-05,1188.1901623082522,middle_formal,31,10,-1161.1948343386302,-1369.679840149729,-987.778523725069,1175.6977430663737
M0,single_parameter,theta_axis,rad,1e-05,1213.0899641190838,middle_formal,31,10,-1161.5887463619856,-1370.152339970332,-988.1098491149486,1176.0978801458355
M0,single_parameter,theta_axis,rad,1e-05,1237.9897659299154,middle_formal,31,10,-1161.980162277132,-1370.6221370256344,-988.438874585995,1176.495519146579
M0,single_parameter,theta_axis,rad,1e-05,1262.889567740747,middle_formal,31,10,-1162.3690793101105,-1371.0892295875965,-988.7655965485463,1176.8906572464825
M0,single_parameter,theta_axis,rad,1e-05,1287.7893695515786,middle_formal,31,10,-1162.755494897283,-1371.5536154336405,-989.0900116459987,1177.2832917735604
M0,single_parameter,theta_axis,rad,1e-05,1312.6891713624102,middle_formal,31,10,-1163.139405872471,-1372.0152930460472,-989.4121164393254,1177.6734201247318
M0,single_parameter,theta_axis,rad,1e-05,1337.5889731732418,middle_formal,31,10,-1163.5208097970917,-1372.4742610094154,-989.7319079925636,1178.0610400135079
M0,single_parameter,theta_axis,rad,1e-05,1362.4887749840734,middle_formal,31,10,-1163.899704619098,-1372.9305172802242,-990.049383753444,1178.4461491216575
M0,single_parameter,theta_axis,rad,1e-05,1387.388576794905,middle_formal,31,10,-1164.2760876952707,-1373.3840606391823,-990.3645409337968,1178.82874536784
M0,single_parameter,theta_axis,rad,1e-05,1412.2883786057366,middle_formal,31,10,-1164.6499572123048,-1373.8348890910856,-990.6773774019938,1179.2088268233751
M0,single_parameter,theta_axis,rad,1e-05,1437.1881804165682,middle_formal,31,10,-1165.0213113739483,-1374.2830015218033,-990.9878909155622,1179.5863916515796
M0,single_parameter,theta_axis,rad,1e-05,1462.0879822273998,middle_formal,31,10,-1165.3901482702622,-1374.7283960299228,-991.296079814674,1179.9614381654562
M0,single_parameter,theta_axis,rad,1e-05,1486.9877840382314,middle_formal,30,11,-1158.751833818883,-1359.099676195683,-991.0126227183013,1172.264664844682
M0,single_parameter,theta_axis,rad,1e-05,1511.887585849063,middle_formal,30,11,-1159.1131549380407,-1359.5336501987276,-991.3159584684194,1172.6317252932633
M0,single_parameter,theta_axis,rad,1e-05,1536.7873876598946,middle_formal,30,11,-1159.4719616255134,-1359.9649166417294,-991.6169661457274,1172.9962705001192
M0,single_parameter,theta_axis,rad,1e-05,1561.6871894707263,middle_formal,30,11,-1159.828253167916,-1360.3934743719037,-991.9156442896336,1173.3582993745222
M0,single_parameter,theta_axis,rad,1e-05,1586.586991281558,middle_formal,30,11,-1160.1820283487996,-1360.819322052862,-992.2119926704908,1173.7178108781138
M0,single_parameter,theta_axis,rad,1e-05,1611.4867930923897,middle_formal,31,10,-1153.5163430039574,-1360.4014078055116,-981.3662851939852,1167.8890967863042
M0,single_parameter,theta_axis,rad,1e-05,1636.3865949032213,middle_formal,31,10,-1153.86264276367,-1360.82152388326,-981.6542900125568,1168.24147039521
M0,single_parameter,theta_axis,rad,1e-05,1661.286396714053,middle_formal,31,10,-1154.2064315051448,-1361.2389274328507,-981.9399774130487,1168.5913317117597
M0,single_parameter,theta_axis,rad,1e-05,1686.1861985248845,middle_formal,31,10,-1154.5477089782707,-1361.6536169053006,-982.2233473670393,1168.938680300269
M0,single_parameter,theta_axis,rad,1e-05,1711.086000335716,middle_formal,31,10,-1154.886474887462,-1362.0655917748081,-982.5044002781168,1169.2835158365135
M0,single_parameter,theta_axis,rad,1e-05,1735.9858021465477,middle_formal,31,10,-1155.2227292099815,-1362.4748505293383,-982.7831368227179,1169.6258381387588
M0,single_parameter,theta_axis,rad,1e-05,1760.8856039573793,middle_formal,31,10,-1155.556471962882,-1362.881392753934,-983.0595576801214,1169.9656472873621
M0,single_parameter,theta_axis,rad,1e-05,1785.785405768211,middle_formal,31,10,-1155.887703589542,-1363.285217044563,-983.3336639218259,1170.3029432404367
M0,single_parameter,theta_axis,rad,1e-05,1810.6852075790425,middle_formal,31,10,-1156.216424374179,-1363.686322682156,-983.6054569234419,1170.6377263366608
M0,single_parameter,theta_axis,rad,1e-05,1835.5850093898741,middle_formal,31,10,-1156.542634817015,-1364.0847088083774,-983.8749381287925,1170.9699969003261
M0,single_parameter,theta_axis,rad,1e-05,1860.4848112007057,middle_formal,31,10,-1156.8663359241782,-1364.4803746927892,-984.1421094336055,1171.299755510761
M0,single_parameter,theta_axis,rad,1e-05,1885.3846130115373,middle_formal,31,10,-1157.1875283152622,-1364.8733194116858,-984.4069725602366,1171.6270027609241
M0,single_parameter,theta_axis,rad,1e-05,1910.284414822369,middle_formal,31,10,-1157.5062132010316,-1365.263542297157,-984.6695297198947,1171.951739460643
M0,single_parameter,theta_axis,rad,1e-05,1935.1842166332005,middle_formal,31,10,-1157.8223916046682,-1365.651042667082,-984.9297832516867,1172.273966554032
M0,single_parameter,theta_axis,rad,1e-05,1960.0840184440322,middle_formal,31,10,-1158.136064879045,-1366.0358197370215,-985.1877361768401,1172.593685131989
M0,single_parameter,theta_axis,rad,1e-05,1984.9838202548638,middle_formal,31,10,-1158.4472348602048,-1366.4178730294907,-985.4433911584691,1172.9108963763308
M0,single_parameter,theta_axis,rad,1e-05,2009.8836220656954,middle_formal,31,10,-1158.7559029180738,-1366.7972017259444,-985.696751308751,1173.225601658378
M0,single_parameter,theta_axis,rad,1e-05,2034.783423876527,middle_formal,31,10,-1159.0620710876465,-1367.1738055109017,-985.9478200354487,1173.5378025285543
M0,single_parameter,theta_axis,rad,1e-05,2059.6832256873586,middle_formal,31,10,-1159.3657412447556,-1367.5476837164524,-986.196600911171,1173.847500579604
M0,single_parameter,theta_axis,rad,1e-05,2084.5830274981904,middle_formal,31,10,-1159.6669153732364,-1367.9188359731143,-986.4430979888538,1174.1546976437714
M0,single_parameter,theta_axis,rad,1e-05,2109.4828293090222,middle_formal,31,10,-1159.9655964744215,-1368.2872616698205,-986.6873153015375,1174.4593957145003
M0,single_parameter,theta_axis,rad,1e-05,2134.3826311198536,middle_formal,31,10,-1160.2617862251918,-1368.652960721306,-986.9292571409004,1174.7615968537084
M0,single_parameter,theta_axis,rad,1e-05,2159.2824329306854,middle_formal,31,10,-1160.55548792815,-1369.0159324767137,-987.1689284125295,1175.0613033426887
M0,single_parameter,theta_axis,rad,1e-05,2184.182234741517,middle_formal,31,10,-1160.84670448231,-1369.3761767370916,-987.4063336127391,1175.3585175846022
M0,single_parameter,theta_axis,rad,1e-05,2209.0820365523487,middle_formal,31,10,-1161.1354384001515,-1369.733693312014,-987.6414783093422,1175.6532421731406
M0,single_parameter,theta_axis,rad,1e-05,2233.98183836318,middle_formal,31,10,-1161.4216931945975,-1370.0884818490522,-987.874367575614,1175.9454798727124
M0,single_parameter,theta_axis,rad,1e-05,2258.881640174012,middle_formal,31,10,-1161.7054724865739,-1370.440542302731,-988.1050074824315,1176.2352335052235
M0,single_parameter,theta_axis,rad,1e-05,2283.7814419848432,middle_formal,31,10,-1161.9867794991023,-1370.7898744684144,-988.3334037454005,1176.5225062261295
M0,single_parameter,theta_axis,rad,1e-05,2308.6812437956746,middle_formal,31,10,-1162.2656182851188,-1371.1364784370517,-988.5595626286657,1176.8073012369741
M0,single_parameter,theta_axis,rad,1e-05,2333.5810456065064,middle_formal,31,10,-1162.541992783872,-1371.4803540835874,-988.7834908624881,1177.0896219618073
M0,single_parameter,theta_axis,rad,1e-05,2358.480847417338,middle_formal,31,10,-1162.8159070369293,-1371.8215012772816,-989.0051950975475,1177.3694719467278
M0,single_parameter,theta_axis,rad,1e-05,2383.3806492281697,middle_formal,31,10,-1163.0873657225038,-1372.1599204217227,-989.2246825074834,1177.6468550290667
M0,single_parameter,theta_axis,rad,1e-05,2408.2804510390015,middle_formal,31,10,-1163.356372671842,-1372.4956113748021,-989.4419604023595,1177.9217750055066
M0,single_parameter,theta_axis,rad,1e-05,2433.180252849833,middle_formal,31,10,-1163.6229334214931,-1372.8285747788505,-989.6570365583556,1178.1942361423964
M0,single_parameter,theta_axis,rad,1e-05,2458.0800546606647,middle_formal,31,10,-1163.887052462087,-1373.158810355335,-989.8699188426007,1178.4642426401363
M0,single_parameter,theta_axis,rad,1e-05,2482.979856471496,middle_formal,31,10,-1164.1487352051172,-1373.4863187153223,-990.0806158981367,1178.731798983291
M0,single_parameter,theta_axis,rad,1e-05,2507.879658282328,middle_formal,31,10,-1164.4079869199686,-1373.8111004272469,-990.2891361491583,1178.9969098896981
M0,single_parameter,theta_axis,rad,1e-05,2532.7794600931593,middle_formal,31,10,-1164.6648131602433,-1374.1331556758496,-990.4954882983928,1179.2595802173216
M0,single_parameter,theta_axis,rad,1e-05,2557.679261903991,middle_formal,31,10,-1164.9192199513436,-1374.452485001143,-990.6996818386914,1179.5198150027813
M0,single_parameter,theta_axis,rad,1e-05,2582.5790637148225,middle_formal,31,10,-1165.1712129776115,-1374.769089250094,-990.9017261065854,1179.7776194874505
M0,single_parameter,theta_axis,rad,1e-05,2607.4788655256543,middle_formal,31,10,-1165.420798656669,-1375.0829687438682,-991.101631194624,1180.0329991044134
M0,single_parameter,theta_axis,rad,1e-05,2632.3786673364857,middle_formal,31,10,-1165.6679833834005,-1375.3941242015344,-991.2994071726188,1180.2859595730893
M0,single_parameter,theta_axis,rad,1e-05,2657.2784691473175,middle_formal,31,10,-1165.9127739335418,-1375.7025568992276,-991.4950645878661,1180.5365067209589
M0,single_parameter,theta_axis,rad,1e-05,2682.178270958149,middle_formal,31,10,-1166.1551771680934,-1376.0082673371699,-991.6886141013491,1180.7846465495343
M0,single_parameter,theta_axis,rad,1e-05,2707.0780727689807,bottom_formal_edge,30,11,-1159.3750612036047,-1360.1989928605462,-991.2896230727596,1172.941187943185
M0,single_parameter,theta_axis,rad,1e-05,2731.977874579812,bottom_formal_edge,30,11,-1159.6107028594815,-1360.4942923257113,-991.4788339955293,1173.182093005575
M0,single_parameter,phi_axis,rad,1e-05,241.99769349665084,top_formal_edge,31,10,-367.95419234181276,-412.16062141700144,-330.5267301755066,370.42655856977296
M0,single_parameter,phi_axis,rad,1e-05,266.8974953074825,top_formal_edge,31,10,-361.0007966301509,-404.374149448472,-324.2791329284955,363.42671343501104
M0,single_parameter,phi_axis,rad,1e-05,291.7972971183141,top_formal_edge,31,10,-354.04361386781596,-396.5832287121884,-318.02828140996553,356.42303426699374
M0,single_parameter,phi_axis,rad,1e-05,316.6970989291457,middle_formal,31,10,-347.0826767681956,-388.78789782756934,-311.77420377730414,349.4155543145096
M0,single_parameter,phi_axis,rad,1e-05,341.5969007399773,middle_formal,31,10,-340.1180168850715,-380.98819411516155,-305.5169277558889,342.40430587486696
M0,single_parameter,phi_axis,rad,1e-05,366.4967025508089,middle_formal,31,10,-333.1496653970589,-373.18415391780485,-299.25647969548663,335.3893199527689
M0,single_parameter,phi_axis,rad,1e-05,391.3965043616405,middle_formal,31,10,-326.17765145914746,-365.37581157745075,-292.9928855508024,328.3706265718784
M0,single_parameter,phi_axis,rad,1e-05,416.29630617247216,middle_formal,31,10,-319.2020039421095,-357.56320060613683,-286.72616991229916,321.34825475641793
M0,single_parameter,phi_axis,rad,1e-05,441.19610798330376,middle_formal,31,10,-312.22275030700075,-349.74635324829245,-280.4563570208529,314.3222324454678
M0,single_parameter,phi_axis,rad,1e-05,466.09590979413537,middle_formal,31,10,-305.23991729864974,-341.92530052337133,-274.1834699861556,307.29258654863366
M0,single_parameter,phi_axis,rad,1e-05,490.995711604967,middle_formal,31,10,-298.25353054775405,-334.10007196437164,-267.9075314262036,300.25934297001646
M0,single_parameter,phi_axis,rad,1e-05,515.8955134157986,middle_formal,31,10,-291.2636143321379,-326.2706961663753,-261.62856284486224,293.22252672672266
M0,single_parameter,phi_axis,rad,1e-05,540.7953152266302,middle_formal,31,10,-284.2701926851987,-318.43720070412473,-255.34658501555896,286.1821617598748
M0,single_parameter,phi_axis,rad,1e-05,565.6951170374618,middle_formal,31,10,-277.2732885489404,-310.59961188759644,-249.0616180296001,279.13827120167963
M0,single_parameter,phi_axis,rad,1e-05,590.5949188482934,middle_formal,31,10,-270.2729238080792,-302.7579550007431,-242.77368158891474,272.09087721307503
M0,single_parameter,phi_axis,rad,1e-05,615.494720659125,middle_formal,31,10,-263.26911913088225,-294.9122535881088,-236.4827938095004,265.04000094677434
M0,single_parameter,phi_axis,rad,1e-05,640.3945224699567,middle_formal,31,10,-256.2618951856166,-287.0625314983499,-230.18897277609082,257.9856628669322
M0,single_parameter,phi_axis,rad,1e-05,665.2943242807883,middle_formal,30,11,-248.2394396395193,-276.9277400301462,-223.8056310315528,249.79301844460238
M0,single_parameter,phi_axis,rad,1e-05,690.1941260916199,middle_formal,30,11,-241.25393454994534,-269.1342733984925,-217.5084344190736,242.76377733703904
M0,single_parameter,phi_axis,rad,1e-05,715.0939279024516,middle_formal,30,11,-234.2650850181371,-261.3368951449502,-211.20835590949125,235.73115321286977
M0,single_parameter,phi_axis,rad,1e-05,739.9937297132832,middle_formal,30,11,-227.27290799195995,-253.53562420747264,-204.90541055664832,228.69516312307698
M0,single_parameter,phi_axis,rad,1e-05,764.8935315241148,middle_formal,31,10,-219.3797079996784,-245.624689023316,-197.14862682462805,220.842985346593
M0,single_parameter,phi_axis,rad,1e-05,789.7933333349464,middle_formal,31,10,-212.40950225660524,-237.81905335056305,-190.88618779505848,213.82618644701506
M0,single_parameter,phi_axis,rad,1e-05,814.693135145778,middle_formal,31,10,-205.43603437772614,-230.00957909857786,-184.62095358415806,206.80608509065416
M0,single_parameter,phi_axis,rad,1e-05,839.5929369566096,middle_formal,31,10,-198.45931845452466,-222.19628142750022,-178.35293695895868,199.78269535698615
M0,single_parameter,phi_axis,rad,1e-05,864.4927387674412,middle_formal,31,10,-191.47936791341633,-214.37917520188418,-172.08215016921713,192.75603063442293
M0,single_parameter,phi_axis,rad,1e-05,889.3925405782728,middle_formal,31,10,-184.49619547027393,-206.55827459563622,-165.80860454951107,185.72610367832863
M0,single_parameter,phi_axis,rad,1e-05,914.2923423891045,middle_formal,31,10,-177.50981302242505,-198.73359226494355,-159.532311363364,178.69292652824615
M0,single_parameter,phi_axis,rad,1e-05,939.1921441999361,middle_formal,31,10,-170.52023193855348,-190.90514115589482,-153.25328114670356,171.6565106942664
M0,single_parameter,phi_axis,rad,1e-05,964.0919460107677,middle_formal,31,10,-163.52746320649203,-183.07293262580512,-146.97152400628966,164.61686710013737
M0,single_parameter,phi_axis,rad,1e-05,988.9917478215993,middle_formal,31,10,-156.53151722290204,-175.23697798367263,-140.68704927865383,157.57400610007002
M0,single_parameter,phi_axis,rad,1e-05,1013.891549632431,middle_formal,31,10,-149.5324038103263,-167.39728768015993,-134.3998663912771,150.5279375092942
M0,single_parameter,phi_axis,rad,1e-05,1038.7913514432626,middle_formal,31,10,-142.5301320921335,-159.55387135875299,-128.1099841548894,143.47867060847352
M0,single_parameter,phi_axis,rad,1e-05,1063.6911532540942,middle_formal,31,10,-135.52471082221018,-151.70673854356664,-121.81741057020189,136.4262142310995
M0,single_parameter,phi_axis,rad,1e-05,1088.5909550649258,middle_formal,31,10,-128.51614870328376,-143.85589769290164,-115.52215371750661,129.37057668450618
M0,single_parameter,phi_axis,rad,1e-05,1113.4907568757574,middle_formal,31,10,-121.5044532102638,-136.0013570007368,-109.22422127634944,122.31176593577922
M0,single_parameter,phi_axis,rad,1e-05,1138.390558686589,middle_formal,31,10,-114.4896321420674,-128.14312430862174,-102.92362007930932,115.24978942485025
M0,single_parameter,phi_axis,rad,1e-05,1163.2903604974206,middle_formal,31,10,-107.47169244496034,-120.2812067930381,-96.6203573398161,108.18465418799816
M0,single_parameter,phi_axis,rad,1e-05,1188.1901623082522,middle_formal,31,10,-100.4506408776251,-112.41561102224294,-90.31443951812433,101.11636704195523
M0,single_parameter,phi_axis,rad,1e-05,1213.0899641190838,middle_formal,31,10,-93.42648409074171,-104.54634333996181,-84.00587242931579,94.0449343364679
M0,single_parameter,phi_axis,rad,1e-05,1237.9897659299154,middle_formal,31,10,-86.39922758106877,-96.67340986254656,-77.69466282070425,86.97036213610744
M0,single_parameter,phi_axis,rad,1e-05,1262.889567740747,middle_formal,31,10,-79.36887772075352,-88.79681608675581,-71.38081562345633,79.89265624424876
M0,single_parameter,phi_axis,rad,1e-05,1287.7893695515786,middle_formal,31,10,-72.33543975075918,-80.91656720807805,-65.06433673507672,72.81182227706257
M0,single_parameter,phi_axis,rad,1e-05,1312.6891713624102,middle_formal,31,10,-65.29891861077886,-73.03266821168108,-58.74523142210818,65.72786555601549
M0,single_parameter,phi_axis,rad,1e-05,1337.5889731732418,middle_formal,31,10,-58.25931976346509,-65.14512382125304,-52.42350451055699,58.64079135850205
M0,single_parameter,phi_axis,rad,1e-05,1362.4887749840734,middle_formal,31,10,-51.21664761418287,-57.2539385757409,-46.09916106801392,51.55060479608362
M0,single_parameter,phi_axis,rad,1e-05,1387.388576794905,middle_formal,31,10,-44.17090709694093,-49.35911640870926,-39.77220575279716,44.45731135264133
M0,single_parameter,phi_axis,rad,1e-05,1412.2883786057366,middle_formal,31,10,-37.12210262847293,-41.46066156351935,-33.44264318059231,37.36091680730457
M0,single_parameter,phi_axis,rad,1e-05,1437.1881804165682,middle_formal,31,10,-30.070238426560532,-33.55857786857541,-27.110477762448678,30.26142819510482
M0,single_parameter,phi_axis,rad,1e-05,1462.0879822273998,middle_formal,31,10,-23.01531901593989,-25.652868941961056,-20.77571399752287,23.158855911748653
M0,single_parameter,phi_axis,rad,1e-05,1486.9877840382314,middle_formal,30,11,-15.89686521299427,-17.607813895779145,-14.433156345603491,15.985709171864045
M0,single_parameter,phi_axis,rad,1e-05,1511.887585849063,middle_formal,30,11,-8.864619530868367,-9.759738059074152,-8.095670991963289,8.909354824628164
M0,single_parameter,phi_axis,rad,1e-05,1536.7873876598946,middle_formal,30,11,-1.8293496765409143,-1.9080925520142953,-1.7556018482878242,1.8311433041278289
M0,single_parameter,phi_axis,rad,1e-05,1561.6871894707263,middle_formal,30,11,5.208940766010528,4.587047348536544,5.947119013285373,5.253799255257491
M0,single_parameter,phi_axis,rad,1e-05,1586.586991281558,middle_formal,30,11,12.250247505107835,10.932271960086835,13.80589329670556,12.339143385430976
M0,single_parameter,phi_axis,rad,1e-05,1611.4867930923897,middle_formal,31,10,19.211000028462877,17.145489613312748,21.65834434890712,19.35241277105761
M0,single_parameter,phi_axis,rad,1e-05,1636.3865949032213,middle_formal,31,10,26.229460712556826,23.44920842176634,29.52083025888896,26.418022540265408
M0,single_parameter,phi_axis,rad,1e-05,1661.286396714053,middle_formal,31,10,33.2509062900499,29.755461147829006,37.386865264465996,33.48667793110787
M0,single_parameter,phi_axis,rad,1e-05,1686.1861985248845,middle_formal,31,10,40.27533256021343,36.064243235500726,45.25644523312166,40.55836444903852
M0,single_parameter,phi_axis,rad,1e-05,1711.086000335716,middle_formal,31,10,47.30273495283654,42.37554985309089,53.12956652119282,47.6330735766898
M0,single_parameter,phi_axis,rad,1e-05,1735.9858021465477,middle_formal,31,10,54.33310860780693,48.689376686184,61.006224376569655,54.71079873453669
M0,single_parameter,phi_axis,rad,1e-05,1760.8856039573793,middle_formal,31,10,61.36644846037597,55.00571836591916,68.88641439104504,61.79153399216516
M0,single_parameter,phi_axis,rad,1e-05,1785.785405768211,middle_formal,31,10,68.40274979253991,61.32456981902123,76.7701316988223,68.87527370755888
M0,single_parameter,phi_axis,rad,1e-05,1810.6852075790425,middle_formal,31,10,75.44200710754012,67.64592601768982,84.65737141989393,75.96201226840694
M0,single_parameter,phi_axis,rad,1e-05,1835.5850093898741,middle_formal,31,10,82.48421479493118,73.9697811525275,92.54812798076271,83.05174385902029
M0,single_parameter,phi_axis,rad,1e-05,1860.4848112007057,middle_formal,31,10,89.52936686910105,80.29612937150432,100.4423957738254,90.14446247656855
M0,single_parameter,phi_axis,rad,1e-05,1885.3846130115373,middle_formal,31,10,96.57745733875343,86.62496473164083,108.34016853777938,97.24016186567628
M0,single_parameter,phi_axis,rad,1e-05,1910.284414822369,middle_formal,31,10,103.62847953615527,92.95628072436556,116.24143994310997,104.33883544566764
M0,single_parameter,phi_axis,rad,1e-05,1935.1842166332005,middle_formal,31,10,110.68242668557103,99.29007094910956,124.14620293839106,111.44047629983231
M0,single_parameter,phi_axis,rad,1e-05,1960.0840184440322,middle_formal,31,10,117.73929115861391,105.62632812423088,132.05445018797946,118.54507710113425
M0,single_parameter,phi_axis,rad,1e-05,1984.9838202548638,middle_formal,31,10,124.7990656395359,111.96504510451176,139.96617365137354,125.65263023841311
M0,single_parameter,phi_axis,rad,1e-05,2009.8836220656954,middle_formal,31,10,131.86174174961707,118.30621403419171,147.8813651033306,132.76312750337982
M0,single_parameter,phi_axis,rad,1e-05,2034.783423876527,middle_formal,31,10,138.9273109282385,124.64982681308355,155.8000152670047,139.8765602971216
M0,single_parameter,phi_axis,rad,1e-05,2059.6832256873586,middle_formal,31,10,145.9957643874077,130.99587495162268,163.72211484281252,146.99291958479589
M0,single_parameter,phi_axis,rad,1e-05,2084.5830274981904,middle_formal,31,10,153.06709204878644,137.3443493719151,171.6476534653566,154.11219565371613
M0,single_parameter,phi_axis,rad,1e-05,2109.4828293090222,middle_formal,31,10,160.1412841353067,143.69524074879791,179.5766203684934,161.23437845443468
M0,single_parameter,phi_axis,rad,1e-05,2134.3826311198536,middle_formal,31,10,167.2183296534513,150.04853907782945,187.50900414659097,168.35945722825394
M0,single_parameter,phi_axis,rad,1e-05,2159.2824329306854,middle_formal,31,10,174.29821763244033,156.40423390266278,195.44479240209964,175.48742061674855
M0,single_parameter,phi_axis,rad,1e-05,2184.182234741517,middle_formal,31,10,181.38093616357762,162.76231451968215,203.38397240777792,182.61825676662744
M0,single_parameter,phi_axis,rad,1e-05,2209.0820365523487,middle_formal,31,10,188.4664724457252,169.12276932998793,211.32653030235812,189.75195306420355
M0,single_parameter,phi_axis,rad,1e-05,2233.98183836318,middle_formal,31,10,195.5548135072149,175.48558618898366,219.2724517129818,196.88849625810633
M0,single_parameter,phi_axis,rad,1e-05,2258.881640174012,middle_formal,31,10,202.64594552372725,181.85075281280658,227.22172104749913,204.02787243204773
M0,single_parameter,phi_axis,rad,1e-05,2283.7814419848432,middle_formal,31,10,209.73985361365519,188.21825566703862,235.1743221993274,211.17006681691353
M0,single_parameter,phi_axis,rad,1e-05,2308.6812437956746,middle_formal,31,10,216.83652277602047,194.5880810950484,243.1302381211253,218.31506410637186
M0,single_parameter,phi_axis,rad,1e-05,2333.5810456065064,middle_formal,31,10,223.93593699803202,200.96021480640044,251.0894507281591,225.4628480613271
M0,single_parameter,phi_axis,rad,1e-05,2358.480847417338,middle_formal,31,10,231.03807906181825,207.3346413965282,259.05194108304386,232.61340170301912
M0,single_parameter,phi_axis,rad,1e-05,2383.3806492281697,middle_formal,31,10,238.142931573293,213.7113450999095,267.0176890234188,239.76670718482728
M0,single_parameter,phi_axis,rad,1e-05,2408.2804510390015,middle_formal,31,10,245.25047638235262,220.09030950016492,274.98667418512923,246.92274594050804
M0,single_parameter,phi_axis,rad,1e-05,2433.180252849833,middle_formal,31,10,252.36069325842433,226.47151737942292,282.95887396723174,254.08149839341178
M0,single_parameter,phi_axis,rad,1e-05,2458.0800546606647,middle_formal,31,10,259.4735626360034,232.8549508462174,290.93426545045986,261.24294410439006
M0,single_parameter,phi_axis,rad,1e-05,2482.979856471496,middle_formal,31,10,266.5890632670198,239.24059121895877,298.9128244848871,268.4070617918254
M0,single_parameter,phi_axis,rad,1e-05,2507.879658282328,middle_formal,31,10,273.7071731019114,245.62841899751217,306.89452557055574,275.57382905046984
M0,single_parameter,phi_axis,rad,1e-05,2532.7794600931593,middle_formal,31,10,280.82786882350774,252.01841370687814,314.87934252822924,282.74322269110013
M0,single_parameter,phi_axis,rad,1e-05,2557.679261903991,middle_formal,31,10,287.9511269611612,258.4105546276305,322.86724726589,289.91521842304996
M0,single_parameter,phi_axis,rad,1e-05,2582.5790637148225,middle_formal,31,10,295.0769218386995,264.80481967610103,330.8582109980307,297.0897909903223
M0,single_parameter,phi_axis,rad,1e-05,2607.4788655256543,middle_formal,31,10,302.20522822332896,271.2011862200825,338.85220381080217,304.26691406351785
M0,single_parameter,phi_axis,rad,1e-05,2632.3786673364857,middle_formal,31,10,309.33601855736015,277.5996303739703,346.84919388894286,311.44656024715357
M0,single_parameter,phi_axis,rad,1e-05,2657.2784691473175,middle_formal,31,10,316.46926461235125,284.0001276638304,354.849148416747,318.6287009787876
M0,single_parameter,phi_axis,rad,1e-05,2682.178270958149,middle_formal,31,10,323.60493760279496,290.4026529620296,362.85203331658516,325.81330673564713
M0,single_parameter,phi_axis,rad,1e-05,2707.0780727689807,bottom_formal_edge,30,11,329.3885780351502,296.69132103492757,367.8024685169134,331.48024816055715
M0,single_parameter,phi_axis,rad,1e-05,2731.977874579812,bottom_formal_edge,30,11,336.49971014995117,303.09531725265515,375.74495661658597,338.6367900786067
M0,single_parameter,A_x,mm,0.01,241.99769349665084,top_formal_edge,31,10,-3.0864463023704047,-3.2668802453656554,-2.9249985712482385,3.092678774270682
M0,single_parameter,A_x,mm,0.01,266.8974953074825,top_formal_edge,31,10,-3.0867914043653855,-3.2672735365025574,-2.9253008278260495,3.0930259171736316
M0,single_parameter,A_x,mm,0.01,291.7972971183141,top_formal_edge,31,10,-3.0871357549017375,-3.2676659058893165,-2.9256024830573324,3.0933723010618523
