record_type,profile_type,displacement_t,v_start_px,v_end_px,v_center_px,valid_grid_count,delta_lambda_median_mm,delta_lambda_p95_mm,delta_lambda_max_mm
profile_v,weak_direction_with_nuisance_refit,2.0,2700.0,2730.0,2715.0,31,0.001547186263792355,0.0029173213651461083,0.003178025113129479
profile_v,weak_direction_with_nuisance_refit,2.0,2730.0,2760.0,2745.0,30,0.0015387283045811273,0.0030492051434521266,0.003314945267220537
profile_v,weak_direction_with_nuisance_refit,2.0,2760.0,2790.0,2775.0,0,nan,nan,nan
profile_v,weak_direction_with_nuisance_refit,2.5,240.0,270.0,255.0,62,0.0016346726780511744,0.003116555816092159,0.003349705943492154
profile_v,weak_direction_with_nuisance_refit,2.5,270.0,300.0,285.0,31,0.0015269233513208746,0.0028191091742542085,0.0029469327448623517
profile_v,weak_direction_with_nuisance_refit,2.5,300.0,330.0,315.0,31,0.0014563853000026938,0.002654125742822089,0.0028207734262650774
profile_v,weak_direction_with_nuisance_refit,2.5,330.0,360.0,345.0,31,0.0013336680666498069,0.002491971785389069,0.002692500262583053
profile_v,weak_direction_with_nuisance_refit,2.5,360.0,390.0,375.0,31,0.001217134152170729,0.0023326809371155832,0.0025623721516012665
profile_v,weak_direction_with_nuisance_refit,2.5,390.0,420.0,405.0,62,0.001120005162988491,0.0021410754411363086,0.0024306462414642738
profile_v,weak_direction_with_nuisance_refit,2.5,420.0,450.0,435.0,31,0.0010234112068019385,0.0019466700609882537,0.0021634197892126394
profile_v,weak_direction_with_nuisance_refit,2.5,450.0,480.0,465.0,31,0.0009189998863803339,0.0018258918250921852,0.002028423187880435
profile_v,weak_direction_with_nuisance_refit,2.5,480.0,510.0,495.0,31,0.000820003106355216,0.001704255044501224,0.0018928363391523817
profile_v,weak_direction_with_nuisance_refit,2.5,510.0,540.0,525.0,31,0.0007460016811364767,0.0015820017664509578,0.001756904994863362
profile_v,weak_direction_with_nuisance_refit,2.5,540.0,570.0,555.0,62,0.000636402335544517,0.0014049222397773064,0.0016208721235670964
profile_v,weak_direction_with_nuisance_refit,2.5,570.0,600.0,585.0,31,0.0005336226427061774,0.0012139207418044862,0.0013494586257820629
profile_v,weak_direction_with_nuisance_refit,2.5,600.0,630.0,615.0,31,0.00044963606410419743,0.0010915638149526785,0.0012145483906351728
profile_v,weak_direction_with_nuisance_refit,2.5,630.0,660.0,645.0,31,0.0003970771196009082,0.0009697555302636829,0.001080477074197006
profile_v,weak_direction_with_nuisance_refit,2.5,660.0,690.0,675.0,30,0.0003104550404486872,0.0008519664764037314,0.0009474710819858956
profile_v,weak_direction_with_nuisance_refit,2.5,690.0,720.0,705.0,60,0.00020175494375962444,0.0006862689884655992,0.0008157530102153032
profile_v,weak_direction_with_nuisance_refit,2.5,720.0,750.0,735.0,30,0.00010524905781039706,0.0004945164764365017,0.0005570509262042833
profile_v,weak_direction_with_nuisance_refit,2.5,750.0,780.0,765.0,30,4.359248379159908e-05,0.00037835644707797647,0.00043049152418461745
profile_v,weak_direction_with_nuisance_refit,2.5,780.0,810.0,795.0,31,4.790217076333647e-05,0.0002913561372110962,0.0003368862114712101
profile_v,weak_direction_with_nuisance_refit,2.5,810.0,840.0,825.0,62,3.256866887113574e-05,0.00018334270745867792,0.00022882603605012264
profile_v,weak_direction_with_nuisance_refit,2.5,840.0,870.0,855.0,31,7.93272954524582e-05,0.00024781771992365975,0.00030184904585439654
profile_v,weak_direction_with_nuisance_refit,2.5,870.0,900.0,885.0,31,0.00015483020933970693,0.00030687420991171166,0.000370794974742239
profile_v,weak_direction_with_nuisance_refit,2.5,900.0,930.0,915.0,31,0.00020759792141689104,0.0003623872529487926,0.00043578931934007414
profile_v,weak_direction_with_nuisance_refit,2.5,930.0,960.0,945.0,31,0.0002604424762466806,0.0004161996823768277,0.000496953204105921
profile_v,weak_direction_with_nuisance_refit,2.5,960.0,990.0,975.0,62,0.0003286855924784504,0.0005699424061901936,0.0006082516889591716
profile_v,weak_direction_with_nuisance_refit,2.5,990.0,1020.0,1005.0,31,0.00038318039196383324,0.0006742799506014308,0.0007081532163510929
profile_v,weak_direction_with_nuisance_refit,2.5,1020.0,1050.0,1035.0,31,0.0004282930366343862,0.0007647287561667326,0.0008057616016685643
profile_v,weak_direction_with_nuisance_refit,2.5,1050.0,1080.0,1065.0,31,0.0004717084547110062,0.0008512315062603193,0.0008990804963104893
profile_v,weak_direction_with_nuisance_refit,2.5,1080.0,1110.0,1095.0,31,0.0005133037168434385,0.0009336486262441213,0.000987967569585635
profile_v,weak_direction_with_nuisance_refit,2.5,1110.0,1140.0,1125.0,62,0.000557867054453709,0.001061622823772268,0.0011519088811837719
profile_v,weak_direction_with_nuisance_refit,2.5,1140.0,1170.0,1155.0,31,0.0006065488456670209,0.00115508539960274,0.0012267107009620304
profile_v,weak_direction_with_nuisance_refit,2.5,1170.0,1200.0,1185.0,31,0.0006253716743458426,0.001219891591574651,0.0012965761071654924
profile_v,weak_direction_with_nuisance_refit,2.5,1200.0,1230.0,1215.0,31,0.0006422472924896283,0.0012800107259067772,0.001361395666435783
profile_v,weak_direction_with_nuisance_refit,2.5,1230.0,1260.0,1245.0,31,0.0006572411181196003,0.0013353425482591774,0.0014210668560963313
profile_v,weak_direction_with_nuisance_refit,2.5,1260.0,1290.0,1275.0,62,0.0006859217128862838,0.0014153268337224745,0.001524589063365056
profile_v,weak_direction_with_nuisance_refit,2.5,1290.0,1320.0,1305.0,31,0.0007086993509801687,0.0014717156789743058,0.0015682703415222932
profile_v,weak_direction_with_nuisance_refit,2.5,1320.0,1350.0,1335.0,31,0.0007249196511338596,0.00150703508109018,0.0016064639310116036
profile_v,weak_direction_with_nuisance_refit,2.5,1350.0,1380.0,1365.0,31,0.0007386345187114784,0.0015371711514831077,0.0016391031182365623
profile_v,weak_direction_with_nuisance_refit,2.5,1380.0,1410.0,1395.0,31,0.0007497978433548269,0.0015620662864535007,0.001666128573901915
profile_v,weak_direction_with_nuisance_refit,2.5,1410.0,1440.0,1425.0,62,0.0007613445825427334,0.0016144841193352019,0.0017031383363246277
profile_v,weak_direction_with_nuisance_refit,2.5,1440.0,1470.0,1455.0,31,0.0007676182657405661,0.0016048407104563012,0.0017130414927351012
profile_v,weak_direction_with_nuisance_refit,2.5,1470.0,1500.0,1485.0,30,0.0007411262855043788,0.001612011214490394,0.0017171687260315593
profile_v,weak_direction_with_nuisance_refit,2.5,1500.0,1530.0,1515.0,30,0.0007385884818518207,0.0016101042882326053,0.001715498514158753
profile_v,weak_direction_with_nuisance_refit,2.5,1530.0,1560.0,1545.0,30,0.0007339340112935133,0.0016027543640177552,0.0017080170276813078
profile_v,weak_direction_with_nuisance_refit,2.5,1560.0,1590.0,1575.0,60,0.0007221107361488066,0.0016052177325434514,0.0016947181596833616
profile_v,weak_direction_with_nuisance_refit,2.5,1590.0,1620.0,1605.0,31,0.0007311943090826389,0.0016154503001644116,0.0017201081335542767
profile_v,weak_direction_with_nuisance_refit,2.5,1620.0,1650.0,1635.0,31,0.0007158021570603523,0.0015852918065206723,0.0016883245098142652
profile_v,weak_direction_with_nuisance_refit,2.5,1650.0,1680.0,1665.0,31,0.0006978022908015191,0.0015494972324745504,0.0016505214091466769
profile_v,weak_direction_with_nuisance_refit,2.5,1680.0,1710.0,1695.0,31,0.0006772312162866001,0.0015080994759841815,0.0016067312436689463
profile_v,weak_direction_with_nuisance_refit,2.5,1710.0,1740.0,1725.0,62,0.0006417542850840618,0.0014393070524306494,0.0015569942743240972
profile_v,weak_direction_with_nuisance_refit,2.5,1740.0,1770.0,1755.0,31,0.0006005601175047559,0.0013507319812902097,0.0014398801467905287
profile_v,weak_direction_with_nuisance_refit,2.5,1770.0,1800.0,1785.0,31,0.0005702082327161406,0.0012874049307924906,0.0013726226109156414
profile_v,weak_direction_with_nuisance_refit,2.5,1800.0,1830.0,1815.0,31,0.0005464904187419961,0.0012187548938413784,0.0012996574694170704
profile_v,weak_direction_with_nuisance_refit,2.5,1830.0,1860.0,1845.0,31,0.0005207573759662409,0.0011448608957493889,0.0012210639172280935
profile_v,weak_direction_with_nuisance_refit,2.5,1860.0,1890.0,1875.0,62,0.0004723704204252499,0.0010399683214473042,0.001136928846904084
profile_v,weak_direction_with_nuisance_refit,2.5,1890.0,1920.0,1905.0,31,0.00043022017632665666,0.0008926186777671319,0.0009524198177359722
profile_v,weak_direction_with_nuisance_refit,2.5,1920.0,1950.0,1935.0,31,0.000386144714184411,0.0007986898223180106,0.0008522575978986424
profile_v,weak_direction_with_nuisance_refit,2.5,1950.0,1980.0,1965.0,31,0.0003366935819713035,0.0007000247289852268,0.0007469772051535983
profile_v,weak_direction_with_nuisance_refit,2.5,1980.0,2010.0,1995.0,62,0.0002668654166200213,0.0005544259987686927,0.000636703114082593
profile_v,weak_direction_with_nuisance_refit,2.5,2010.0,2040.0,2025.0,31,0.00019869754225965153,0.0003768845316471925,0.0004017082089831092
profile_v,weak_direction_with_nuisance_refit,2.5,2040.0,2070.0,2055.0,31,0.00013655701047809998,0.00026058270003659345,0.0002772725578097379
profile_v,weak_direction_with_nuisance_refit,2.5,2070.0,2100.0,2085.0,31,8.393711743792664e-05,0.0001459045482761212,0.0001593995784787694
profile_v,weak_direction_with_nuisance_refit,2.5,2100.0,2130.0,2115.0,31,1.5841575532249408e-05,7.634657185917604e-05,8.832044329665223e-05
profile_v,weak_direction_with_nuisance_refit,2.5,2130.0,2160.0,2145.0,62,5.819377213356347e-05,0.0002235041197025111,0.0002630699848396034
profile_v,weak_direction_with_nuisance_refit,2.5,2160.0,2190.0,2175.0,31,0.00013853818541065266,0.00037835043752920683,0.0004079540400425685
profile_v,weak_direction_with_nuisance_refit,2.5,2190.0,2220.0,2205.0,31,0.00021136064390248066,0.0005164170172520244,0.0005563935878853954
profile_v,weak_direction_with_nuisance_refit,2.5,2220.0,2250.0,2235.0,31,0.0002655337762007548,0.0006574783994892641,0.000708195396668998
profile_v,weak_direction_with_nuisance_refit,2.5,2250.0,2280.0,2265.0,31,0.0003377870132226235,0.0008013369788386626,0.0008631599935142731
profile_v,weak_direction_with_nuisance_refit,2.5,2280.0,2310.0,2295.0,62,0.00043492988368143415,0.0010205815100391646,0.0011817491340480046
profile_v,weak_direction_with_nuisance_refit,2.5,2310.0,2340.0,2325.0,31,0.0005478094013824375,0.0012476301488391073,0.001344944666925585
profile_v,weak_direction_with_nuisance_refit,2.5,2340.0,2370.0,2355.0,31,0.0006118141095612373,0.001400582816415863,0.0015104452446621508
profile_v,weak_direction_with_nuisance_refit,2.5,2370.0,2400.0,2385.0,31,0.0007033438383814428,0.001555256888934764,0.0016780221792487282
profile_v,weak_direction_with_nuisance_refit,2.5,2400.0,2430.0,2415.0,31,0.0007999583260698273,0.001711420646188344,0.0018474413993772032
profile_v,weak_direction_with_nuisance_refit,2.5,2430.0,2460.0,2445.0,62,0.0008967105512169837,0.0019698559522169034,0.0021908443554821133
profile_v,weak_direction_with_nuisance_refit,2.5,2460.0,2490.0,2475.0,31,0.0010226043241345906,0.002186456217657451,0.002364334355434039
profile_v,weak_direction_with_nuisance_refit,2.5,2490.0,2520.0,2505.0,31,0.001086920280386039,0.002346160479532955,0.0025386795175563748
profile_v,weak_direction_with_nuisance_refit,2.5,2520.0,2550.0,2535.0,31,0.001199563132104231,0.002506121448959675,0.0027136211729157367
profile_v,weak_direction_with_nuisance_refit,2.5,2550.0,2580.0,2565.0,31,0.0013182807215343928,0.002666078792344706,0.0028888962370956506
profile_v,weak_direction_with_nuisance_refit,2.5,2580.0,2610.0,2595.0,62,0.0014373163276104606,0.0029052875807224154,0.003239373174665161
profile_v,weak_direction_with_nuisance_refit,2.5,2610.0,2640.0,2625.0,31,0.0015588763315008691,0.0031432639303261567,0.0034140283593160348
profile_v,weak_direction_with_nuisance_refit,2.5,2640.0,2670.0,2655.0,31,0.0016270494380705713,0.0033005222651354416,0.003587923918416891
profile_v,weak_direction_with_nuisance_refit,2.5,2670.0,2700.0,2685.0,31,0.0017655850851951982,0.0034564159684578044,0.003760777313004837
profile_v,weak_direction_with_nuisance_refit,2.5,2700.0,2730.0,2715.0,31,0.0019113233746566038,0.0036106622180227532,0.00393230266286082
profile_v,weak_direction_with_nuisance_refit,2.5,2730.0,2760.0,2745.0,30,0.001904386823355253,0.0037743312409759247,0.0041022109212462965
profile_v,weak_direction_with_nuisance_refit,2.5,2760.0,2790.0,2775.0,0,nan,nan,nan
profile_v,weak_direction_with_nuisance_refit,3.0,240.0,270.0,255.0,62,0.001940743378213483,0.003699077910800952,0.003975624064310068
profile_v,weak_direction_with_nuisance_refit,3.0,270.0,300.0,285.0,31,0.0018168097371926706,0.0033470568660618483,0.0034993099131952476
profile_v,weak_direction_with_nuisance_refit,3.0,300.0,330.0,315.0,31,0.0017252445778694891,0.00315095411775701,0.00334895944672553
profile_v,weak_direction_with_nuisance_refit,3.0,330.0,360.0,345.0,31,0.0015798758046230432,0.002958228332317958,0.003196146228674479
profile_v,weak_direction_with_nuisance_refit,3.0,360.0,390.0,375.0,31,0.0014418281259622745,0.002768918911954188,0.0030411762139692655
profile_v,weak_direction_with_nuisance_refit,3.0,390.0,420.0,405.0,62,0.0013270365392372696,0.002540790488291122,0.002884353242393445
profile_v,weak_direction_with_nuisance_refit,3.0,420.0,450.0,435.0,31,0.001212821848639578,0.002309840338398317,0.0025663519886620634
profile_v,weak_direction_with_nuisance_refit,3.0,450.0,480.0,465.0,31,0.00108907233732225,0.0021661213952484104,0.002405768967378208
profile_v,weak_direction_with_nuisance_refit,3.0,480.0,510.0,495.0,31,0.0009717352858160666,0.0020214200195027843,0.002244523120566555
profile_v,weak_direction_with_nuisance_refit,3.0,510.0,540.0,525.0,31,0.0008863591256158543,0.001876022084388751,0.002082904642520589
profile_v,weak_direction_with_nuisance_refit,3.0,540.0,570.0,555.0,62,0.0007549095280410256,0.0016657733689214636,0.001921200407082324
profile_v,weak_direction_with_nuisance_refit,3.0,570.0,600.0,585.0,31,0.0006324756581079782,0.001438456758137363,0.001598664259972793
profile_v,weak_direction_with_nuisance_refit,3.0,600.0,630.0,615.0,31,0.0005328744032340182,0.0012930620235351853,0.001438387592656909
profile_v,weak_direction_with_nuisance_refit,3.0,630.0,660.0,645.0,31,0.0004712313880190777,0.0011483463740660227,0.0012791352704653036
profile_v,weak_direction_with_nuisance_refit,3.0,660.0,690.0,675.0,30,0.00036786447441272685,0.001008408075489342,0.0011211744686079328
profile_v,weak_direction_with_nuisance_refit,3.0,690.0,720.0,705.0,60,0.000239199577549698,0.0008110779993330652,0.0009647678489272948
profile_v,weak_direction_with_nuisance_refit,3.0,720.0,750.0,735.0,30,0.00012455742364636535,0.0005839516001969968,0.0006576439586751803
profile_v,weak_direction_with_nuisance_refit,3.0,750.0,780.0,765.0,30,5.145158962704954e-05,0.00044605804224033806,0.0005074276086816099
profile_v,weak_direction_with_nuisance_refit,3.0,780.0,810.0,795.0,31,5.640226243031066e-05,0.0003424754760885662,0.00039598470084456494
profile_v,weak_direction_with_nuisance_refit,3.0,810.0,840.0,825.0,62,3.8649021234959946e-05,0.0002143310581857349,0.0002719283379519766
profile_v,weak_direction_with_nuisance_refit,3.0,840.0,870.0,855.0,31,9.494303401424986e-05,0.00029453265585743793,0.00035862933327734936
profile_v,weak_direction_with_nuisance_refit,3.0,870.0,900.0,885.0,31,0.0001851176504032992,0.0003646408285931102,0.0004404915034683654
profile_v,weak_direction_with_nuisance_refit,3.0,900.0,930.0,915.0,31,0.0002467603321747447,0.0004305444636543143,0.0005176633419523569
profile_v,weak_direction_with_nuisance_refit,3.0,930.0,960.0,945.0,31,0.00031028645344122197,0.0004958852799177293,0.0005902881698602869
profile_v,weak_direction_with_nuisance_refit,3.0,960.0,990.0,975.0,62,0.0003908040953888303,0.0006789821996619593,0.0007228246851127551
profile_v,weak_direction_with_nuisance_refit,3.0,990.0,1020.0,1005.0,31,0.00045576224977139645,0.0008029202920170064,0.0008434490605395695
profile_v,weak_direction_with_nuisance_refit,3.0,1020.0,1050.0,1035.0,31,0.0005092795794325866,0.0009101484764642009,0.0009591532007107162
profile_v,weak_direction_with_nuisance_refit,3.0,1050.0,1080.0,1065.0,31,0.0005607769204516444,0.0010126885290446808,0.0010697620310793354
profile_v,weak_direction_with_nuisance_refit,3.0,1080.0,1110.0,1095.0,31,0.0006101091967138927,0.0011103759243837885,0.001175107808762732
profile_v,weak_direction_with_nuisance_refit,3.0,1110.0,1140.0,1125.0,62,0.0006627757981050308,0.0012619379211514568,0.0013693769235487707
profile_v,weak_direction_with_nuisance_refit,3.0,1140.0,1170.0,1155.0,31,0.000720374807542612,0.001372788887522347,0.0014580027918782434
profile_v,weak_direction_with_nuisance_refit,3.0,1170.0,1200.0,1185.0,31,0.0007427137142030915,0.0014495705843273754,0.0015407709730652641
profile_v,weak_direction_with_nuisance_refit,3.0,1200.0,1230.0,1215.0,31,0.0007627387017237197,0.0015207907335366144,0.0016175525011021819
profile_v,weak_direction_with_nuisance_refit,3.0,1230.0,1260.0,1245.0,31,0.0007805270979588386,0.0015863311763837373,0.0016882265698541232
profile_v,weak_direction_with_nuisance_refit,3.0,1260.0,1290.0,1275.0,62,0.0008145440563680495,0.0016811680351054292,0.0018108103504346218
profile_v,weak_direction_with_nuisance_refit,3.0,1290.0,1320.0,1305.0,31,0.0008415381676059042,0.0017478153118872797,0.0018625200351607418
profile_v,weak_direction_with_nuisance_refit,3.0,1320.0,1350.0,1335.0,31,0.0008607486934124609,0.0017896195600428655,0.0019077223905696883
profile_v,weak_direction_with_nuisance_refit,3.0,1350.0,1380.0,1365.0,31,0.0008769871237745974,0.0018252773217568574,0.001946338794255098
profile_v,weak_direction_with_nuisance_refit,3.0,1380.0,1410.0,1395.0,31,0.000890199031573502,0.0018547206937569172,0.0019782993175567753
profile_v,weak_direction_with_nuisance_refit,3.0,1410.0,1440.0,1425.0,62,0.0009038515430574989,0.0019168497250575452,0.002022017003014298
profile_v,weak_direction_with_nuisance_refit,3.0,1440.0,1470.0,1455.0,31,0.0009112503928463411,0.001905215759904877,0.002033678486441204
profile_v,weak_direction_with_nuisance_refit,3.0,1470.0,1500.0,1485.0,30,0.0008797849951065473,0.0019136504326525026,0.0020384928393468726
profile_v,weak_direction_with_nuisance_refit,3.0,1500.0,1530.0,1515.0,30,0.0008767325019221062,0.0019113172266656871,0.00203643466363701
profile_v,weak_direction_with_nuisance_refit,3.0,1530.0,1560.0,1545.0,30,0.0008711666731073819,0.0019025312067981301,0.0020274876072789993
profile_v,weak_direction_with_nuisance_refit,3.0,1560.0,1590.0,1575.0,60,0.0008570824836624524,0.0019053590093164984,0.0020116444151199175
profile_v,weak_direction_with_nuisance_refit,3.0,1590.0,1620.0,1605.0,31,0.000867890770791746,0.001917464865925922,0.0020416962297531427
profile_v,weak_direction_with_nuisance_refit,3.0,1620.0,1650.0,1635.0,31,0.0008496093246321834,0.0018816359640823066,0.002003938068014577
profile_v,weak_direction_with_nuisance_refit,3.0,1650.0,1680.0,1665.0,31,0.0008282348414923035,0.0018391249928413345,0.001959043923648096
profile_v,weak_direction_with_nuisance_refit,3.0,1680.0,1710.0,1695.0,31,0.0008038103663920992,0.0017899706277830774,0.0019070518939088288
profile_v,weak_direction_with_nuisance_refit,3.0,1710.0,1740.0,1725.0,62,0.0007614371222643967,0.001708307892653238,0.0018480093156085786
profile_v,weak_direction_with_nuisance_refit,3.0,1740.0,1770.0,1755.0,31,0.0007127904872277213,0.001603170482439964,0.0017090079599029195
profile_v,weak_direction_with_nuisance_refit,3.0,1770.0,1800.0,1785.0,31,0.0006767604202195798,0.0015280112696700598,0.0016291899047473635
profile_v,weak_direction_with_nuisance_refit,3.0,1800.0,1830.0,1815.0,31,0.000647706660743097,0.0014465383486594874,0.001542602669360349
profile_v,weak_direction_with_nuisance_refit,3.0,1830.0,1860.0,1845.0,31,0.0006170558006033389,0.0013588447313850338,0.0014493394457986142
profile_v,weak_direction_with_nuisance_refit,3.0,1860.0,1890.0,1875.0,62,0.000560597596347634,0.0012343462109924983,0.001349502486846177
profile_v,weak_direction_with_nuisance_refit,3.0,1890.0,1920.0,1905.0,31,0.0005092598296414508,0.001059503357680569,0.0011305612730438952
profile_v,weak_direction_with_nuisance_refit,3.0,1920.0,1950.0,1935.0,31,0.00045820427135367936,0.0009480347383146182,0.0010117062457766224
profile_v,weak_direction_with_nuisance_refit,3.0,1950.0,1980.0,1965.0,31,0.00039948757375896093,0.0008309431895554553,0.0008867757923098907
profile_v,weak_direction_with_nuisance_refit,3.0,1980.0,2010.0,1995.0,62,0.0003157394296522398,0.0006580399923848288,0.00075591645725126
profile_v,weak_direction_with_nuisance_refit,3.0,2010.0,2040.0,2025.0,31,0.0002347101741406732,0.00044742956856680394,0.00047704032419915166
profile_v,weak_direction_with_nuisance_refit,3.0,2040.0,2070.0,2055.0,31,0.00016176745884877164,0.0003093870076895655,0.0003293593192665867
profile_v,weak_direction_with_nuisance_refit,3.0,2070.0,2100.0,2085.0,31,9.825277015806932e-05,0.00017318017501111171,0.0001863906271637461
profile_v,weak_direction_with_nuisance_refit,3.0,2100.0,2130.0,2115.0,31,1.885511312593735e-05,8.816893694074679e-05,0.00010187094972025079
profile_v,weak_direction_with_nuisance_refit,3.0,2130.0,2160.0,2145.0,62,7.042212496344291e-05,0.00026548700321882274,0.000312013357415708
profile_v,weak_direction_with_nuisance_refit,3.0,2160.0,2190.0,2175.0,31,0.00016500953506692895,0.00044912736058222436,0.0004840156009322527
profile_v,weak_direction_with_nuisance_refit,3.0,2190.0,2220.0,2205.0,31,0.00025162710016957135,0.0006130709135732104,0.0006602527924997048
profile_v,weak_direction_with_nuisance_refit,3.0,2220.0,2250.0,2235.0,31,0.00031605740002760285,0.0007805857658240711,0.0008404972487596751
profile_v,weak_direction_with_nuisance_refit,3.0,2250.0,2280.0,2265.0,31,0.0004037842926436497,0.0009514390116578397,0.0010245139114886115
profile_v,weak_direction_with_nuisance_refit,3.0,2280.0,2310.0,2295.0,62,0.0005181698508067711,0.0012115048159785145,0.001402887530616681
profile_v,weak_direction_with_nuisance_refit,3.0,2310.0,2340.0,2325.0,31,0.0006518658308323211,0.0014815938878882662,0.001596738823764099
profile_v,weak_direction_with_nuisance_refit,3.0,2340.0,2370.0,2355.0,31,0.0007287303795919797,0.0016633312447993376,0.0017933513040588878
profile_v,weak_direction_with_nuisance_refit,3.0,2370.0,2400.0,2385.0,31,0.0008373825352236963,0.0018471386048872773,0.001992455367258117
profile_v,weak_direction_with_nuisance_refit,3.0,2400.0,2430.0,2415.0,31,0.0009520594180685293,0.0020327426835820006,0.0021937750125289313
profile_v,weak_direction_with_nuisance_refit,3.0,2430.0,2460.0,2445.0,62,0.0010669974536767768,0.002340186821948009,0.002601926171450941
profile_v,weak_direction_with_nuisance_refit,3.0,2460.0,2490.0,2475.0,31,0.0012172300516795076,0.002597511581257095,0.0028081753663400377
profile_v,weak_direction_with_nuisance_refit,3.0,2490.0,2520.0,2505.0,31,0.0012924406048568926,0.002787449901575201,0.003015475888560104
profile_v,weak_direction_with_nuisance_refit,3.0,2520.0,2550.0,2535.0,31,0.001425431449433745,0.002977730309112303,0.0032235225646672916
profile_v,weak_direction_with_nuisance_refit,3.0,2550.0,2580.0,2565.0,31,0.0015662287263467078,0.003168045559505117,0.0034320049746838777
profile_v,weak_direction_with_nuisance_refit,3.0,2580.0,2610.0,2595.0,62,0.0017093386353508322,0.0034523505413744716,0.003849010256544716
profile_v,weak_direction_with_nuisance_refit,3.0,2610.0,2640.0,2625.0,31,0.0018566765597824997,0.0037360544555440356,0.004056887867363912
profile_v,weak_direction_with_nuisance_refit,3.0,2640.0,2670.0,2655.0,31,0.0019311886528612376,0.003923340090921101,0.004263911100451878
profile_v,weak_direction_with_nuisance_refit,3.0,2670.0,2700.0,2685.0,31,0.002095379053571378,0.004109053723709621,0.004469746369409222
profile_v,weak_direction_with_nuisance_refit,3.0,2700.0,2730.0,2715.0,31,0.002268098321337675,0.004292861311171237,0.004674056085605116
profile_v,weak_direction_with_nuisance_refit,3.0,2730.0,2760.0,2745.0,30,0.002264064643554775,0.004487886627038051,0.004876498883731983
profile_v,weak_direction_with_nuisance_refit,3.0,2760.0,2790.0,2775.0,0,nan,nan,nan
profile_v,weak_direction_with_nuisance_refit,3.5,240.0,270.0,255.0,62,0.0022431334784300816,0.00427462082300849,0.0045937661276411745
profile_v,weak_direction_with_nuisance_refit,3.5,270.0,300.0,285.0,31,0.002104876618545859,0.003869127043401477,0.004045534103283899
profile_v,weak_direction_with_nuisance_refit,3.5,300.0,330.0,315.0,31,0.0019897799184036558,0.0036423775190428387,0.0038712719817795005
profile_v,weak_direction_with_nuisance_refit,3.5,330.0,360.0,345.0,31,0.001822227129764542,0.0034195459186321386,0.0036942158709507567
profile_v,weak_direction_with_nuisance_refit,3.5,360.0,390.0,375.0,31,0.0016631063932663892,0.0032006771288592972,0.0035147174100984557
profile_v,weak_direction_with_nuisance_refit,3.5,390.0,420.0,405.0,62,0.0015312039649870712,0.002936415475977583,0.003333125755148103
profile_v,weak_direction_with_nuisance_refit,3.5,420.0,450.0,435.0,31,0.0013998989966239606,0.0026694506191802247,0.0029650457194065893
profile_v,weak_direction_with_nuisance_refit,3.5,450.0,480.0,465.0,31,0.0012571810267445471,0.0025031048156165525,0.002779241191433357
profile_v,weak_direction_with_nuisance_refit,3.5,480.0,510.0,495.0,31,0.0011218505310353066,0.0023356629511681604,0.002592710704448109
profile_v,weak_direction_with_nuisance_refit,3.5,510.0,540.0,525.0,31,0.0010262720101081868,0.0021674534111184585,0.0024057875535845596
profile_v,weak_direction_with_nuisance_refit,3.5,540.0,570.0,555.0,62,0.0008728143330358762,0.001924533693062358,0.002218801178287322
profile_v,weak_direction_with_nuisance_refit,3.5,570.0,600.0,585.0,31,0.0007309683865059924,0.0016614435589303866,0.0018459357787605768
profile_v,weak_direction_with_nuisance_refit,3.5,600.0,630.0,615.0,31,0.0006163324547969751,0.001493366866100132,0.0016606942268708735
profile_v,weak_direction_with_nuisance_refit,3.5,630.0,660.0,645.0,31,0.0005456632438836095,0.0013261022228334696,0.001476663953667412
profile_v,weak_direction_with_nuisance_refit,3.5,660.0,690.0,675.0,30,0.0004257451087710251,0.0011643663972279224,0.0012941516270075226
profile_v,weak_direction_with_nuisance_refit,3.5,690.0,720.0,705.0,60,0.0002778268423639929,0.0009359567085084563,0.0011134587145988917
profile_v,weak_direction_with_nuisance_refit,3.5,720.0,750.0,735.0,30,0.0001454371017075573,0.0006739820179177512,0.0007587095136614153
profile_v,weak_direction_with_nuisance_refit,3.5,750.0,780.0,765.0,30,6.0106723594799405e-05,0.0005147089337469877,0.0005852280332874216
profile_v,weak_direction_with_nuisance_refit,3.5,780.0,810.0,795.0,31,6.584129823750118e-05,0.00039486353568918275,0.00045628533268882165
profile_v,weak_direction_with_nuisance_refit,3.5,810.0,840.0,825.0,62,4.42277701608873e-05,0.0002467583675752393,0.00031220745927384996
profile_v,weak_direction_with_nuisance_refit,3.5,840.0,870.0,855.0,31,0.00010925654180482525,0.0003387583242897563,0.00041241047506446193
profile_v,weak_direction_with_nuisance_refit,3.5,870.0,900.0,885.0,31,0.00021342388868106354,0.00041977755427069496,0.0005070276835112963
profile_v,weak_direction_with_nuisance_refit,3.5,900.0,930.0,915.0,31,0.00028435211027044716,0.0004959440857987829,0.0005962300285773381
profile_v,weak_direction_with_nuisance_refit,3.5,930.0,960.0,945.0,31,0.0003579662649144666,0.0005723074895627178,0.0006801824846434101
profile_v,weak_direction_with_nuisance_refit,3.5,960.0,990.0,975.0,62,0.00045077075481003703,0.0007841765757177654,0.0008351248236522224
