u,y_ref_median_px,sigma_ref_px,valid_fraction,valid_frame_count,fwhm_p50_px,source
0,NaN,NaN,0.0,0,NaN,invalid
1,NaN,NaN,0.0,0,NaN,invalid
2,NaN,NaN,0.0,0,NaN,invalid
3,NaN,NaN,0.0,0,NaN,invalid
4,NaN,NaN,0.0,0,NaN,invalid
5,NaN,NaN,0.58,29,NaN,invalid
6,NaN,NaN,0.0,0,NaN,invalid
7,NaN,NaN,0.0,0,NaN,invalid
8,NaN,NaN,0.0,0,NaN,invalid
9,NaN,NaN,0.0,0,NaN,invalid
10,NaN,NaN,0.0,0,NaN,invalid
11,NaN,NaN,0.0,0,NaN,invalid
12,NaN,NaN,0.0,0,NaN,invalid
13,NaN,NaN,0.0,0,NaN,invalid
14,NaN,NaN,0.0,0,NaN,invalid
15,NaN,NaN,0.0,0,NaN,invalid
16,NaN,NaN,0.0,0,NaN,invalid
17,NaN,NaN,0.0,0,NaN,invalid
18,1902.9327415674925,0.011607138740856776,0.98,49,1.0,observed
19,1902.9418317303061,0.010393164443372186,0.88,44,1.0,observed
20,1902.8713169060647,0.010579351795240714,0.0,0,1.5,interpolated
21,1902.8008020818233,0.010765539147109243,1.0,50,2.0,observed
22,1902.7857219427824,0.011044242131783434,0.0,0,2.0,interpolated
23,1902.7706418037415,0.011322945116457626,0.0,0,2.0,interpolated
24,1902.7555616647005,0.011601648101131816,0.0,0,2.0,interpolated
25,1902.7404815256596,0.011880351085806007,0.0,0,2.0,interpolated
26,1902.7254013866186,0.012159054070480199,1.0,50,2.0,observed
27,NaN,NaN,0.0,0,NaN,invalid
28,NaN,NaN,0.0,0,NaN,invalid
29,NaN,NaN,0.0,0,NaN,invalid
30,NaN,NaN,0.0,0,NaN,invalid
31,NaN,NaN,0.0,0,NaN,invalid
32,NaN,NaN,0.0,0,NaN,invalid
33,NaN,NaN,0.0,0,NaN,invalid
34,NaN,NaN,0.0,0,NaN,invalid
35,NaN,NaN,0.0,0,NaN,invalid
36,NaN,NaN,0.0,0,NaN,invalid
37,NaN,NaN,0.0,0,NaN,invalid
38,NaN,NaN,0.0,0,NaN,invalid
39,NaN,NaN,0.0,0,NaN,invalid
40,NaN,NaN,0.0,0,NaN,invalid
41,NaN,NaN,0.0,0,NaN,invalid
42,NaN,NaN,0.0,0,NaN,invalid
43,NaN,NaN,0.0,0,NaN,invalid
44,NaN,NaN,0.0,0,NaN,invalid
45,NaN,NaN,0.0,0,NaN,invalid
46,NaN,NaN,0.0,0,NaN,invalid
47,NaN,NaN,0.0,0,NaN,invalid
48,NaN,NaN,0.0,0,NaN,invalid
49,NaN,NaN,0.0,0,NaN,invalid
50,NaN,NaN,0.0,0,NaN,invalid
51,NaN,NaN,0.0,0,NaN,invalid
52,NaN,NaN,0.0,0,NaN,invalid
53,NaN,NaN,0.0,0,NaN,invalid
54,NaN,NaN,0.0,0,NaN,invalid
55,1902.043804999441,0.015713102900231687,1.0,50,1.0,observed
56,NaN,NaN,0.0,0,NaN,invalid
57,NaN,NaN,0.0,0,NaN,invalid
58,NaN,NaN,0.0,0,NaN,invalid
59,NaN,NaN,0.0,0,NaN,invalid
60,NaN,NaN,0.0,0,NaN,invalid
61,NaN,NaN,0.0,0,NaN,invalid
62,NaN,NaN,0.0,0,NaN,invalid
63,NaN,NaN,0.0,0,NaN,invalid
64,NaN,NaN,0.0,0,NaN,invalid
65,NaN,NaN,0.0,0,NaN,invalid
66,1901.8391247689724,0.012018860221793893,0.98,49,1.0,observed
67,1901.82201436162,0.00989773087951105,1.0,50,1.0,observed
68,1901.6725798100233,0.009397715837553172,1.0,50,2.0,observed
69,NaN,NaN,0.0,0,NaN,invalid
70,NaN,NaN,0.0,0,NaN,invalid
71,NaN,NaN,0.0,0,NaN,invalid
72,NaN,NaN,0.0,0,NaN,invalid
73,NaN,NaN,0.0,0,NaN,invalid
74,NaN,NaN,0.0,0,NaN,invalid
75,NaN,NaN,0.0,0,NaN,invalid
76,NaN,NaN,0.0,0,NaN,invalid
77,NaN,NaN,0.0,0,NaN,invalid
78,NaN,NaN,0.0,0,NaN,invalid
79,NaN,NaN,0.0,0,NaN,invalid
80,NaN,NaN,0.0,0,NaN,invalid
81,NaN,NaN,0.0,0,NaN,invalid
82,NaN,NaN,0.0,0,NaN,invalid
83,NaN,NaN,0.0,0,NaN,invalid
84,NaN,NaN,0.0,0,NaN,invalid
85,NaN,NaN,0.0,0,NaN,invalid
86,1901.1884108409286,0.017028730552023728,1.0,50,2.0,observed
87,NaN,NaN,0.0,0,NaN,invalid
88,NaN,NaN,0.0,0,NaN,invalid
89,NaN,NaN,0.0,0,NaN,invalid
90,NaN,NaN,0.0,0,NaN,invalid
91,NaN,NaN,0.0,0,NaN,invalid
92,NaN,NaN,0.0,0,NaN,invalid
93,NaN,NaN,0.0,0,NaN,invalid
94,NaN,NaN,0.0,0,NaN,invalid
95,NaN,NaN,0.0,0,NaN,invalid
96,NaN,NaN,0.0,0,NaN,invalid
97,NaN,NaN,0.0,0,NaN,invalid
98,1901.0911131985486,0.013774120607531689,1.0,50,1.0,observed
99,NaN,NaN,0.0,0,NaN,invalid
100,NaN,NaN,0.0,0,NaN,invalid
101,NaN,NaN,0.0,0,NaN,invalid
102,NaN,NaN,0.0,0,NaN,invalid
103,NaN,NaN,0.0,0,NaN,invalid
104,NaN,NaN,0.0,0,NaN,invalid
105,NaN,NaN,0.0,0,NaN,invalid
106,NaN,NaN,0.0,0,NaN,invalid
107,NaN,NaN,0.0,0,NaN,invalid
108,NaN,NaN,0.0,0,NaN,invalid
109,NaN,NaN,0.0,0,NaN,invalid
110,NaN,NaN,0.0,0,NaN,invalid
111,NaN,NaN,0.0,0,NaN,invalid
112,NaN,NaN,0.0,0,NaN,invalid
113,NaN,NaN,0.0,0,NaN,invalid
114,NaN,NaN,0.0,0,NaN,invalid
115,NaN,NaN,0.0,0,NaN,invalid
116,NaN,NaN,0.0,0,NaN,invalid
117,NaN,NaN,0.0,0,NaN,invalid
118,NaN,NaN,0.0,0,NaN,invalid
119,NaN,NaN,0.0,0,NaN,invalid
120,NaN,NaN,0.0,0,NaN,invalid
121,NaN,NaN,0.0,0,NaN,invalid
122,NaN,NaN,0.0,0,NaN,invalid
123,NaN,NaN,0.0,0,NaN,invalid
124,NaN,NaN,0.0,0,NaN,invalid
125,NaN,NaN,0.0,0,NaN,invalid
126,NaN,NaN,0.0,0,NaN,invalid
127,NaN,NaN,0.16,8,NaN,invalid
128,NaN,NaN,0.0,0,NaN,invalid
129,NaN,NaN,0.0,0,NaN,invalid
130,NaN,NaN,0.0,0,NaN,invalid
131,NaN,NaN,0.0,0,NaN,invalid
132,NaN,NaN,0.0,0,NaN,invalid
133,1900.0524810571223,0.013737068977501635,1.0,50,2.0,observed
134,1900.0300993975252,0.014351141698048133,0.0,0,1.6666666666666667,interpolated
135,1900.007717737928,0.014965214418594629,0.0,0,1.3333333333333335,interpolated
136,1899.9853360783309,0.015579287139141126,1.0,50,1.0,observed
137,NaN,NaN,0.0,0,NaN,invalid
138,NaN,NaN,0.0,0,NaN,invalid
139,NaN,NaN,0.0,0,NaN,invalid
140,NaN,NaN,0.0,0,NaN,invalid
141,NaN,NaN,0.0,0,NaN,invalid
142,NaN,NaN,0.0,0,NaN,invalid
143,NaN,NaN,0.0,0,NaN,invalid
144,NaN,NaN,0.0,0,NaN,invalid
145,NaN,NaN,0.0,0,NaN,invalid
146,NaN,NaN,0.0,0,NaN,invalid
147,NaN,NaN,0.0,0,NaN,invalid
148,NaN,NaN,0.0,0,NaN,invalid
149,1899.7612054347992,0.012680168817996907,0.9,45,2.0,observed
150,1899.734297350049,0.012891071986874406,1.0,50,1.0,observed
151,NaN,NaN,0.0,0,NaN,invalid
152,NaN,NaN,0.0,0,NaN,invalid
153,NaN,NaN,0.0,0,NaN,invalid
154,NaN,NaN,0.0,0,NaN,invalid
155,NaN,NaN,0.0,0,NaN,invalid
156,NaN,NaN,0.0,0,NaN,invalid
157,NaN,NaN,0.0,0,NaN,invalid
158,NaN,NaN,0.0,0,NaN,invalid
159,NaN,NaN,0.0,0,NaN,invalid
160,NaN,NaN,0.0,0,NaN,invalid
161,NaN,NaN,0.0,0,NaN,invalid
162,NaN,NaN,0.0,0,NaN,invalid
163,NaN,NaN,0.0,0,NaN,invalid
164,NaN,NaN,0.0,0,NaN,invalid
165,NaN,NaN,0.0,0,NaN,invalid
166,NaN,NaN,0.0,0,NaN,invalid
167,NaN,NaN,0.0,0,NaN,invalid
168,NaN,NaN,0.0,0,NaN,invalid
169,NaN,NaN,0.0,0,NaN,invalid
170,NaN,NaN,0.0,0,NaN,invalid
171,NaN,NaN,0.0,0,NaN,invalid
172,NaN,NaN,0.0,0,NaN,invalid
173,NaN,NaN,0.0,0,NaN,invalid
174,NaN,NaN,0.0,0,NaN,invalid
175,NaN,NaN,0.0,0,NaN,invalid
176,NaN,NaN,0.0,0,NaN,invalid
177,NaN,NaN,0.0,0,NaN,invalid
178,NaN,NaN,0.0,0,NaN,invalid
179,NaN,NaN,0.0,0,NaN,invalid
180,NaN,NaN,0.0,0,NaN,invalid
181,NaN,NaN,0.0,0,NaN,invalid
182,NaN,NaN,0.0,0,NaN,invalid
183,NaN,NaN,0.0,0,NaN,invalid
184,NaN,NaN,0.0,0,NaN,invalid
185,NaN,NaN,0.0,0,NaN,invalid
186,NaN,NaN,0.0,0,NaN,invalid
187,NaN,NaN,0.0,0,NaN,invalid
188,NaN,NaN,0.0,0,NaN,invalid
189,NaN,NaN,0.0,0,NaN,invalid
190,NaN,NaN,0.0,0,NaN,invalid
191,1898.7744267582893,0.012438413968956187,1.0,50,1.0,observed
192,1898.6737713416417,0.01380954788567665,0.0,0,1.3333333333333333,interpolated
193,1898.5731159249942,0.015180681802397115,0.0,0,1.6666666666666665,interpolated
194,1898.4724605083466,0.01655181571911758,1.0,50,2.0,observed
195,NaN,NaN,0.0,0,NaN,invalid
196,NaN,NaN,0.0,0,NaN,invalid
197,NaN,NaN,0.0,0,NaN,invalid
198,NaN,NaN,0.0,0,NaN,invalid
199,NaN,NaN,0.0,0,NaN,invalid
200,NaN,NaN,0.0,0,NaN,invalid
201,NaN,NaN,0.0,0,NaN,invalid
202,NaN,NaN,0.0,0,NaN,invalid
203,NaN,NaN,0.0,0,NaN,invalid
204,NaN,NaN,0.24,12,NaN,invalid
205,NaN,NaN,0.0,0,NaN,invalid
206,NaN,NaN,0.0,0,NaN,invalid
207,1898.4949947148561,0.013164874944537405,1.0,50,2.0,observed
208,1898.4652536138892,0.012815462326135401,0.2,10,1.875,interpolated
209,1898.4355125129223,0.012466049707733396,0.0,0,1.75,interpolated
210,1898.4057714119554,0.012116637089331393,0.0,0,1.625,interpolated
211,1898.3760303109884,0.011767224470929389,0.0,0,1.5,interpolated
212,1898.3462892100215,0.011417811852527385,0.0,0,1.375,interpolated
213,1898.3165481090546,0.011068399234125382,0.0,0,1.25,interpolated
214,1898.2868070080876,0.010718986615723377,0.0,0,1.125,interpolated
215,1898.2570659071207,0.010369573997321373,1.0,50,1.0,observed
216,1898.3792755454779,0.011411293243167153,1.0,50,2.0,observed
217,1898.448578119278,0.01412327071382169,1.0,50,2.0,observed
218,1898.370140703395,0.013493591482480406,0.0,0,2.0,interpolated
219,1898.291703287512,0.012863912251139122,0.0,0,2.0,interpolated
220,1898.2132658716291,0.012234233019797836,0.0,0,2.0,interpolated
221,1898.1348284557462,0.011604553788456552,1.0,50,2.0,observed
222,1898.0981639465317,0.010444673953145961,0.0,0,1.5,interpolated
223,1898.0614994373173,0.00928479411783537,1.0,50,1.0,observed
224,1898.03020696342,0.010372047125518912,0.0,0,1.0,interpolated
225,1897.9989144895226,0.011459300133202453,0.0,0,1.0,interpolated
226,1897.9676220156252,0.012546553140885994,1.0,50,1.0,observed
227,1897.9674581405707,0.011964898001106214,0.0,0,1.0,interpolated
228,1897.967294265516,0.011383242861326432,0.0,0,1.0,interpolated
229,1897.9671303904615,0.010801587721546652,0.0,0,1.0,interpolated
230,1897.966966515407,0.010219932581766872,1.0,50,1.0,observed
231,1897.9639099538326,0.009434983333772826,1.0,50,1.0,observed
232,1897.9003450013697,0.010098171753897128,1.0,50,1.0,observed
233,1897.8401621645316,0.011137442910610456,0.0,0,1.25,interpolated
234,1897.7799793276936,0.012176714067323784,0.0,0,1.5,interpolated
235,1897.7197964908555,0.013215985224037113,0.0,0,1.75,interpolated
236,1897.6596136540174,0.01425525638075044,1.0,50,2.0,observed
237,1897.656481936574,0.013790809956244664,0.88,44,1.0,observed
238,NaN,NaN,0.0,0,NaN,invalid
239,NaN,NaN,0.0,0,NaN,invalid
240,NaN,NaN,0.0,0,NaN,invalid
241,NaN,NaN,0.0,0,NaN,invalid
242,NaN,NaN,0.0,0,NaN,invalid
243,NaN,NaN,0.0,0,NaN,invalid
244,NaN,NaN,0.0,0,NaN,invalid
245,NaN,NaN,0.0,0,NaN,invalid
246,NaN,NaN,0.0,0,NaN,invalid
247,NaN,NaN,0.0,0,NaN,invalid
248,NaN,NaN,0.0,0,NaN,invalid
249,NaN,NaN,0.78,39,NaN,invalid
250,NaN,NaN,0.0,0,NaN,invalid
251,NaN,NaN,0.0,0,NaN,invalid
252,NaN,NaN,0.0,0,NaN,invalid
253,NaN,NaN,0.0,0,NaN,invalid
254,NaN,NaN,0.0,0,NaN,invalid
255,NaN,NaN,0.0,0,NaN,invalid
256,NaN,NaN,0.0,0,NaN,invalid
257,NaN,NaN,0.0,0,NaN,invalid
258,1897.2324187979102,0.01109761246612157,1.0,50,1.0,observed
259,1897.1787215396762,0.012120210911606045,1.0,50,2.0,observed
260,1897.1677724249662,0.011810040930496049,0.0,0,2.0,interpolated
261,1897.156823310256,0.011499870949386053,0.0,0,2.0,interpolated
262,1897.145874195546,0.011189700968276055,0.0,0,2.0,interpolated
263,1897.1349250808357,0.010879530987166059,0.0,0,2.0,interpolated
264,1897.1239759661257,0.010569361006056063,1.0,50,2.0,observed
265,1897.0537161994725,0.010250195305195133,1.0,50,1.0,observed
266,1897.0093052154407,0.010703118629635532,0.0,0,1.1666666666666667,interpolated
267,1896.9648942314088,0.011156041954075931,0.0,0,1.3333333333333333,interpolated
268,1896.920483247377,0.01160896527851633,0.0,0,1.5,interpolated
269,1896.8760722633451,0.01206188860295673,0.04,2,1.6666666666666665,interpolated
270,1896.8316612793133,0.012514811927397129,0.26,13,1.8333333333333333,interpolated
271,1896.7872502952814,0.012967735251837528,1.0,50,2.0,observed
272,1896.7967821098864,0.012230312197338928,0.0,0,1.8333333333333333,interpolated
273,1896.8063139244914,0.01149288914284033,0.0,0,1.6666666666666667,interpolated
274,1896.8158457390964,0.010755466088341731,0.0,0,1.5,interpolated
275,1896.8253775537014,0.010018043033843132,0.0,0,1.3333333333333335,interpolated
276,1896.8349093683064,0.009280619979344533,0.0,0,1.1666666666666667,interpolated
277,1896.8444411829114,0.008543196924845935,1.0,50,1.0,observed
278,1896.8526001423597,0.009417246853818955,1.0,50,2.0,observed
279,1896.856006936729,0.009905181396887976,0.0,0,1.8,interpolated
280,1896.8594137310981,0.010393115939956997,0.0,0,1.6,interpolated
281,1896.8628205254674,0.010881050483026018,0.0,0,1.4,interpolated
282,1896.8662273198365,0.01136898502609504,0.0,0,1.2,interpolated
283,1896.8696341142058,0.01185691956916406,1.0,50,1.0,observed
284,1896.7947531733662,0.013309489097065304,0.0,0,1.0,interpolated
285,1896.7198722325265,0.014762058624966547,0.0,0,1.0,interpolated
286,1896.644991291687,0.01621462815286779,0.0,0,1.0,interpolated
287,1896.5701103508472,0.017667197680769034,1.0,50,1.0,observed
288,NaN,NaN,0.0,0,NaN,invalid
289,NaN,NaN,0.0,0,NaN,invalid
290,NaN,NaN,0.0,0,NaN,invalid
291,NaN,NaN,0.0,0,NaN,invalid
292,NaN,NaN,0.0,0,NaN,invalid
293,NaN,NaN,0.0,0,NaN,invalid
294,NaN,NaN,0.0,0,NaN,invalid
295,NaN,NaN,0.0,0,NaN,invalid
296,NaN,NaN,0.0,0,NaN,invalid
297,NaN,NaN,0.0,0,NaN,invalid
298,NaN,NaN,0.0,0,NaN,invalid
299,NaN,NaN,0.0,0,NaN,invalid
300,NaN,NaN,0.0,0,NaN,invalid
301,NaN,NaN,0.0,0,NaN,invalid
302,NaN,NaN,0.0,0,NaN,invalid
303,NaN,NaN,0.0,0,NaN,invalid
304,NaN,NaN,0.0,0,NaN,invalid
305,NaN,NaN,0.0,0,NaN,invalid
306,NaN,NaN,0.0,0,NaN,invalid
307,NaN,NaN,0.0,0,NaN,invalid
308,NaN,NaN,0.0,0,NaN,invalid
309,NaN,NaN,0.0,0,NaN,invalid
310,NaN,NaN,0.0,0,NaN,invalid
311,NaN,NaN,0.0,0,NaN,invalid
312,NaN,NaN,0.0,0,NaN,invalid
313,NaN,NaN,0.0,0,NaN,invalid
314,NaN,NaN,0.0,0,NaN,invalid
315,1895.8682806640863,0.012203604610073897,1.0,50,1.0,observed
316,1895.816381521523,0.010959916566034664,1.0,50,1.0,observed
317,1895.7802011966705,0.010269176338316689,1.0,50,1.0,observed
318,1895.7512211749952,0.011890664661607275,0.0,0,1.0,interpolated
319,1895.7222411533196,0.01351215298489786,0.0,0,1.0,interpolated
320,1895.6932611316442,0.015133641308188447,1.0,50,1.0,observed
321,NaN,NaN,0.0,0,NaN,invalid
322,NaN,NaN,0.0,0,NaN,invalid
323,NaN,NaN,0.0,0,NaN,invalid
324,NaN,NaN,0.0,0,NaN,invalid
325,NaN,NaN,0.0,0,NaN,invalid
326,NaN,NaN,0.0,0,NaN,invalid
327,NaN,NaN,0.0,0,NaN,invalid
328,NaN,NaN,0.28,14,NaN,invalid
329,NaN,NaN,0.0,0,NaN,invalid
330,NaN,NaN,0.0,0,NaN,invalid
331,NaN,NaN,0.12,6,NaN,invalid
332,1895.4824369847775,0.015674326429541415,1.0,50,2.0,observed
333,NaN,NaN,0.0,0,NaN,invalid
334,NaN,NaN,0.0,0,NaN,invalid
335,NaN,NaN,0.0,0,NaN,invalid
336,NaN,NaN,0.0,0,NaN,invalid
337,NaN,NaN,0.0,0,NaN,invalid
338,NaN,NaN,0.0,0,NaN,invalid
339,NaN,NaN,0.0,0,NaN,invalid
340,NaN,NaN,0.0,0,NaN,invalid
341,NaN,NaN,0.0,0,NaN,invalid
342,NaN,NaN,0.0,0,NaN,invalid
343,NaN,NaN,0.0,0,NaN,invalid
344,NaN,NaN,0.0,0,NaN,invalid
345,NaN,NaN,0.0,0,NaN,invalid
346,1895.2734064161777,0.010363198032638592,1.0,50,2.0,observed
347,1895.2415061034262,0.011622410720598338,0.02,1,2.0,interpolated
348,1895.2096057906747,0.012881623408558085,1.0,50,2.0,observed
349,NaN,NaN,0.0,0,NaN,invalid
350,NaN,NaN,0.0,0,NaN,invalid
351,NaN,NaN,0.0,0,NaN,invalid
352,NaN,NaN,0.0,0,NaN,invalid
353,NaN,NaN,0.0,0,NaN,invalid
354,NaN,NaN,0.0,0,NaN,invalid
355,NaN,NaN,0.0,0,NaN,invalid
356,NaN,NaN,0.0,0,NaN,invalid
357,NaN,NaN,0.0,0,NaN,invalid
358,NaN,NaN,0.0,0,NaN,invalid
359,NaN,NaN,0.0,0,NaN,invalid
360,NaN,NaN,0.0,0,NaN,invalid
361,NaN,NaN,0.0,0,NaN,invalid
362,NaN,NaN,0.0,0,NaN,invalid
363,NaN,NaN,0.0,0,NaN,invalid
364,NaN,NaN,0.0,0,NaN,invalid
365,NaN,NaN,0.0,0,NaN,invalid
366,NaN,NaN,0.0,0,NaN,invalid
367,1894.6823167353868,0.01209255156144952,1.0,50,1.0,observed
368,1894.6387222141027,0.01236093745872854,0.0,0,1.2,interpolated
369,1894.5951276928186,0.01262932335600756,0.0,0,1.4,interpolated
370,1894.5515331715346,0.012897709253286581,0.0,0,1.6,interpolated
371,1894.5079386502505,0.0131660951505656,0.0,0,1.8,interpolated
372,1894.4643441289663,0.01343448104784462,1.0,50,2.0,observed
373,1894.5601407662034,0.011004112435931163,0.0,0,1.5,interpolated
374,1894.6559374034405,0.008573743824017705,1.0,50,1.0,observed
375,1894.7408929914236,0.007318177945250933,1.0,50,1.0,observed
376,1894.757662601769,0.006955910228224005,1.0,50,1.0,observed
377,1894.7142204344273,0.007325138585095858,1.0,50,2.0,observed
378,1894.672834649682,0.008667009957193219,1.0,50,2.0,observed
379,NaN,NaN,0.02,1,NaN,invalid
380,NaN,NaN,0.0,0,NaN,invalid
381,NaN,NaN,0.0,0,NaN,invalid
382,NaN,NaN,0.0,0,NaN,invalid
383,NaN,NaN,0.0,0,NaN,invalid
384,NaN,NaN,0.0,0,NaN,invalid
385,NaN,NaN,0.0,0,NaN,invalid
386,NaN,NaN,0.0,0,NaN,invalid
387,NaN,NaN,0.0,0,NaN,invalid
388,NaN,NaN,0.0,0,NaN,invalid
389,NaN,NaN,0.0,0,NaN,invalid
390,NaN,NaN,0.0,0,NaN,invalid
391,1894.1346646994352,0.01077083821366661,1.0,50,2.0,observed
392,1894.1145225322496,0.010683103453967075,0.0,0,1.8888888888888888,interpolated
393,1894.0943803650637,0.01059536869426754,0.14,7,1.7777777777777777,interpolated
394,1894.074238197878,0.010507633934568005,0.0,0,1.6666666666666667,interpolated
395,1894.0540960306923,0.01041989917486847,0.0,0,1.5555555555555556,interpolated
396,1894.0339538635064,0.010332164415168934,0.0,0,1.4444444444444444,interpolated
397,1894.0138116963208,0.010244429655469399,0.0,0,1.3333333333333335,interpolated
398,1893.993669529135,0.010156694895769864,0.0,0,1.2222222222222223,interpolated
399,1893.9735273619492,0.010068960136070329,0.0,0,1.1111111111111112,interpolated
400,1893.9533851947635,0.009981225376370794,1.0,50,1.0,observed
401,1893.9277836605906,0.008665886625392666,0.9,45,1.0,observed
402,1893.8971829414368,0.008742613570298359,1.0,50,1.0,observed
403,1893.8954297214746,0.008524532515872544,0.0,0,1.0,interpolated
404,1893.8936765015126,0.00830645146144673,0.32,16,1.0,interpolated
405,1893.8919232815504,0.008088370407020914,0.0,0,1.0,interpolated
406,1893.8901700615884,0.0078702893525951,0.0,0,1.0,interpolated
407,1893.8884168416262,0.007652208298169286,1.0,50,1.0,observed
408,1893.7498774901032,0.009352124629794263,1.0,50,1.0,observed
409,1893.6391482204199,0.011467862284530365,1.0,50,2.0,observed
410,1893.6686578889687,0.011739203908491003,0.0,0,1.6666666666666667,interpolated
411,1893.6981675575178,0.012010545532451643,0.0,0,1.3333333333333335,interpolated
412,1893.7276772260666,0.01228188715641228,1.0,50,1.0,observed
413,1893.7140809893608,0.012366471580661956,0.0,0,1.0,interpolated
414,1893.700484752655,0.012451056004911634,0.0,0,1.0,interpolated
415,1893.6868885159492,0.012535640429161311,0.0,0,1.0,interpolated
416,1893.6732922792435,0.012620224853410987,0.0,0,1.0,interpolated
417,1893.6596960425377,0.012704809277660663,0.0,0,1.0,interpolated
418,1893.646099805832,0.01278939370191034,1.0,50,1.0,observed
419,1893.603437229991,0.011007369613198299,1.0,50,2.0,observed
420,1893.5559623142083,0.010677160385143597,0.0,0,2.0,interpolated
421,1893.5084873984258,0.010346951157088896,0.0,0,2.0,interpolated
422,1893.4610124826431,0.010016741929034194,1.0,50,2.0,observed
423,1893.4572354480624,0.010735092697806857,0.0,0,2.0,interpolated
424,1893.4534584134817,0.01145344346657952,1.0,50,2.0,observed
425,1893.4346339553595,0.012483433469657905,1.0,50,2.0,observed
426,1893.4483738131821,0.013466353496183352,0.0,0,2.0,interpolated
427,1893.4621136710048,0.014449273522708798,0.0,0,2.0,interpolated
428,1893.4758535288274,0.015432193549234245,0.0,0,2.0,interpolated
429,1893.48959338665,0.016415113575759692,1.0,50,2.0,observed
430,1893.3569538365118,0.01527901008404093,0.0,0,1.75,interpolated
431,1893.2243142863736,0.014142906592322166,0.0,0,1.5,interpolated
432,1893.0916747362353,0.013006803100603401,0.0,0,1.25,interpolated
433,1892.959035186097,0.011870699608884639,0.84,42,1.0,observed
434,1892.9764094244067,0.011905619160934664,0.0,0,1.1666666666666667,interpolated
435,1892.9937836627166,0.01194053871298469,0.0,0,1.3333333333333333,interpolated
436,1893.0111579010263,0.011975458265034714,0.0,0,1.5,interpolated
437,1893.028532139336,0.01201037781708474,0.0,0,1.6666666666666665,interpolated
438,1893.045906377646,0.012045297369134764,0.0,0,1.8333333333333333,interpolated
439,1893.0632806159556,0.01208021692118479,1.0,50,2.0,observed
440,1893.0382944340818,0.011624938858662046,0.0,0,1.75,interpolated
441,1893.013308252208,0.011169660796139302,0.0,0,1.5,interpolated
442,1892.988322070334,0.010714382733616558,0.0,0,1.25,interpolated
443,1892.9633358884603,0.010259104671093814,1.0,50,1.0,observed
444,1892.8753496408463,0.009829488583114105,1.0,50,2.0,observed
445,NaN,NaN,0.0,0,NaN,invalid
446,NaN,NaN,0.0,0,NaN,invalid
447,NaN,NaN,0.0,0,NaN,invalid
448,NaN,NaN,0.0,0,NaN,invalid
449,NaN,NaN,0.0,0,NaN,invalid
450,NaN,NaN,0.0,0,NaN,invalid
451,NaN,NaN,0.0,0,NaN,invalid
452,NaN,NaN,0.0,0,NaN,invalid
453,NaN,NaN,0.0,0,NaN,invalid
454,NaN,NaN,0.0,0,NaN,invalid
455,NaN,NaN,0.76,38,NaN,invalid
456,1892.8253146559,0.011683358542725151,1.0,50,2.0,observed
457,1892.728665202856,0.012655528043756057,0.0,0,1.6666666666666667,interpolated
458,1892.6320157498121,0.013627697544786963,0.0,0,1.3333333333333335,interpolated
459,1892.5353662967682,0.01459986704581787,1.0,50,1.0,observed
460,1892.5354994945228,0.014120167619599113,0.0,0,1.25,interpolated
461,1892.5356326922774,0.013640468193380356,0.0,0,1.5,interpolated
462,1892.535765890032,0.0131607687671616,0.0,0,1.75,interpolated
463,1892.5358990877867,0.012681069340942843,1.0,50,2.0,observed
464,1892.5296253934503,0.011713957507662031,0.0,0,2.0,interpolated
465,1892.5233516991138,0.01074684567438122,1.0,50,2.0,observed
466,1892.531885355711,0.015899085174728073,1.0,50,2.0,observed
467,1892.5226495563984,0.031732367924200935,1.0,50,2.0,observed
468,1892.4858366847038,0.02225556537583688,0.0,0,2.0,interpolated
469,1892.4490238130093,0.012778762827472829,1.0,50,2.0,observed
470,1892.4658014178276,0.011926909090701788,1.0,50,2.0,observed
471,1892.384325221181,0.010687850979876486,1.0,50,2.0,observed
472,1892.3217847794294,0.010113847687118687,0.0,0,2.0,interpolated
473,1892.259244337678,0.00953984439436089,1.0,50,2.0,observed
474,1892.211466088891,0.010036853820007957,1.0,50,1.0,observed
475,1892.1634062305093,0.010282691732316256,1.0,50,2.0,observed
476,NaN,NaN,0.68,34,NaN,invalid
477,NaN,NaN,0.0,0,NaN,invalid
478,NaN,NaN,0.0,0,NaN,invalid
479,NaN,NaN,0.0,0,NaN,invalid
480,NaN,NaN,0.0,0,NaN,invalid
481,NaN,NaN,0.0,0,NaN,invalid
482,NaN,NaN,0.0,0,NaN,invalid
483,NaN,NaN,0.0,0,NaN,invalid
484,NaN,NaN,0.0,0,NaN,invalid
485,1892.0613687243313,0.011772391138349981,1.0,50,1.0,observed
486,1892.0261194519699,0.010620232616058631,1.0,50,2.0,observed
487,1891.961873413995,0.011476023457157657,0.0,0,2.0,interpolated
488,1891.89762737602,0.012331814298256685,1.0,50,2.0,observed
489,1891.8975992910564,0.011561452633410192,1.0,50,2.0,observed
490,1891.9540098367725,0.012645497246541343,0.0,0,1.5,interpolated
491,1892.0104203824885,0.013729541859672494,1.0,50,1.0,observed
492,NaN,NaN,0.0,0,NaN,invalid
493,NaN,NaN,0.0,0,NaN,invalid
494,NaN,NaN,0.0,0,NaN,invalid
495,NaN,NaN,0.0,0,NaN,invalid
496,NaN,NaN,0.0,0,NaN,invalid
