v,sample_count,residual_median_mm,residual_mean_mm,residual_std_mm,residual_mad_mm,residual_p95_abs_mm
1748,16,-0.02231550251312328,-0.009193725195349847,0.06895965622288223,0.011787813213179055,0.11092649198729565
1749,16,-0.021136137822073867,-0.006988193193586054,0.06989065408592587,0.008266693631920915,0.10474635204394225
1750,16,-0.025494724484613297,-0.00480118867591698,0.07165155857329529,0.012110671616108088,0.10538299464353053
1751,16,-0.02576949264013506,-0.003216462331659441,0.07169332108080256,0.01090734830337697,0.10296590025829418
1752,15,-0.020897135883077678,-0.0024906529790579253,0.07164725614309322,0.009150448020067089,0.10901901172917552
1753,15,-0.01435950047174777,-0.000695491142251126,0.069842806220403,0.014538528750886688,0.10534640305128659
1754,15,-0.016300624048026,-0.0025190290194151183,0.0683037456217139,0.011550479292598115,0.10782390555862043
1755,15,-0.020254076391506545,-0.0023202948391922314,0.0682491794686201,0.008715297651643264,0.10543537661108099
1756,15,-0.01823986228191643,-0.001560947605008993,0.07085408031844918,0.005708066276747359,0.11564247202049496
1757,15,-0.014282080514920602,0.0014938822523766191,0.07385425343982051,0.008106939095409799,0.1287660927996821
1758,15,-0.015008265161448514,0.0004788226859908854,0.07633355012537119,0.012317135877277181,0.1366065865490066
1759,15,-0.017532436449611166,-0.0039620632343470175,0.07737058473119877,0.009652904452316285,0.13666106193143807
1760,15,-0.02076144503611671,-0.007713630251119722,0.07792842109517242,0.00811043983760426,0.1306794213292195
1761,15,-0.022436258629997027,-0.008563290584696409,0.07788313121793407,0.010615071165914258,0.12403971543667107
1762,15,-0.02312479696559816,-0.006696566447035705,0.07715809494071765,0.009053473527901992,0.12096761419466351
1763,15,-0.023278972533894854,-0.0029844335842829205,0.07663889040910568,0.01250093328823583,0.11977873411586795
1764,15,-0.02250918093531555,-0.0003260558323869289,0.0764326122893966,0.012258285489191403,0.11875824320925941
1765,15,-0.023116561571554756,0.0011202530977168698,0.07540597371496337,0.013581786184150617,0.1159722248180999
1766,14,-0.021241199791248923,0.0028183971043159164,0.07421002609991716,0.01478226080366686,0.11819245690033242
1767,14,-0.018663214854318398,0.0024357154543510734,0.06999352353585418,0.016176830940030626,0.1105665599594499
1768,14,-0.019180302829455514,-0.00034544396157974326,0.06744166472283263,0.017236900908513066,0.1091754059331498
1769,14,-0.02059499217499921,-0.0027274228787908254,0.06807407172087405,0.01978512482920753,0.11114581026831244
1770,14,-0.01952840074324009,-0.0022830139425281137,0.07203318478244769,0.017036921281587056,0.11609754568368373
1771,14,-0.015223024611326571,-0.0004189011727632192,0.0758645992225784,0.019462470968165807,0.11974893832717398
1772,15,-0.01550793867095647,-0.0012329407081981265,0.07487010371811058,0.015971123727418504,0.11085395642216056
1773,14,-0.016938206089033278,-0.0013445437040411183,0.080460923940853,0.018285804254471783,0.12444489390830837
1774,14,-0.02031666157598616,-0.0002633917286024053,0.08318733461342247,0.021875226983707367,0.12880706014563661
1775,14,-0.017035284623718158,0.0020557585261801155,0.08312292093198356,0.0218344940942879,0.12902326129395647
1776,15,-0.012913384507702567,0.011215067211190193,0.08535298097045607,0.02152255203108771,0.15871154167573415
1777,15,-0.009470585269315164,0.011312609342791621,0.08512439994357447,0.01570726820573124,0.1513166445781619
1778,15,-0.006656349142275156,0.008254823222464493,0.08347084242408813,0.01761207965223647,0.1320818531698455
1779,15,-0.01739507548368052,0.002741242973183546,0.08051736279348731,0.015380114577597154,0.13932209190280437
1780,15,-0.021634570288668574,-0.0003491906640704335,0.0784044988098183,0.02026531424085748,0.13597365688179383
1781,15,-0.020943309890707404,-0.0010402329563322752,0.08024557389437316,0.02421466939412501,0.12741413150112074
1782,15,-0.016226862309186168,-0.0008428587804388347,0.08139685713121426,0.024917025133231994,0.15082762573409747
1783,15,-0.01773027691961783,-2.8650707572144827e-06,0.08553713354986366,0.027741020092380816,0.16648722337348257
1784,14,-0.020320223776916013,0.008023603050477909,0.08604095824089762,0.023933592746101105,0.13464466637108402
1785,14,-0.016048696615139538,0.008673134384268236,0.08754167255826069,0.026138865895271285,0.1354870752451263
1786,14,-0.009492552687832268,0.011883123843394851,0.08532705787119205,0.03410463548397029,0.13302372945639013
1787,14,8.8739192583287e-06,0.015147918888130463,0.08169356737545988,0.0372539721571552,0.12807306967357712
1788,15,-0.000591328465474078,0.011194070877718124,0.07805728023592017,0.037550266193171394,0.11861829614185854
1789,15,-0.0019745072392191865,0.010248263232002175,0.07612217920645101,0.033834041608407694,0.10994677167326514
1790,15,-0.005482230389611903,0.009090511005166679,0.0746137050213234,0.029384964889954797,0.11032547264687281
1791,15,-0.0006077132404813668,0.012566961868132238,0.07498531422981979,0.022939931001831716,0.12028162574664848
1792,15,0.006819603865474033,0.014478069325448102,0.07479786156164357,0.01777833759031781,0.12426788588489802
1793,15,-0.0017642751551616154,0.01409517222286692,0.07650564856039499,0.024052551497602014,0.1344820799347151
1794,14,-0.009784823276794547,0.006772054604189971,0.07579700486711284,0.016147343215093438,0.13053645060632013
1795,14,-0.01264757611897149,0.00808702799494,0.07489325309991153,0.021274023516585167,0.12176731144147493
1796,14,-0.014437780978167518,0.00886736528216982,0.07443604336315238,0.02005502015771743,0.11504831281710458
1797,14,-0.015523357425205088,0.008221781827454417,0.07760228713431672,0.018300968283013662,0.1178282377480407
1798,14,-0.01065274889359362,0.01064287540320522,0.08377036406068077,0.021624484130027467,0.1246036399392276
1799,14,-0.008953125858886121,0.007727078198347363,0.08561870492098904,0.01327292262788854,0.13481803325352348
1800,14,-0.010207882102184103,0.0051429658397281865,0.06581282632361225,0.018937195019294615,0.1136633222131785
1801,13,-0.009213659669492912,-0.007283251911940695,0.027454596579604654,0.016952101467445573,0.049298816593823465
1802,14,0.0032935382960893947,-0.010994982327347488,0.04108920816612388,0.024424891009892622,0.0787168148341442
