split,bin_width_px,v_start,v_end,v_center,unique_frame_count,bootstrap_reps,bootstrap_seed,slope_p05,slope_p50,slope_p95,slope_interval_width,slope_relative_interval,resampling_unit
fit,100,1500,1600,1550,18,500,20260814,0.289025843982,0.296229039817,0.302263361035,0.0132375170533,0.044686763531,frame
fit,100,1600,1700,1650,18,500,20260814,0.288150444784,0.294878647887,0.302454598632,0.0143041538474,0.0485086117624,frame
fit,100,1700,1800,1750,18,500,20260814,0.28892107051,0.294766175515,0.302119824617,0.0131987541074,0.0447770307577,frame
fit,100,1800,1900,1850,15,500,20260814,0.285198493706,0.290884565676,0.301743441046,0.0165449473401,0.0568780516136,frame
fit,100,1900,2000,1950,11,500,20260814,0.281571795751,0.292139674833,0.305237612046,0.0236658162953,0.0810085665662,frame
fit,100,2000,2100,2050,10,500,20260814,0.28613592471,0.291902698138,0.303507740881,0.0173718161701,0.0595123521671,frame
fit,100,2100,2200,2150,10,500,20260814,0.286747085981,0.290669852537,0.304403493635,0.0176564076547,0.060743855961,frame
fit,100,2200,2300,2250,9,500,20260814,0.284261924725,0.287921096934,0.311246410897,0.0269844861725,0.0937218094118,frame
fit,100,2300,2400,2350,9,500,20260814,0.278735487991,0.287265240884,0.305006360922,0.0262708729303,0.091451624462,frame
fit,100,2400,2500,2450,7,500,20260814,0.274894948404,0.284549854339,0.300904447506,0.0260094991021,0.0914057719778,frame
fit,100,2500,2600,2550,7,500,20260814,0.273511114371,0.283646028171,0.300571680381,0.0270605660105,0.0954025909863,frame
fit,100,2600,2700,2650,4,500,20260814,0.261997127989,0.285323513858,0.312235606057,0.0502384780682,0.176075491952,frame
validation,30,330,360,345,3,500,20260814,0.293622342889,0.300207946641,0.314935467867,0.0213131249782,0.070994539674,frame
validation,30,360,390,375,3,500,20260814,0.294442330969,0.301133282841,0.316461935884,0.0220196049148,0.0731224549709,frame
validation,30,390,420,405,3,500,20260814,0.295082387137,0.300875471111,0.314401970514,0.0193195833764,0.0642112276717,frame
validation,30,420,450,435,3,500,20260814,0.29482653138,0.300133420344,0.31450481273,0.0196782813492,0.0655651120982,frame
validation,30,450,480,465,3,500,20260814,0.294913514614,0.300325344315,0.315343688262,0.0204301736484,0.068026805047,frame
validation,30,480,510,495,4,500,20260814,0.294846519432,0.300472540589,0.316160976768,0.0213144573367,0.0709364566055,frame
validation,30,510,540,525,4,500,20260814,0.294186325271,0.300639175195,0.317150607887,0.022964282616,0.0763848643515,frame
validation,30,540,570,555,4,500,20260814,0.295115597416,0.300259138712,0.315610076553,0.0204944791367,0.0682559712409,frame
validation,30,570,600,585,4,500,20260814,0.293552841845,0.300098653237,0.315925546477,0.0223727046323,0.0745511663948,frame
validation,30,600,630,615,4,500,20260814,0.295137633258,0.299987899915,0.305322300857,0.0101846675992,0.033950261334,frame
validation,30,630,660,645,4,500,20260814,0.295090412452,0.300241963577,0.316862716952,0.0217723044996,0.0725158610082,frame
validation,30,660,690,675,4,500,20260814,0.29537372905,0.300122797077,0.315361329988,0.0199876009372,0.0665980762936,frame
validation,30,690,720,705,4,500,20260814,0.294933391192,0.300063306313,0.300104050143,0.00517065895083,0.017231893544,frame
validation,30,720,750,735,4,500,20260814,0.294749492695,0.299968829351,0.300368940727,0.00561944803205,0.0187334398851,frame
validation,30,750,780,765,3,500,20260814,0.295077366796,0.299869162418,0.317018583312,0.0219412165155,0.0731692993659,frame
validation,30,780,810,795,4,500,20260814,0.281145245023,0.300034052142,0.304324157539,0.0231789125159,0.0772542728082,frame
validation,30,810,840,825,5,500,20260814,0.281146768261,0.299432524273,0.304308161686,0.0231613934252,0.0773509607263,frame
validation,30,840,870,855,4,500,20260814,0.295167161383,0.299616637168,0.30385633847,0.00868917708659,0.0290009832855,frame
validation,30,870,900,885,4,500,20260814,0.295637737321,0.299861723695,0.31672162636,0.0210838890389,0.0703120384258,frame
validation,30,900,930,915,5,500,20260814,0.280753476069,0.298072497439,0.304245183164,0.0234917070948,0.0788120584644,frame
validation,30,930,960,945,4,500,20260814,0.277492591643,0.29944359983,0.317316254852,0.0398236632086,0.132992200305,frame
validation,30,960,990,975,5,500,20260814,0.280147411946,0.298199827196,0.30460882085,0.0244614089032,0.0820302584785,frame
validation,30,990,1020,1005,6,500,20260814,0.294585601731,0.299088195947,0.304343443617,0.00975784188605,0.0326252992204,frame
validation,30,1020,1050,1035,6,500,20260814,0.279678471013,0.298855488009,0.303103307413,0.0234248364,0.0783818177677,frame
validation,30,1050,1080,1065,6,500,20260814,0.291256946678,0.298527696825,0.304124363105,0.0128674164271,0.0431029233265,frame
validation,30,1080,1110,1095,6,500,20260814,0.295757048053,0.298839600927,0.304021520404,0.00826447235026,0.02765521144,frame
validation,30,1110,1140,1125,6,500,20260814,0.289309274382,0.298815479309,0.304051934469,0.0147426600863,0.0493370026226,frame
validation,30,1140,1170,1155,6,500,20260814,0.287587580011,0.298866568603,0.303929897979,0.0163423179674,0.0546809837038,frame
