scenario,candidate,model,interior_knot_count,basis_count,smoothness_penalty,v_bin_index,v_bin,v_start_px,v_end_px,point_count,frame_count,bias_mm,rmse_mm,p95_abs_mm,p99_abs_mm,max_abs_mm
full36_grouped_cv_027_heldout,C1_3k,C0+C1,3,7,0.1,1,v_0100_0200,100.0,200.0,42,1,-0.15263790197203975,0.15891649762700816,0.2206677622379133,0.2590884540680299,0.26672567777399936
full36_grouped_cv_027_heldout,C1_3k,C0+C1,3,7,0.1,2,v_0200_0300,200.0,300.0,76,1,-0.13376192035971624,0.14296249088975918,0.2148263687029965,0.2239746227381002,0.2296032867234146
full36_grouped_cv_027_heldout,C1_3k,C0+C1,3,7,0.1,3,v_0300_0400,300.0,400.0,71,1,-0.0709184200758861,0.08525184147442771,0.1477780539780196,0.1649324840486557,0.17401565695413798
full36_grouped_cv_027_heldout,C1_3k,C0+C1,3,7,0.1,4,v_0400_0500,400.0,500.0,49,1,-0.11439460578247293,0.19852584001405343,0.4722187778149741,0.5038502895705534,0.5179475276222415
full36_grouped_cv_027_heldout,C1_3k,C0+C1,3,7,0.1,5,v_0500_0600,500.0,600.0,77,1,0.005791691195242844,0.04259710961305284,0.08821931089829461,0.10649830848613835,0.11360358522219716
full36_grouped_cv_027_heldout,C1_3k,C0+C1,3,7,0.1,6,v_0600_0700,600.0,700.0,12,1,-0.020742433272569628,0.04230864546737873,0.07695807375092995,0.09001155616856546,0.09327492677297435
full36_grouped_cv_027_heldout,C1_3k,C0+C1,3,7,0.1,7,v_0700_0800,700.0,800.0,4,1,0.06889152909561622,0.09506428648209281,0.15235981803210363,0.17144042062410564,0.17621057127210613
full36_grouped_cv_027_heldout,C1_3k,C0+C1,3,7,0.1,8,v_0800_0900,800.0,900.0,62,1,0.10009014320892917,0.10676683038864475,0.15391852667292055,0.15718123311135215,0.15791407965509083
full36_grouped_cv_027_heldout,C1_3k,C0+C1,3,7,0.1,9,v_0900_1000,900.0,1000.0,76,1,0.1746713500454585,0.17804635954597425,0.2270471409858078,0.2506105572963718,0.25354133733400114
full36_grouped_cv_027_heldout,C1_3k,C0+C1,3,7,0.1,10,v_1000_1100,1000.0,1100.0,37,1,0.26088855738032,0.2652993899788395,0.34194133488644135,0.381754829967932,0.3952908810349512
full36_grouped_cv_027_heldout,C1_3k,C0+C1,3,7,0.1,11,v_1100_1200,1100.0,1200.0,22,1,0.3546276413659877,0.36156187546639357,0.4796895061561413,0.48981896178932993,0.4915543820038161
full36_grouped_cv_027_heldout,C1_3k,C0+C1,3,7,0.1,12,v_1200_1300,1200.0,1300.0,58,1,0.4078883643011716,0.409294189429145,0.4443270259930622,0.4470301005380202,0.44884134891998484
full36_grouped_cv_027_heldout,C1_3k,C0+C1,3,7,0.1,13,v_1300_1400,1300.0,1400.0,76,1,0.4461826675208136,0.44635320448263205,0.4669691844389347,0.47035652762949887,0.4729578942156645
full36_grouped_cv_027_heldout,C1_3k,C0+C1,3,7,0.1,14,v_1400_1500,1400.0,1500.0,52,1,0.48122311465181683,0.48186844328031814,0.5261369067219929,0.5371566908900267,0.5382766365540159
full36_grouped_cv_027_heldout,C1_3k,C0+C1,3,7,0.1,15,v_1500_1600,1500.0,1600.0,26,1,0.5078279419760438,0.508428589715389,0.5489557095989857,0.556732973838004,0.5583226542516962
full36_grouped_cv_027_heldout,C1_3k,C0+C1,3,7,0.1,16,v_1600_1700,1600.0,1700.0,62,1,0.5083033240948585,0.5085668727863923,0.5286633878213337,0.5470026090993249,0.5629280960584442
full36_grouped_cv_027_heldout,C1_3k,C0+C1,3,7,0.1,17,v_1700_1800,1700.0,1800.0,76,1,0.55734729386867,0.5580868326849051,0.5979694397948655,0.606876809842731,0.6085371580949426
full36_grouped_cv_027_heldout,C1_3k,C0+C1,3,7,0.1,18,v_1800_1900,1800.0,1900.0,21,1,0.6295422873505483,0.630416286389799,0.6945094886381473,0.7038535299082286,0.7059268085929671
full36_grouped_cv_027_heldout,C1_3k,C0+C1,3,7,0.1,19,v_1900_2000,1900.0,2000.0,1,1,0.7038234189332968,0.7038234189332968,0.7038234189332968,0.7038234189332968,0.7038234189332968
full36_fullfit_027_in_sample,C1_3k,C0,3,7,0.1,1,v_0100_0200,100.0,200.0,42,1,-0.06131356581003152,0.07441204619999706,0.12488447022435593,0.1656817066865892,0.1735438870471171
full36_fullfit_027_in_sample,C1_3k,C0,3,7,0.1,2,v_0200_0300,200.0,300.0,76,1,-0.08014002186796844,0.09131294546567999,0.15013613274888937,0.1579491227324797,0.1584316917920887
full36_fullfit_027_in_sample,C1_3k,C0,3,7,0.1,3,v_0300_0400,300.0,400.0,71,1,-0.05427836231857665,0.07020111522144154,0.13376879724070814,0.1452501052124603,0.1454724549776074
full36_fullfit_027_in_sample,C1_3k,C0,3,7,0.1,4,v_0400_0500,400.0,500.0,49,1,-0.130540694919156,0.20560080898766162,0.48230533201987663,0.5136604919886292,0.5274230267441453
full36_fullfit_027_in_sample,C1_3k,C0,3,7,0.1,5,v_0500_0600,500.0,600.0,77,1,-0.024069211631814264,0.047879448590847966,0.08376217259076944,0.09689278218098134,0.1045773214074188
full36_fullfit_027_in_sample,C1_3k,C0,3,7,0.1,6,v_0600_0700,600.0,700.0,12,1,-0.0588613156724875,0.06973253491549619,0.11403240003555756,0.1270413418790303,0.1302935773398985
full36_fullfit_027_in_sample,C1_3k,C0,3,7,0.1,7,v_0700_0800,700.0,800.0,4,1,0.02481188075341835,0.06955821258809812,0.11387887791847784,0.12781953785814948,0.1313047028430674
full36_fullfit_027_in_sample,C1_3k,C0,3,7,0.1,8,v_0800_0900,800.0,900.0,62,1,0.05588996596548936,0.06731718703635356,0.11048788973233734,0.11382158322668143,0.1145966452082802
full36_fullfit_027_in_sample,C1_3k,C0,3,7,0.1,9,v_0900_1000,900.0,1000.0,76,1,0.13364630473429728,0.13829631726103844,0.1876793735832279,0.21181447353093974,0.2147888239455824
full36_fullfit_027_in_sample,C1_3k,C0,3,7,0.1,10,v_1000_1100,1000.0,1100.0,37,1,0.22422403900436563,0.22943039846600236,0.3059382810951433,0.34538934669293664,0.3589744798377978
full36_fullfit_027_in_sample,C1_3k,C0,3,7,0.1,11,v_1100_1200,1100.0,1200.0,22,1,0.3268540251438181,0.33482239228764005,0.45543070664385815,0.46555714156960215,0.4673112004591075
full36_fullfit_027_in_sample,C1_3k,C0,3,7,0.1,12,v_1200_1300,1200.0,1300.0,58,1,0.3900999150177621,0.3916804102114127,0.42692696855342543,0.4304329327012783,0.4313197142058698
full36_fullfit_027_in_sample,C1_3k,C0,3,7,0.1,13,v_1300_1400,1300.0,1400.0,76,1,0.43623194280989774,0.43644246209040266,0.4597452374604927,0.4638631740016353,0.4665276683218735
full36_fullfit_027_in_sample,C1_3k,C0,3,7,0.1,14,v_1400_1500,1400.0,1500.0,52,1,0.4789430349904035,0.4796686916073599,0.5269348948724656,0.5360603576230506,0.5367846632395867
full36_fullfit_027_in_sample,C1_3k,C0,3,7,0.1,15,v_1500_1600,1500.0,1600.0,26,1,0.5129246495775988,0.513503006542521,0.5540411617382573,0.5603661883068639,0.561264223555213
full36_fullfit_027_in_sample,C1_3k,C0,3,7,0.1,16,v_1600_1700,1600.0,1700.0,62,1,0.5194488685116899,0.5197235680581347,0.5405578594581698,0.5579724799218161,0.5725298157542511
full36_fullfit_027_in_sample,C1_3k,C0,3,7,0.1,17,v_1700_1800,1700.0,1800.0,76,1,0.5718705904309825,0.5726306791615188,0.6135826396797711,0.6225205688856659,0.6241623458050753
full36_fullfit_027_in_sample,C1_3k,C0,3,7,0.1,18,v_1800_1900,1800.0,1900.0,21,1,0.645884642155254,0.6467460030335118,0.7114159810631349,0.7207860263941223,0.7228659990850019
full36_fullfit_027_in_sample,C1_3k,C0,3,7,0.1,19,v_1900_2000,1900.0,2000.0,1,1,0.721635899331659,0.721635899331659,0.721635899331659,0.721635899331659,0.721635899331659
full36_fullfit_027_in_sample,C1_3k,C0+C1,3,7,0.1,1,v_0100_0200,100.0,200.0,42,1,-0.14242124174506413,0.14914236914064125,0.21053972557812353,0.24888937155826094,0.25652313750855543
full36_fullfit_027_in_sample,C1_3k,C0+C1,3,7,0.1,2,v_0200_0300,200.0,300.0,76,1,-0.12332665236690972,0.13324603358287285,0.20437650733477916,0.21353208313666058,0.21915833154796194
full36_fullfit_027_in_sample,C1_3k,C0+C1,3,7,0.1,3,v_0300_0400,300.0,400.0,71,1,-0.061055422424834825,0.07718253828501127,0.13802459242048234,0.1547193884474372,0.16379743727160334
full36_fullfit_027_in_sample,C1_3k,C0+C1,3,7,0.1,4,v_0400_0500,400.0,500.0,49,1,-0.10637318847831018,0.19375588473510444,0.46366786714535885,0.4952786277107328,0.509350841454968
full36_fullfit_027_in_sample,C1_3k,C0+C1,3,7,0.1,5,v_0500_0600,500.0,600.0,77,1,0.012099194652581627,0.04375010499043242,0.09367599432941365,0.11193508527661314,0.1190578103400128
full36_fullfit_027_in_sample,C1_3k,C0+C1,3,7,0.1,6,v_0600_0700,600.0,700.0,12,1,-0.01621363631152782,0.04041907931754829,0.0728421926741531,0.08523920509962667,0.08833845820599506
full36_fullfit_027_in_sample,C1_3k,C0+C1,3,7,0.1,7,v_0700_0800,700.0,800.0,4,1,0.07079368001665971,0.09604387050452089,0.15345488401217597,0.17238507927934715,0.17711762809613996
full36_fullfit_027_in_sample,C1_3k,C0+C1,3,7,0.1,8,v_0800_0900,800.0,900.0,62,1,0.09927751870459567,0.10588109066339396,0.1524539628667618,0.15566601158289714,0.1563732781020315
full36_fullfit_027_in_sample,C1_3k,C0+C1,3,7,0.1,9,v_0900_1000,900.0,1000.0,76,1,0.17212052281835322,0.17546738325151348,0.2240216961881083,0.24728029648557381,0.2501985032757069
full36_fullfit_027_in_sample,C1_3k,C0+C1,3,7,0.1,10,v_1000_1100,1000.0,1100.0,37,1,0.257015402731276,0.2614729263547,0.33789419597762493,0.3777917892656572,0.3913162496859091
full36_fullfit_027_in_sample,C1_3k,C0+C1,3,7,0.1,11,v_1100_1200,1100.0,1200.0,22,1,0.3491179432329537,0.35609979475614295,0.4736973384977112,0.4838270329170751,0.4855602145840058
full36_fullfit_027_in_sample,C1_3k,C0+C1,3,7,0.1,12,v_1200_1300,1200.0,1300.0,58,1,0.4012472096437006,0.40266744606139154,0.4374709992244013,0.4403747304002241,0.4423002602115542
full36_fullfit_027_in_sample,C1_3k,C0+C1,3,7,0.1,13,v_1300_1400,1300.0,1400.0,76,1,0.4390273400457095,0.4391992888736283,0.4596624642933732,0.46313288955380844,0.46565388981471756
full36_fullfit_027_in_sample,C1_3k,C0+C1,3,7,0.1,14,v_1400_1500,1400.0,1500.0,52,1,0.4738739992276992,0.4745293529157092,0.518799257869193,0.5298015469256162,0.5309096717460844
full36_fullfit_027_in_sample,C1_3k,C0+C1,3,7,0.1,15,v_1500_1600,1500.0,1600.0,26,1,0.5006980657705717,0.5013060528054419,0.541808911609216,0.5495024910809673,0.5510508986415992
full36_fullfit_027_in_sample,C1_3k,C0+C1,3,7,0.1,16,v_1600_1700,1600.0,1700.0,62,1,0.5018956978081828,0.502165636236386,0.5223842584816969,0.5405609226956707,0.5562499411317884
full36_fullfit_027_in_sample,C1_3k,C0+C1,3,7,0.1,17,v_1700_1800,1700.0,1800.0,76,1,0.5517737983298635,0.5525338965285796,0.5927751448594403,0.6016915194630982,0.6033440481723998
full36_fullfit_027_in_sample,C1_3k,C0+C1,3,7,0.1,18,v_1800_1900,1800.0,1900.0,21,1,0.6246953971148758,0.6255816488307829,0.689982114037174,0.6993436100608715,0.7014213837746797
full36_fullfit_027_in_sample,C1_3k,C0+C1,3,7,0.1,19,v_1900_2000,1900.0,2000.0,1,1,0.7002175793568517,0.7002175793568517,0.7002175793568517,0.7002175793568517,0.7002175793568517
exclude027_fullfit_027_heldout,C1_3k,C0,3,7,0.1,1,v_0100_0200,100.0,200.0,42,1,-0.06131356581003152,0.07441204619999706,0.12488447022435593,0.1656817066865892,0.1735438870471171
exclude027_fullfit_027_heldout,C1_3k,C0,3,7,0.1,2,v_0200_0300,200.0,300.0,76,1,-0.08014002186796844,0.09131294546567999,0.15013613274888937,0.1579491227324797,0.1584316917920887
exclude027_fullfit_027_heldout,C1_3k,C0,3,7,0.1,3,v_0300_0400,300.0,400.0,71,1,-0.05427836231857665,0.07020111522144154,0.13376879724070814,0.1452501052124603,0.1454724549776074
exclude027_fullfit_027_heldout,C1_3k,C0,3,7,0.1,4,v_0400_0500,400.0,500.0,49,1,-0.130540694919156,0.20560080898766162,0.48230533201987663,0.5136604919886292,0.5274230267441453
exclude027_fullfit_027_heldout,C1_3k,C0,3,7,0.1,5,v_0500_0600,500.0,600.0,77,1,-0.024069211631814264,0.047879448590847966,0.08376217259076944,0.09689278218098134,0.1045773214074188
exclude027_fullfit_027_heldout,C1_3k,C0,3,7,0.1,6,v_0600_0700,600.0,700.0,12,1,-0.0588613156724875,0.06973253491549619,0.11403240003555756,0.1270413418790303,0.1302935773398985
exclude027_fullfit_027_heldout,C1_3k,C0,3,7,0.1,7,v_0700_0800,700.0,800.0,4,1,0.02481188075341835,0.06955821258809812,0.11387887791847784,0.12781953785814948,0.1313047028430674
exclude027_fullfit_027_heldout,C1_3k,C0,3,7,0.1,8,v_0800_0900,800.0,900.0,62,1,0.05588996596548936,0.06731718703635356,0.11048788973233734,0.11382158322668143,0.1145966452082802
exclude027_fullfit_027_heldout,C1_3k,C0,3,7,0.1,9,v_0900_1000,900.0,1000.0,76,1,0.13364630473429728,0.13829631726103844,0.1876793735832279,0.21181447353093974,0.2147888239455824
exclude027_fullfit_027_heldout,C1_3k,C0,3,7,0.1,10,v_1000_1100,1000.0,1100.0,37,1,0.22422403900436563,0.22943039846600236,0.3059382810951433,0.34538934669293664,0.3589744798377978
exclude027_fullfit_027_heldout,C1_3k,C0,3,7,0.1,11,v_1100_1200,1100.0,1200.0,22,1,0.3268540251438181,0.33482239228764005,0.45543070664385815,0.46555714156960215,0.4673112004591075
exclude027_fullfit_027_heldout,C1_3k,C0,3,7,0.1,12,v_1200_1300,1200.0,1300.0,58,1,0.3900999150177621,0.3916804102114127,0.42692696855342543,0.4304329327012783,0.4313197142058698
exclude027_fullfit_027_heldout,C1_3k,C0,3,7,0.1,13,v_1300_1400,1300.0,1400.0,76,1,0.43623194280989774,0.43644246209040266,0.4597452374604927,0.4638631740016353,0.4665276683218735
exclude027_fullfit_027_heldout,C1_3k,C0,3,7,0.1,14,v_1400_1500,1400.0,1500.0,52,1,0.4789430349904035,0.4796686916073599,0.5269348948724656,0.5360603576230506,0.5367846632395867
exclude027_fullfit_027_heldout,C1_3k,C0,3,7,0.1,15,v_1500_1600,1500.0,1600.0,26,1,0.5129246495775988,0.513503006542521,0.5540411617382573,0.5603661883068639,0.561264223555213
exclude027_fullfit_027_heldout,C1_3k,C0,3,7,0.1,16,v_1600_1700,1600.0,1700.0,62,1,0.5194488685116899,0.5197235680581347,0.5405578594581698,0.5579724799218161,0.5725298157542511
exclude027_fullfit_027_heldout,C1_3k,C0,3,7,0.1,17,v_1700_1800,1700.0,1800.0,76,1,0.5718705904309825,0.5726306791615188,0.6135826396797711,0.6225205688856659,0.6241623458050753
exclude027_fullfit_027_heldout,C1_3k,C0,3,7,0.1,18,v_1800_1900,1800.0,1900.0,21,1,0.645884642155254,0.6467460030335118,0.7114159810631349,0.7207860263941223,0.7228659990850019
exclude027_fullfit_027_heldout,C1_3k,C0,3,7,0.1,19,v_1900_2000,1900.0,2000.0,1,1,0.721635899331659,0.721635899331659,0.721635899331659,0.721635899331659,0.721635899331659
exclude027_fullfit_027_heldout,C1_3k,C0+C1,3,7,0.1,1,v_0100_0200,100.0,200.0,42,1,-0.1585865373798945,0.16466475909868247,0.2268246566007689,0.2651074084564838,0.27273699197889834
exclude027_fullfit_027_heldout,C1_3k,C0+C1,3,7,0.1,2,v_0200_0300,200.0,300.0,76,1,-0.13843911014081922,0.14743866671700898,0.22006566846080078,0.22925353004197577,0.2348696717389429
exclude027_fullfit_027_heldout,C1_3k,C0+C1,3,7,0.1,3,v_0300_0400,300.0,400.0,71,1,-0.07436325425650638,0.08820143023752833,0.15112692466629415,0.16877358141461937,0.17786525646003776
exclude027_fullfit_027_heldout,C1_3k,C0+C1,3,7,0.1,4,v_0400_0500,400.0,500.0,49,1,-0.11675619226401625,0.19998791326176416,0.4747809127026904,0.506421547157389,0.5205298336634111
exclude027_fullfit_027_heldout,C1_3k,C0+C1,3,7,0.1,5,v_0500_0600,500.0,600.0,77,1,0.0038913340256144318,0.04241467910674228,0.08648920439773662,0.1047715533573966,0.11187394021782955
exclude027_fullfit_027_heldout,C1_3k,C0+C1,3,7,0.1,6,v_0600_0700,600.0,700.0,12,1,-0.022345381260424183,0.043102620307650094,0.07860498575055236,0.09166011722572309,0.09492390009451578
exclude027_fullfit_027_heldout,C1_3k,C0+C1,3,7,0.1,7,v_0700_0800,700.0,800.0,4,1,0.06756204362321266,0.09413671581164805,0.15109079599686645,0.17018218941768312,0.1749550377728873
exclude027_fullfit_027_heldout,C1_3k,C0+C1,3,7,0.1,8,v_0800_0900,800.0,900.0,62,1,0.09893464888526106,0.10569084614564671,0.15279545361070515,0.15606056665074694,0.15679457075796527
exclude027_fullfit_027_heldout,C1_3k,C0+C1,3,7,0.1,9,v_0900_1000,900.0,1000.0,76,1,0.17359296566889218,0.1769915053964365,0.22599176158089065,0.24956111956997779,0.25249233139079674
exclude027_fullfit_027_heldout,C1_3k,C0+C1,3,7,0.1,10,v_1000_1100,1000.0,1100.0,37,1,0.25985727880680853,0.26428594027087526,0.34091580129282156,0.3807265432583548,0.394262974321856
exclude027_fullfit_027_heldout,C1_3k,C0+C1,3,7,0.1,11,v_1100_1200,1100.0,1200.0,22,1,0.3536548084152124,0.3606103157228913,0.4787384881007442,0.48886791954326947,0.4906034618380028
exclude027_fullfit_027_heldout,C1_3k,C0+C1,3,7,0.1,12,v_1200_1300,1200.0,1300.0,58,1,0.4069865118478206,0.4083963021624043,0.44344624960942886,0.44614130864061685,0.44792802887504846
exclude027_fullfit_027_heldout,C1_3k,C0+C1,3,7,0.1,13,v_1300_1400,1300.0,1400.0,76,1,0.44536593812806874,0.4455371613611583,0.46620360308499054,0.46958826748685983,0.4721906709659065
exclude027_fullfit_027_heldout,C1_3k,C0+C1,3,7,0.1,14,v_1400_1500,1400.0,1500.0,52,1,0.48053951642077647,0.4811873752320725,0.5255253691390029,0.5364996074984718,0.537575302117803
exclude027_fullfit_027_heldout,C1_3k,C0+C1,3,7,0.1,15,v_1500_1600,1500.0,1600.0,26,1,0.5073650266156854,0.5079654859601507,0.5484884466891367,0.5562119257693523,0.557775633336504
exclude027_fullfit_027_heldout,C1_3k,C0+C1,3,7,0.1,16,v_1600_1700,1600.0,1700.0,62,1,0.5081486916979294,0.5084133476200399,0.5285550742749472,0.5468364587310864,0.562677086142842
exclude027_fullfit_027_heldout,C1_3k,C0+C1,3,7,0.1,17,v_1700_1800,1700.0,1800.0,76,1,0.5574409611212278,0.5581837163317409,0.5981574899662346,0.6070673860417185,0.6087259890381782
exclude027_fullfit_027_heldout,C1_3k,C0+C1,3,7,0.1,18,v_1800_1900,1800.0,1900.0,21,1,0.6298017476457616,0.6306763830109859,0.694827534758965,0.7041744159086607,0.7062484257170022
exclude027_fullfit_027_heldout,C1_3k,C0+C1,3,7,0.1,19,v_1900_2000,1900.0,2000.0,1,1,0.7042479427719064,0.7042479427719064,0.7042479427719064,0.7042479427719064,0.7042479427719064
full36_grouped_cv_027_heldout,C1_4k,C0,4,8,0.1,1,v_0100_0200,100.0,200.0,42,1,-0.06131356581003152,0.07441204619999706,0.12488447022435593,0.1656817066865892,0.1735438870471171
full36_grouped_cv_027_heldout,C1_4k,C0,4,8,0.1,2,v_0200_0300,200.0,300.0,76,1,-0.08014002186796844,0.09131294546567999,0.15013613274888937,0.1579491227324797,0.1584316917920887
full36_grouped_cv_027_heldout,C1_4k,C0,4,8,0.1,3,v_0300_0400,300.0,400.0,71,1,-0.05427836231857665,0.07020111522144154,0.13376879724070814,0.1452501052124603,0.1454724549776074
full36_grouped_cv_027_heldout,C1_4k,C0,4,8,0.1,4,v_0400_0500,400.0,500.0,49,1,-0.130540694919156,0.20560080898766162,0.48230533201987663,0.5136604919886292,0.5274230267441453
full36_grouped_cv_027_heldout,C1_4k,C0,4,8,0.1,5,v_0500_0600,500.0,600.0,77,1,-0.024069211631814264,0.047879448590847966,0.08376217259076944,0.09689278218098134,0.1045773214074188
full36_grouped_cv_027_heldout,C1_4k,C0,4,8,0.1,6,v_0600_0700,600.0,700.0,12,1,-0.0588613156724875,0.06973253491549619,0.11403240003555756,0.1270413418790303,0.1302935773398985
full36_grouped_cv_027_heldout,C1_4k,C0,4,8,0.1,7,v_0700_0800,700.0,800.0,4,1,0.02481188075341835,0.06955821258809812,0.11387887791847784,0.12781953785814948,0.1313047028430674
full36_grouped_cv_027_heldout,C1_4k,C0,4,8,0.1,8,v_0800_0900,800.0,900.0,62,1,0.05588996596548936,0.06731718703635356,0.11048788973233734,0.11382158322668143,0.1145966452082802
full36_grouped_cv_027_heldout,C1_4k,C0,4,8,0.1,9,v_0900_1000,900.0,1000.0,76,1,0.13364630473429728,0.13829631726103844,0.1876793735832279,0.21181447353093974,0.2147888239455824
full36_grouped_cv_027_heldout,C1_4k,C0,4,8,0.1,10,v_1000_1100,1000.0,1100.0,37,1,0.22422403900436563,0.22943039846600236,0.3059382810951433,0.34538934669293664,0.3589744798377978
full36_grouped_cv_027_heldout,C1_4k,C0,4,8,0.1,11,v_1100_1200,1100.0,1200.0,22,1,0.3268540251438181,0.33482239228764005,0.45543070664385815,0.46555714156960215,0.4673112004591075
full36_grouped_cv_027_heldout,C1_4k,C0,4,8,0.1,12,v_1200_1300,1200.0,1300.0,58,1,0.3900999150177621,0.3916804102114127,0.42692696855342543,0.4304329327012783,0.4313197142058698
full36_grouped_cv_027_heldout,C1_4k,C0,4,8,0.1,13,v_1300_1400,1300.0,1400.0,76,1,0.43623194280989774,0.43644246209040266,0.4597452374604927,0.4638631740016353,0.4665276683218735
full36_grouped_cv_027_heldout,C1_4k,C0,4,8,0.1,14,v_1400_1500,1400.0,1500.0,52,1,0.4789430349904035,0.4796686916073599,0.5269348948724656,0.5360603576230506,0.5367846632395867
full36_grouped_cv_027_heldout,C1_4k,C0,4,8,0.1,15,v_1500_1600,1500.0,1600.0,26,1,0.5129246495775988,0.513503006542521,0.5540411617382573,0.5603661883068639,0.561264223555213
full36_grouped_cv_027_heldout,C1_4k,C0,4,8,0.1,16,v_1600_1700,1600.0,1700.0,62,1,0.5194488685116899,0.5197235680581347,0.5405578594581698,0.5579724799218161,0.5725298157542511
full36_grouped_cv_027_heldout,C1_4k,C0,4,8,0.1,17,v_1700_1800,1700.0,1800.0,76,1,0.5718705904309825,0.5726306791615188,0.6135826396797711,0.6225205688856659,0.6241623458050753
full36_grouped_cv_027_heldout,C1_4k,C0,4,8,0.1,18,v_1800_1900,1800.0,1900.0,21,1,0.645884642155254,0.6467460030335118,0.7114159810631349,0.7207860263941223,0.7228659990850019
full36_grouped_cv_027_heldout,C1_4k,C0,4,8,0.1,19,v_1900_2000,1900.0,2000.0,1,1,0.721635899331659,0.721635899331659,0.721635899331659,0.721635899331659,0.721635899331659
full36_grouped_cv_027_heldout,C1_4k,C0+C1,4,8,0.1,1,v_0100_0200,100.0,200.0,42,1,-0.1602842580519887,0.166331489841038,0.22875817029563195,0.26690949837885086,0.27453084027666286
full36_grouped_cv_027_heldout,C1_4k,C0+C1,4,8,0.1,2,v_0200_0300,200.0,300.0,76,1,-0.13810582558098364,0.1473083668543843,0.220827787081772,0.23007866999298085,0.2356750693145753
full36_grouped_cv_027_heldout,C1_4k,C0+C1,4,8,0.1,3,v_0300_0400,300.0,400.0,71,1,-0.07085402049166216,0.08547070481261902,0.14717249347034256,0.16650177475791894,0.17561725675600462
full36_grouped_cv_027_heldout,C1_4k,C0+C1,4,8,0.1,4,v_0400_0500,400.0,500.0,49,1,-0.10917067242962024,0.19605848739280776,0.46804893657979735,0.4997275210719786,0.5138817275101102
full36_grouped_cv_027_heldout,C1_4k,C0+C1,4,8,0.1,5,v_0500_0600,500.0,600.0,77,1,0.013379610549899197,0.044427628690268006,0.0965825818724301,0.11487417292741499,0.12196891904779361
full36_grouped_cv_027_heldout,C1_4k,C0+C1,4,8,0.1,6,v_0600_0700,600.0,700.0,12,1,-0.01215423629288676,0.038818893840821656,0.07355937898806446,0.08243500542802727,0.08465391203801798
full36_grouped_cv_027_heldout,C1_4k,C0+C1,4,8,0.1,7,v_0700_0800,700.0,800.0,4,1,0.07672330649046089,0.10051331630432286,0.15942238123985814,0.17834203746279959,0.18307195151853495
full36_grouped_cv_027_heldout,C1_4k,C0+C1,4,8,0.1,8,v_0800_0900,800.0,900.0,62,1,0.10414285852300208,0.11035025373176524,0.15668470100366957,0.15984299855633538,0.16052091715110214
full36_grouped_cv_027_heldout,C1_4k,C0+C1,4,8,0.1,9,v_0900_1000,900.0,1000.0,76,1,0.17494677044180923,0.17813754369748677,0.2262581141184142,0.24899625374736367,0.2518956007151068
full36_grouped_cv_027_heldout,C1_4k,C0+C1,4,8,0.1,10,v_1000_1100,1000.0,1100.0,37,1,0.2579193452823722,0.2623340886451106,0.3385318856076357,0.37855483925367556,0.3920619577311287
full36_grouped_cv_027_heldout,C1_4k,C0+C1,4,8,0.1,11,v_1100_1200,1100.0,1200.0,22,1,0.3480205934083253,0.3549842652645748,0.47233379290856053,0.4824628140605543,0.4841960501634085
full36_grouped_cv_027_heldout,C1_4k,C0+C1,4,8,0.1,12,v_1200_1300,1200.0,1300.0,58,1,0.4005755077624961,0.4020159785535809,0.43726996232124615,0.4398857511265029,0.4413654471472022
full36_grouped_cv_027_heldout,C1_4k,C0+C1,4,8,0.1,13,v_1300_1400,1300.0,1400.0,76,1,0.44032908776802254,0.4405098455108995,0.4621287128479532,0.4654640684055472,0.46808560636293167
full36_grouped_cv_027_heldout,C1_4k,C0+C1,4,8,0.1,14,v_1400_1500,1400.0,1500.0,52,1,0.4778124744646086,0.47848969897153465,0.523878231317095,0.5341973279943388,0.5346187075397416
full36_grouped_cv_027_heldout,C1_4k,C0+C1,4,8,0.1,15,v_1500_1600,1500.0,1600.0,26,1,0.5072910197076324,0.5078849197847721,0.5484133630008918,0.5556039790526062,0.5569140355570059
full36_grouped_cv_027_heldout,C1_4k,C0+C1,4,8,0.1,16,v_1600_1700,1600.0,1700.0,62,1,0.5101692913716821,0.5104379817607954,0.5308159328857861,0.5488041135641324,0.5642077426144952
full36_grouped_cv_027_heldout,C1_4k,C0+C1,4,8,0.1,17,v_1700_1800,1700.0,1800.0,76,1,0.5602958487062079,0.561041043646369,0.6011485911957779,0.610065099939324,0.6117233789471295
full36_grouped_cv_027_heldout,C1_4k,C0+C1,4,8,0.1,18,v_1800_1900,1800.0,1900.0,21,1,0.6327383389430092,0.6336068394176364,0.6976386228967421,0.7069753885631257,0.7090467916439209
full36_grouped_cv_027_heldout,C1_4k,C0+C1,4,8,0.1,19,v_1900_2000,1900.0,2000.0,1,1,0.7062513804747104,0.7062513804747104,0.7062513804747104,0.7062513804747104,0.7062513804747104
full36_fullfit_027_in_sample,C1_4k,C0,4,8,0.1,1,v_0100_0200,100.0,200.0,42,1,-0.06131356581003152,0.07441204619999706,0.12488447022435593,0.1656817066865892,0.1735438870471171
full36_fullfit_027_in_sample,C1_4k,C0,4,8,0.1,2,v_0200_0300,200.0,300.0,76,1,-0.08014002186796844,0.09131294546567999,0.15013613274888937,0.1579491227324797,0.1584316917920887
