scope,frame_id,centering,predictor,n_points,x_min,x_max,x_span,y_mean_mm,y_std_mm,y_p05_mm,y_p95_mm,slope_mm_per_x,slope_mm_per_x_span,intercept_mm,pearson_r,spearman_rho,linear_r2,binned_explained_fraction,low_frequency_amplitude_mm,low_frequency_bin_mean_std_mm,low_frequency_bin_count,frame_count,global_slope_mm_per_x_span,frame_slope_median_mm_per_x_span,frame_slope_p05_mm_per_x_span,frame_slope_p95_mm_per_x_span,frame_same_sign_fraction,frame_abs_spearman_median,frame_binned_ev_median,frame_binned_ev_p75,frame_low_frequency_amplitude_median_mm,frame_low_frequency_amplitude_p75_mm,frame_count_amplitude_over_pnp_high
frame,033,raw,u,900,2041.9090125247383,2046.2222000158579,4.313187491119606,-0.01805334789815068,0.04626055705967986,-0.10642768540336078,0.046140940792599845,-0.007600333295073653,-0.03278166249665154,15.51180150086733,-0.18195056700248152,-0.31795971764574193,0.033106008832524236,0.3909159667890967,0.10519152587415648,0.030192942117005035,12,,,,,,,,,,,,
frame,033,raw,v,900,555.0004462844868,2706.0041983635133,2151.0037520790265,-0.01805334789815068,0.04626055705967986,-0.10642768540336078,0.046140940792599845,1.8963198601953897e-05,0.040789911344222586,-0.05051466631942931,0.25007970839468496,0.16518861545919605,0.06253986055077077,0.5718701148677062,0.14338990611541247,0.036518457951969424,12,,,,,,,,,,,,
frame,033,frame_median_subtracted,s,900,-0.12098403324024935,0.1719972701904754,0.29298130343072476,-0.0013705451814776854,0.04626055705967986,-0.08974488268668779,0.06282374350927285,0.13925774082426312,0.04079991441951066,-0.006457911253982899,0.2500643799227105,0.16518861545919605,0.06253219410612976,0.5718701148677062,0.14338990611541247,0.036518457951969424,12,,,,,,,,,,,,
frame,033,frame_median_subtracted,t,900,-0.006503741894384345,-0.003237851108110702,0.0032658907862736426,-0.0013705451814776854,0.04626055705967986,-0.08974488268668779,0.06282374350927285,-9.393457225572352,-0.030678005404252317,-0.04582017253155559,-0.19249459122766654,-0.15803282061665097,0.03705416765190639,0.49987540684099574,0.12308214555161459,0.0341424447299528,12,,,,,,,,,,,,
frame,033,frame_median_subtracted,u,900,2041.9090125247383,2046.2222000158579,4.313187491119606,-0.0013705451814776854,0.04626055705967986,-0.08974488268668779,0.06282374350927285,-0.007600333295073658,-0.03278166249665156,15.528484303584008,-0.18195056700248144,-0.31795971764574193,0.033106008832524236,0.3909159667890967,0.10519152587415648,0.030192942117005035,12,,,,,,,,,,,,
frame,033,frame_median_subtracted,v,900,555.0004462844868,2706.0041983635133,2151.0037520790265,-0.0013705451814776854,0.04626055705967986,-0.08974488268668779,0.06282374350927285,1.8963198601953894e-05,0.04078991134422258,-0.0338318636027563,0.25007970839468496,0.16518861545919605,0.06253986055077077,0.5718701148677062,0.14338990611541247,0.036518457951969424,12,,,,,,,,,,,,
frame,034,raw,s,900,-0.1262189462612957,0.1710130041325589,0.29723195039385464,0.024590308596557534,0.04264343143783177,-0.05333904682360639,0.09039124534377262,0.16060428883874894,0.04773672601315933,0.021383417023769596,0.32195020200268726,0.30167479219110155,0.10365193256957117,0.6312149733637282,0.13044926484802394,0.035366628630572536,12,,,,,,,,,,,,
frame,034,raw,t,900,0.00429370858453602,0.005036803746316363,0.0007430951617803435,0.024590308596557534,0.04264343143783177,-0.05333904682360639,0.09039124534377262,-26.89373011635053,-0.019984600731686394,0.1539010639144135,-0.10783787537846229,0.0871343791782459,0.011629007366140809,0.5804918091069884,0.11424185392801367,0.03391587796579163,12,,,,,,,,,,,,
frame,034,raw,u,900,1966.8053628312327,1985.1809110462732,18.375548215040453,0.024590308596557534,0.04264343143783177,-0.05333904682360639,0.09039124534377262,-0.002751566992925235,-0.05056155194541153,5.457482588635079,-0.350794620003155,-0.3087911301948109,0.12305686542315786,0.6454514128116637,0.13338456134394466,0.03576323477872753,12,,,,,,,,,,,,
frame,034,raw,v,900,516.0002670487477,2698.000142418685,2181.9998753699374,0.024590308596557534,0.04264343143783177,-0.05333904682360639,0.09039124534377262,2.1864523444567594e-05,0.04770838743106957,-0.010162946293471913,0.32188275811013456,0.30167479219110155,0.1036085099685875,0.6312149733637282,0.13044926484802394,0.035366628630572536,12,,,,,,,,,,,,
frame,034,frame_median_subtracted,s,900,-0.1262189462612957,0.1710130041325589,0.29723195039385464,-0.0012857329646043228,0.04264343143783177,-0.07921508838476825,0.06451520378261076,0.16060428883874892,0.04773672601315932,-0.004492624537392269,0.32195020200268726,0.30167479219110155,0.10365193256957106,0.6312149733637282,0.13044926484802394,0.03536662863057253,12,,,,,,,,,,,,
frame,034,frame_median_subtracted,t,900,0.00429370858453602,0.005036803746316363,0.0007430951617803435,-0.0012857329646043228,0.04264343143783177,-0.07921508838476825,0.06451520378261076,-26.89373011635053,-0.019984600731686394,0.12802502235325158,-0.10783787537846229,0.0871343791782459,0.011629007366140809,0.5804918091069884,0.11424185392801367,0.03391587796579163,12,,,,,,,,,,,,
frame,034,frame_median_subtracted,u,900,1966.8053628312327,1985.1809110462732,18.375548215040453,-0.0012857329646043228,0.04264343143783177,-0.07921508838476825,0.06451520378261076,-0.0027515669929252355,-0.05056155194541154,5.431606547073919,-0.350794620003155,-0.3087911301948109,0.12305686542315797,0.645451412811664,0.13338456134394466,0.03576323477872753,12,,,,,,,,,,,,
frame,034,frame_median_subtracted,v,900,516.0002670487477,2698.000142418685,2181.9998753699374,-0.0012857329646043228,0.04264343143783177,-0.07921508838476825,0.06451520378261076,2.1864523444567594e-05,0.04770838743106957,-0.036038987854633775,0.32188275811013456,0.30167479219110155,0.1036085099685875,0.6312149733637282,0.13044926484802394,0.03536662863057253,12,,,,,,,,,,,,
frame,035,raw,s,900,-0.1041054477890729,0.18125161686196567,0.28535706465103855,-0.09407392427100376,0.05834202291889092,-0.2061771114951796,-0.019809296689635412,0.3962174435122171,0.11306344664418495,-0.10258269639212368,0.5294604116488124,0.4501585804426919,0.2803283275033299,0.7984895051447151,0.17190831968830178,0.054421306198284385,12,,,,,,,,,,,,
frame,035,raw,t,900,-0.009841946957658892,0.009735056847859207,0.0195770038055181,-0.09407392427100376,0.05834202291889092,-0.2061771114951796,-0.019809296689635412,-5.686014527855875,-0.11131512805006566,-0.08612393864662479,-0.5198228110316176,-0.45006253094139625,0.2702157548688129,0.7967707035537762,0.17190831968830178,0.05436270190932591,12,,,,,,,,,,,,
frame,035,raw,u,900,1947.5029607967087,2070.0100205834947,122.50705978678593,-0.09407392427100376,0.05834202291889092,-0.2061771114951796,-0.019809296689635412,0.0009055685150456109,0.11093853621372361,-1.904667564522297,0.5181077155760293,0.44999853086238384,0.26843560493941154,0.7967707035537762,0.17190831968830178,0.054362701909325926,12,,,,,,,,,,,,
frame,035,raw,v,900,677.8724955805271,2773.9985473632214,2096.126051782694,-0.09407392427100376,0.05834202291889092,-0.2061771114951796,-0.019809296689635412,5.391153064853995e-05,0.11300536388388574,-0.18037570382296947,0.5294415453181637,0.4501585804426919,0.2803083499088851,0.7984895051447151,0.17190831968830178,0.054421306198284385,12,,,,,,,,,,,,
frame,035,frame_median_subtracted,s,900,-0.1041054477890729,0.18125161686196567,0.28535706465103855,-0.008631271079070756,0.05834202291889092,-0.12073445830324658,0.0656333565022976,0.39621744351221716,0.11306344664418497,-0.017140043200190698,0.5294604116488124,0.4501585804426919,0.2803283275033299,0.7984895051447151,0.17190831968830178,0.054421306198284385,12,,,,,,,,,,,,
frame,035,frame_median_subtracted,t,900,-0.009841946957658892,0.009735056847859207,0.0195770038055181,-0.008631271079070756,0.05834202291889092,-0.12073445830324658,0.0656333565022976,-5.686014527855875,-0.11131512805006566,-0.0006812854546917693,-0.5198228110316176,-0.45006253094139625,0.2702157548688129,0.7967707035537762,0.17190831968830178,0.05436270190932591,12,,,,,,,,,,,,
frame,035,frame_median_subtracted,u,900,1947.5029607967087,2070.0100205834947,122.50705978678593,-0.008631271079070756,0.05834202291889092,-0.12073445830324658,0.0656333565022976,0.0009055685150456109,0.11093853621372361,-1.8192249113303642,0.5181077155760293,0.44999853086238384,0.26843560493941154,0.7967707035537762,0.17190831968830178,0.05436270190932591,12,,,,,,,,,,,,
frame,035,frame_median_subtracted,v,900,677.8724955805271,2773.9985473632214,2096.126051782694,-0.008631271079070756,0.05834202291889092,-0.12073445830324658,0.0656333565022976,5.391153064853996e-05,0.11300536388388577,-0.09493305063103644,0.5294415453181638,0.4501585804426919,0.2803083499088852,0.7984895051447151,0.17190831968830178,0.054421306198284385,12,,,,,,,,,,,,
frame,036,raw,s,900,-0.10855253819691545,0.17437956490648077,0.2829321031033962,-0.0508804878444721,0.06368241993697378,-0.1658559895273072,0.03919417891527246,0.21872932729871222,0.061885548583015745,-0.05763221515769575,0.2704920942203892,0.23508633138230214,0.07316597303573191,0.540183012962877,0.19020586851687768,0.048858810693768046,12,,,,,,,,,,,,
frame,036,raw,t,900,-0.014616671745894714,-0.013749517194701322,0.0008671545511933915,-0.0508804878444721,0.06368241993697378,-0.1658559895273072,0.03919417891527246,164.23721568028012,0.14241904905248554,2.2498478915771267,0.5054177043104551,0.33891111799726503,0.2554470558304508,0.6102031824352636,0.18666143633352325,0.05192896467625487,12,,,,,,,,,,,,
frame,036,raw,u,900,2100.508084862827,2126.666852291123,26.15876742829596,-0.0508804878444721,0.06368241993697378,-0.1658559895273072,0.03919417891527246,-0.0028702906605065047,-0.07508326583979966,6.010812682837275,-0.3224376292260822,-0.24351486853687476,0.10396602474093675,0.5460781186855739,0.19161357652525263,0.04912468937074156,12,,,,,,,,,,,,
frame,036,raw,v,900,647.0605421593717,2723.990192145788,2076.9296499864163,-0.0508804878444721,0.06368241993697378,-0.1658559895273072,0.03919417891527246,2.9785284154702352e-05,0.061861939794171907,-0.1006494488222139,0.2704918402467248,0.23508633138230214,0.07316583564005952,0.540183012962877,0.19020586851687768,0.048858810693768046,12,,,,,,,,,,,,
frame,036,frame_median_subtracted,s,900,-0.10855253819691545,0.17437956490648077,0.2829321031033962,-0.008454136451496197,0.06368241993697378,-0.1234296381343313,0.08162053030824835,0.2187293272987121,0.06188554858301571,-0.015205863764719786,0.2704920942203892,0.23508633138230214,0.07316597303573191,0.540183012962877,0.19020586851687768,0.04885881069376805,12,,,,,,,,,,,,
frame,036,frame_median_subtracted,t,900,-0.014616671745894714,-0.013749517194701322,0.0008671545511933915,-0.008454136451496197,0.06368241993697378,-0.1234296381343313,0.08162053030824835,164.23721568028014,0.14241904905248556,2.2922742429701026,0.5054177043104551,0.33891111799726503,0.2554470558304509,0.6102031824352636,0.18666143633352322,0.05192896467625487,12,,,,,,,,,,,,
frame,036,frame_median_subtracted,u,900,2100.508084862827,2126.666852291123,26.15876742829596,-0.008454136451496197,0.06368241993697378,-0.1234296381343313,0.08162053030824835,-0.002870290660506504,-0.07508326583979963,6.0532390342302484,-0.3224376292260822,-0.24351486853687476,0.10396602474093652,0.5460781186855739,0.19161357652525263,0.04912468937074156,12,,,,,,,,,,,,
frame,036,frame_median_subtracted,v,900,647.0605421593717,2723.990192145788,2076.9296499864163,-0.008454136451496197,0.06368241993697378,-0.1234296381343313,0.08162053030824835,2.978528415470236e-05,0.06186193979417192,-0.058223097429237966,0.2704918402467248,0.23508633138230214,0.07316583564005952,0.540183012962877,0.19020586851687768,0.04885881069376805,12,,,,,,,,,,,,
frame_aggregate,,raw,s,26663,,,,,,,,,,,,,,,,,,30,-0.003310661982194169,0.021759440554690007,-0.22133394231384962,0.12158637705632809,0.43333333333333335,0.2664062877443882,0.6660674677894609,0.7854972742340077,0.1694829232621252,0.19096042835483104,30
frame_aggregate,,raw,t,26663,,,,,,,,,,,,,,,,,,30,0.005452995839121655,-0.027582048211569135,-0.25402935022664813,0.10071445770348844,0.3,0.18456165093102336,0.6095135491191093,0.7475983044211869,0.16594855183283608,0.18470376751003906,30
frame_aggregate,,raw,u,26663,,,,,,,,,,,,,,,,,,30,-0.0052828403180137625,0.020108617636925036,-0.08724208325738303,0.2566942393354826,0.4,0.3100838713386623,0.6465609148537452,0.7571858521367774,0.1659610568806661,0.19047102074573938,30
frame_aggregate,,raw,v,26663,,,,,,,,,,,,,,,,,,30,-0.0032998318055005426,0.021787810680107045,-0.22130077075345486,0.12152515522548378,0.43333333333333335,0.2664062877443882,0.6660674677894609,0.7854972742340077,0.1694829232621252,0.19096042835483104,30
frame_aggregate,,frame_median_subtracted,s,26663,,,,,,,,,,,,,,,,,,30,0.022200979130817436,0.02175944055469,-0.22133394231384962,0.1215863770563281,0.5666666666666667,0.2664062877443882,0.6660674677894609,0.7854972742340077,0.1694829232621252,0.19096042835483104,30
frame_aggregate,,frame_median_subtracted,t,26663,,,,,,,,,,,,,,,,,,30,-0.05081450610069276,-0.027582048211569125,-0.2540293502266481,0.10071445770348844,0.7,0.18456165093102336,0.6095135491191093,0.7475983044211869,0.16594855183283608,0.18470376751003906,30
frame_aggregate,,frame_median_subtracted,u,26663,,,,,,,,,,,,,,,,,,30,0.049832255052612004,0.020108617636925032,-0.087242083257383,0.2566942393354825,0.6,0.3100838713386623,0.6465609148537452,0.7571858521367774,0.1659610568806661,0.19047102074573938,30
frame_aggregate,,frame_median_subtracted,v,26663,,,,,,,,,,,,,,,,,,30,0.022277011964827242,0.02178781068010703,-0.22130077075345495,0.12152515522548378,0.5666666666666667,0.2664062877443882,0.6660674677894609,0.7854972742340077,0.1694829232621252,0.19096042835483104,30
