row_v_px,bias_mm,build_sample_count,supported,in_high_precision_work_region,smooth_window,aggregate
2342,-0.081515235,7,True,True,1,median
2343,-0.095134089,7,True,True,1,median
2344,-0.096610950,7,True,True,1,median
2345,-0.095420320,7,True,True,1,median
2346,-0.092980611,7,True,True,1,median
2347,-0.092117268,7,True,True,1,median
2348,-0.097301375,7,True,True,1,median
2349,-0.091284102,7,True,True,1,median
2350,-0.094161142,7,True,True,1,median
2351,-0.081280568,7,True,True,1,median
2352,-0.087315225,7,True,True,1,median
2353,-0.087014360,7,True,True,1,median
2354,-0.097808205,7,True,True,1,median
2355,-0.102535556,7,True,True,1,median
2356,-0.106267817,7,True,True,1,median
2357,-0.102443208,7,True,True,1,median
2358,-0.095085136,7,True,True,1,median
2359,-0.094805805,7,True,True,1,median
2360,-0.088200529,7,True,True,1,median
2361,-0.073796228,7,True,True,1,median
2362,-0.078933634,7,True,True,1,median
2363,-0.084677899,7,True,True,1,median
2364,-0.083123731,7,True,True,1,median
2365,-0.095780399,7,True,True,1,median
2366,-0.092260098,7,True,True,1,median
2367,-0.107111667,7,True,True,1,median
2368,-0.108802598,7,True,True,1,median
2369,-0.112449354,7,True,True,1,median
2370,-0.113671336,7,True,True,1,median
2371,-0.103756928,7,True,True,1,median
2372,-0.105630235,7,True,True,1,median
2373,-0.096969428,7,True,True,1,median
2374,-0.098086091,7,True,True,1,median
2375,-0.102779959,7,True,True,1,median
2376,-0.097851336,7,True,True,1,median
2377,-0.105036520,7,True,True,1,median
2378,-0.102375617,7,True,True,1,median
2379,-0.098269094,7,True,True,1,median
2380,-0.088686452,7,True,True,1,median
2381,-0.093085031,7,True,True,1,median
2382,-0.079231899,7,True,True,1,median
2383,-0.085938597,7,True,True,1,median
2384,-0.094874110,7,True,True,1,median
2385,-0.110285173,7,True,True,1,median
2386,-0.100963549,7,True,True,1,median
2387,-0.097119644,7,True,True,1,median
2388,-0.097015258,7,True,True,1,median
2389,-0.083590095,7,True,True,1,median
2390,-0.080383739,7,True,True,1,median
2391,-0.082931293,7,True,True,1,median
2392,-0.097671001,7,True,True,1,median
2393,-0.103578009,7,True,True,1,median
2394,-0.104250861,7,True,True,1,median
2395,-0.100812449,7,True,True,1,median
2396,-0.094094363,7,True,True,1,median
2397,-0.091957004,7,True,True,1,median
2398,-0.089467152,7,True,True,1,median
2399,-0.091727071,7,True,True,1,median
2400,-0.089914540,7,True,True,1,median
2401,-0.093553504,7,True,True,1,median
2402,-0.092950142,7,True,True,1,median
2403,-0.081194063,8,True,True,1,median
2404,-0.085619688,7,True,True,1,median
2405,-0.098254885,7,True,True,1,median
2406,-0.104887265,7,True,True,1,median
2407,-0.101920272,7,True,True,1,median
2408,-0.098299103,7,True,True,1,median
2409,-0.092194474,7,True,True,1,median
2410,-0.091936452,7,True,True,1,median
2411,-0.102899497,7,True,True,1,median
2412,-0.099683010,7,True,True,1,median
2413,-0.096301216,7,True,True,1,median
2414,-0.081867605,7,True,True,1,median
2415,-0.068834589,7,True,True,1,median
2416,-0.087579263,7,True,True,1,median
2417,-0.106172544,7,True,True,1,median
2418,-0.109884109,7,True,True,1,median
2419,-0.106407008,8,True,True,1,median
2420,-0.114242313,7,True,True,1,median
2421,-0.114443525,7,True,True,1,median
2422,-0.101833488,7,True,True,1,median
2423,-0.093722475,7,True,True,1,median
2424,-0.092832580,7,True,True,1,median
2425,-0.088595289,7,True,True,1,median
2426,-0.098084400,8,True,True,1,median
2427,-0.106566597,7,True,True,1,median
2428,-0.100192984,7,True,True,1,median
2429,-0.109686249,6,True,True,1,median
2430,-0.117951333,6,True,True,1,median
2431,-0.113969005,6,True,True,1,median
2432,-0.099903384,6,True,True,1,median
2433,-0.080734242,6,True,True,1,median
2434,-0.068625953,6,True,True,1,median
2435,-0.091905720,7,True,True,1,median
2436,-0.091254849,5,True,True,1,median
2437,-0.089400398,5,True,True,1,median
2438,-0.094957676,5,True,True,1,median
2439,-0.098846112,5,True,True,1,median
2440,-0.106240102,5,True,True,1,median
2441,-0.099221434,6,True,True,1,median
2442,-0.092854828,6,True,True,1,median
2443,-0.084986132,6,True,True,1,median
2444,-0.079756900,6,True,True,1,median
2445,-0.094717107,5,True,True,1,median
2446,-0.098095914,5,True,True,1,median
2447,-0.095861405,5,True,True,1,median
2448,-0.091388904,5,True,True,1,median
2449,-0.092232920,5,True,True,1,median
2450,-0.076689434,5,True,True,1,median
2451,-0.062605250,5,True,True,1,median
2452,-0.068358124,5,True,True,1,median
2453,-0.077769717,5,True,True,1,median
2454,-0.090167664,5,True,True,1,median
2455,-0.099149099,5,True,True,1,median
2456,-0.098920479,6,True,True,1,median
2457,-0.093323866,5,True,True,1,median
2458,-0.095641368,6,True,True,1,median
2459,-0.115530118,5,True,True,1,median
2460,-0.116581424,5,True,True,1,median
2461,-0.120012107,5,True,True,1,median
2462,-0.122109423,5,True,True,1,median
2463,-0.111556328,5,True,True,1,median
2464,-0.096506761,5,True,True,1,median
2465,-0.090623740,5,True,True,1,median
2466,-0.098839812,5,True,True,1,median
2467,-0.113404131,5,True,True,1,median
2468,-0.127525105,5,True,True,1,median
2469,-0.107700201,5,True,True,1,median
2470,-0.095257223,5,True,True,1,median
2471,-0.085214434,5,True,True,1,median
2472,-0.089409571,5,True,True,1,median
2473,-0.094401494,5,True,True,1,median
2474,-0.087031510,5,True,True,1,median
2475,-0.102317963,5,True,True,1,median
2476,-0.099127282,5,True,True,1,median
2477,-0.087820515,5,True,True,1,median
2478,-0.080197390,5,True,True,1,median
2479,-0.093001278,5,True,True,1,median
2480,-0.094275028,6,True,True,1,median
2481,-0.093079963,6,True,True,1,median
2482,-0.098388486,6,True,True,1,median
2483,-0.102545879,6,True,True,1,median
2484,-0.098378283,6,True,True,1,median
2485,-0.097198957,6,True,True,1,median
2486,-0.093047871,6,True,True,1,median
2487,-0.097333700,6,True,True,1,median
2488,-0.101996694,6,True,True,1,median
2489,-0.103057027,6,True,True,1,median
2490,-0.099207483,6,True,True,1,median
2491,-0.093767102,6,True,True,1,median
2492,-0.091201923,6,True,True,1,median
2493,-0.090786010,6,True,True,1,median
2494,-0.093132903,6,True,True,1,median
2495,-0.100912226,6,True,True,1,median
2496,-0.106235672,6,True,True,1,median
2497,-0.102568139,6,True,True,1,median
2498,-0.094256625,6,True,True,1,median
2499,-0.084505322,6,True,True,1,median
2500,-0.080628281,6,True,True,1,median
2501,-0.083992159,6,True,True,1,median
2502,-0.092179415,6,True,True,1,median
2503,-0.102169294,6,True,True,1,median
2504,-0.108267346,6,True,True,1,median
2505,-0.109222002,6,True,True,1,median
2506,-0.106015122,6,True,True,1,median
2507,-0.099610840,6,True,True,1,median
2508,-0.093566075,6,True,True,1,median
2509,-0.103463013,6,True,True,1,median
2510,-0.095929197,7,True,True,1,median
2511,-0.093980368,7,True,True,1,median
2512,-0.091485787,7,True,True,1,median
2513,-0.094788759,7,True,True,1,median
2514,-0.092901024,7,True,True,1,median
2515,-0.090170121,7,True,True,1,median
2516,-0.091168554,7,True,True,1,median
2517,-0.099975079,7,True,True,1,median
2518,-0.115654365,7,True,True,1,median
2519,-0.109528989,7,True,True,1,median
2520,-0.102364015,7,True,True,1,median
2521,-0.091576386,7,True,True,1,median
2522,-0.079523542,7,True,True,1,median
2523,-0.070549266,6,True,True,1,median
2524,-0.068246004,6,True,True,1,median
2525,-0.072401397,6,True,True,1,median
2526,-0.084319509,6,True,True,1,median
2527,-0.097195738,6,True,True,1,median
2528,-0.102971250,6,True,True,1,median
2529,-0.104823060,6,True,True,1,median
2530,-0.110573790,6,True,True,1,median
2531,-0.111230283,6,True,True,1,median
2532,-0.099456389,6,True,True,1,median
2533,-0.093650340,6,True,True,1,median
2534,-0.145932512,5,True,True,1,median
2535,-0.137347522,5,True,True,1,median
2536,-0.131646136,5,True,True,1,median
2537,-0.108774911,6,True,True,1,median
2538,-0.120104014,5,True,True,1,median
2539,-0.122818937,5,True,True,1,median
2540,-0.131568178,5,True,True,1,median
2541,-0.142477758,5,True,True,1,median
2542,-0.155481549,5,True,True,1,median
2543,-0.165915504,5,True,True,1,median
2544,-0.166643930,5,True,True,1,median
2545,-0.138152418,5,True,True,1,median
2546,-0.105834858,5,True,True,1,median
2547,-0.089299879,5,True,True,1,median
2548,-0.094993034,5,True,True,1,median
2549,-0.113187532,5,True,True,1,median
2550,-0.118290179,6,True,True,1,median
2551,-0.148689127,5,True,True,1,median
2552,-0.152209550,5,True,True,1,median
2553,-0.146958170,5,True,True,1,median
2554,-0.135226056,5,True,True,1,median
2555,-0.123106064,6,True,True,1,median
2556,-0.101538809,5,True,True,1,median
2557,-0.096670259,5,True,True,1,median
2558,-0.112896839,5,True,True,1,median
2559,-0.132487908,5,True,True,1,median
2560,-0.140868058,5,True,True,1,median
2561,-0.140642759,5,True,True,1,median
2562,-0.139526269,5,True,True,1,median
2563,-0.145413019,5,True,True,1,median
2564,-0.156750806,5,True,True,1,median
2565,-0.153364192,5,True,True,1,median
2566,-0.151526543,5,True,True,1,median
2567,-0.131085972,5,True,True,1,median
2568,-0.117798386,5,True,True,1,median
2569,-0.118049259,5,True,True,1,median
2570,-0.096470306,6,True,True,1,median
2571,-0.116939928,5,True,True,1,median
2572,-0.121520305,5,True,True,1,median
2573,-0.143426709,5,True,True,1,median
2574,-0.164248847,5,True,True,1,median
2575,-0.166336376,5,True,True,1,median
2576,-0.185954637,5,True,True,1,median
2577,-0.174496831,5,True,True,1,median
2578,-0.171090559,5,True,True,1,median
2579,-0.176905220,5,True,True,1,median
2580,-0.168018626,5,True,True,1,median
2581,-0.148646956,5,True,True,1,median
2582,-0.092794406,6,True,True,1,median
2583,-0.108164477,5,True,True,1,median
2584,-0.109562288,5,True,True,1,median
2585,-0.124637558,5,True,True,1,median
2586,-0.136848510,5,True,True,1,median
2587,-0.147851767,5,True,True,1,median
2588,-0.159039232,5,True,True,1,median
2589,-0.154769381,5,True,True,1,median
2590,-0.145046444,5,True,True,1,median
2591,-0.139263517,5,True,True,1,median
2592,-0.145968336,5,True,True,1,median
2593,-0.158112170,5,True,True,1,median
2594,-0.172628270,5,True,True,1,median
2595,-0.173253519,5,True,True,1,median
2596,-0.172449183,5,True,True,1,median
2597,-0.167230719,5,True,True,1,median
2598,-0.158531008,5,True,True,1,median
2599,-0.158000396,5,True,True,1,median
2600,-0.169306432,5,True,True,1,median
2601,-0.175631903,5,True,True,1,median
2602,-0.181178253,5,True,True,1,median
2603,-0.183997885,5,True,True,1,median
2604,-0.185478078,5,True,True,1,median
2605,-0.185792132,5,True,True,1,median
2606,-0.180612610,5,True,True,1,median
2607,-0.140311025,6,True,True,1,median
2608,-0.112751386,6,True,True,1,median
2609,-0.126440935,6,True,True,1,median
2610,-0.131865619,6,True,True,1,median
2611,-0.137893166,6,True,True,1,median
2612,-0.137109160,6,True,True,1,median
2613,-0.141483327,6,True,True,1,median
2614,-0.138495288,6,True,True,1,median
2615,-0.132623723,6,True,True,1,median
2616,-0.136048773,6,True,True,1,median
2617,-0.124566490,6,True,True,1,median
2618,-0.114881471,6,True,True,1,median
2619,-0.113350336,6,True,True,1,median
2620,-0.122555074,6,True,True,1,median
2621,-0.136252856,6,True,True,1,median
2622,-0.147391259,6,True,True,1,median
2623,-0.151577926,6,True,True,1,median
2624,-0.154061224,6,True,True,1,median
2625,-0.150503460,6,True,True,1,median
2626,-0.146016534,6,True,True,1,median
2627,-0.148785709,6,True,True,1,median
2628,-0.155315049,6,True,True,1,median
2629,-0.155488503,6,True,True,1,median
2630,-0.161370334,6,True,True,1,median
2631,-0.174940745,6,True,True,1,median
2632,-0.180608308,6,True,True,1,median
2633,-0.182397720,6,True,True,1,median
2634,-0.171378830,6,True,True,1,median
2635,-0.155924808,6,True,True,1,median
2636,-0.159911367,6,True,True,1,median
2637,-0.163989801,6,True,True,1,median
2638,-0.157656603,6,True,True,1,median
2639,-0.154182768,6,True,True,1,median
2640,-0.132955987,7,True,True,1,median
2641,-0.171270047,7,True,True,1,median
2642,-0.180841892,7,True,True,1,median
2643,-0.168592845,7,True,True,1,median
2644,-0.164297135,7,True,True,1,median
2645,-0.167629713,7,True,True,1,median
2646,-0.180240791,7,True,True,1,median
2647,-0.188677601,7,True,True,1,median
2648,-0.183532252,7,True,True,1,median
2649,-0.174516660,7,True,True,1,median
2650,-0.188148238,6,True,True,1,median
2651,-0.184920502,7,True,True,1,median
2652,-0.181078992,7,True,True,1,median
2653,-0.183271710,7,True,True,1,median
2654,-0.173275326,7,True,True,1,median
2655,-0.178164873,7,True,True,1,median
2656,-0.181211700,7,True,True,1,median
2657,-0.195227308,7,True,True,1,median
2658,-0.207510355,7,True,True,1,median
2659,-0.209719335,7,True,True,1,median
2660,-0.217573049,7,True,True,1,median
2661,-0.211833711,6,True,True,1,median
2662,-0.203382106,6,True,True,1,median
2663,-0.193396242,6,True,True,1,median
2664,-0.192122055,6,True,True,1,median
2665,-0.199183758,6,True,True,1,median
2666,-0.201826064,6,True,True,1,median
2667,-0.194068383,6,True,True,1,median
2668,-0.184088835,6,True,True,1,median
2669,-0.182701804,6,True,True,1,median
2670,-0.189015941,6,True,True,1,median
2671,-0.188196433,6,True,True,1,median
2672,-0.197072597,6,True,True,1,median
2673,-0.211110884,6,True,True,1,median
2674,-0.219363553,5,True,True,1,median
2675,-0.213645771,6,True,True,1,median
2676,-0.219268281,6,True,True,1,median
2677,-0.231705107,6,True,True,1,median
2678,-0.231538552,6,True,True,1,median
2679,-0.227214894,6,True,True,1,median
2680,-0.226510911,6,True,True,1,median
2681,-0.219960938,6,True,True,1,median
2682,-0.212518905,6,True,True,1,median
2683,-0.205358909,6,True,True,1,median
2684,-0.203822124,6,True,True,1,median
2685,-0.208058678,6,True,True,1,median
2686,-0.209940307,6,True,True,1,median
2687,-0.217369686,6,True,True,1,median
2688,-0.228463810,6,True,True,1,median
2689,-0.231119460,6,True,True,1,median
2690,-0.225188800,6,True,True,1,median
2691,-0.213231945,6,True,True,1,median
2692,-0.191886835,6,True,True,1,median
2693,-0.177106413,6,True,True,1,median
2694,-0.181153710,6,True,True,1,median
2695,-0.189583909,6,True,True,1,median
2696,-0.192644628,6,True,True,1,median
2697,-0.194400782,6,True,True,1,median
2698,-0.189343401,6,True,True,1,median
2699,-0.187055275,6,True,True,1,median
2700,,6,False,False,1,median
2701,,6,False,False,1,median
2702,,6,False,False,1,median
2703,,6,False,False,1,median
2704,,6,False,False,1,median
2705,,6,False,False,1,median
2706,,6,False,False,1,median
2707,,6,False,False,1,median
2708,,6,False,False,1,median
2709,,6,False,False,1,median
2710,,6,False,False,1,median
2711,,6,False,False,1,median
2712,,6,False,False,1,median
2713,,6,False,False,1,median
2714,,6,False,False,1,median
2715,,6,False,False,1,median
2716,,6,False,False,1,median
2717,,6,False,False,1,median
2718,,6,False,False,1,median
2719,,6,False,False,1,median
2720,,6,False,False,1,median
2721,,6,False,False,1,median
2722,,6,False,False,1,median
2723,,6,False,False,1,median
2724,,6,False,False,1,median
2725,,6,False,False,1,median
2726,,6,False,False,1,median
2727,,6,False,False,1,median
2728,,7,False,False,1,median
2729,,7,False,False,1,median
2730,,7,False,False,1,median
2731,,7,False,False,1,median
2732,,7,False,False,1,median
2733,,7,False,False,1,median
2734,,6,False,False,1,median
2735,,7,False,False,1,median
2736,,7,False,False,1,median
2737,,7,False,False,1,median
2738,,7,False,False,1,median
2739,,7,False,False,1,median
2740,,8,False,False,1,median
2741,,8,False,False,1,median
2742,,8,False,False,1,median
2743,,8,False,False,1,median
2744,,8,False,False,1,median
2745,,8,False,False,1,median
2746,,8,False,False,1,median
2747,,8,False,False,1,median
2748,,8,False,False,1,median
2749,,8,False,False,1,median
2750,,8,False,False,1,median
2751,,8,False,False,1,median
2752,,8,False,False,1,median
2753,,8,False,False,1,median
2754,,8,False,False,1,median
2755,,8,False,False,1,median
2756,,8,False,False,1,median
2757,,8,False,False,1,median
2758,,8,False,False,1,median
2759,,8,False,False,1,median
2760,,8,False,False,1,median
2761,,8,False,False,1,median
2762,,8,False,False,1,median
2763,,8,False,False,1,median
2764,,8,False,False,1,median
2765,,8,False,False,1,median
2766,,8,False,False,1,median
2767,,8,False,False,1,median
2768,,8,False,False,1,median
2769,,8,False,False,1,median
2770,,8,False,False,1,median
2771,,8,False,False,1,median
2772,,8,False,False,1,median
2773,,7,False,False,1,median
2774,,7,False,False,1,median
2775,,7,False,False,1,median
2776,,7,False,False,1,median
2777,,7,False,False,1,median
2778,,7,False,False,1,median
2779,,7,False,False,1,median
2780,,7,False,False,1,median
2781,,7,False,False,1,median
2782,,7,False,False,1,median
2783,,7,False,False,1,median
2784,,7,False,False,1,median
2785,,7,False,False,1,median
2786,,7,False,False,1,median
2787,,7,False,False,1,median
2788,,7,False,False,1,median
2789,,7,False,False,1,median
2790,,7,False,False,1,median
2791,,7,False,False,1,median
2792,,7,False,False,1,median
2793,,7,False,False,1,median
2794,,6,False,False,1,median
2795,,6,False,False,1,median
2796,,6,False,False,1,median
2797,,6,False,False,1,median
2798,,6,False,False,1,median
2799,,6,False,False,1,median
2800,,6,False,False,1,median
2801,,6,False,False,1,median
2802,,6,False,False,1,median
2803,,6,False,False,1,median
2804,,6,False,False,1,median
2805,,6,False,False,1,median
2806,,6,False,False,1,median
2807,,6,False,False,1,median
2808,,7,False,False,1,median
2809,,6,False,False,1,median
2810,,6,False,False,1,median
2811,,6,False,False,1,median
2812,,6,False,False,1,median
2813,,6,False,False,1,median
2814,,6,False,False,1,median
2815,,6,False,False,1,median
2816,,6,False,False,1,median
2817,,6,False,False,1,median
2818,,6,False,False,1,median
2819,,6,False,False,1,median
2820,,6,False,False,1,median
2821,,6,False,False,1,median
2822,,6,False,False,1,median
2823,,6,False,False,1,median
2824,,6,False,False,1,median
2825,,6,False,False,1,median
2826,,6,False,False,1,median
2827,,6,False,False,1,median
2828,,6,False,False,1,median
2829,,6,False,False,1,median
2830,,6,False,False,1,median
2831,,6,False,False,1,median
2832,,6,False,False,1,median
2833,,6,False,False,1,median
2834,,6,False,False,1,median
2835,,6,False,False,1,median
2836,,6,False,False,1,median
2837,,6,False,False,1,median
2838,,6,False,False,1,median
2839,,6,False,False,1,median
2840,,6,False,False,1,median
2841,,6,False,False,1,median
2842,,6,False,False,1,median
2843,,6,False,False,1,median
2844,,6,False,False,1,median
2845,,6,False,False,1,median
2846,,6,False,False,1,median
2847,,6,False,False,1,median
2848,,6,False,False,1,median
2849,,6,False,False,1,median
2850,,6,False,False,1,median
2851,,6,False,False,1,median
2852,,6,False,False,1,median
2853,,6,False,False,1,median
2854,,6,False,False,1,median
2855,,6,False,False,1,median
2856,,6,False,False,1,median
2857,,6,False,False,1,median
2858,,6,False,False,1,median
2859,,6,False,False,1,median
2860,,6,False,False,1,median
2861,,6,False,False,1,median
2862,,6,False,False,1,median
2863,,7,False,False,1,median
2864,,7,False,False,1,median
2865,,7,False,False,1,median
2866,,7,False,False,1,median
2867,,7,False,False,1,median
2868,,7,False,False,1,median
2869,,7,False,False,1,median
2870,,7,False,False,1,median
2871,,7,False,False,1,median
2872,,7,False,False,1,median
2873,,6,False,False,1,median
2874,,6,False,False,1,median
2875,,6,False,False,1,median
2876,,6,False,False,1,median
2877,,6,False,False,1,median
2878,,7,False,False,1,median
2879,,7,False,False,1,median
2880,,7,False,False,1,median
2881,,7,False,False,1,median
2882,,7,False,False,1,median
2883,,7,False,False,1,median
2884,,7,False,False,1,median
2885,,7,False,False,1,median
2886,,7,False,False,1,median
2887,,7,False,False,1,median
2888,,7,False,False,1,median
2889,,7,False,False,1,median
2890,,7,False,False,1,median
2891,,7,False,False,1,median
2892,,7,False,False,1,median
2893,,7,False,False,1,median
2894,,7,False,False,1,median
2895,,7,False,False,1,median
2896,,7,False,False,1,median
2897,,7,False,False,1,median
2898,,7,False,False,1,median
2899,,7,False,False,1,median
2900,,7,False,False,1,median
2901,,7,False,False,1,median
2902,,7,False,False,1,median
2903,,7,False,False,1,median
2904,,7,False,False,1,median
2905,,7,False,False,1,median
2906,,7,False,False,1,median
2907,,7,False,False,1,median
2908,,7,False,False,1,median
2909,,7,False,False,1,median
2910,,7,False,False,1,median
2911,,7,False,False,1,median
2912,,7,False,False,1,median
2913,,7,False,False,1,median
2914,,7,False,False,1,median
2915,,7,False,False,1,median
2916,,7,False,False,1,median
2917,,7,False,False,1,median
2918,,7,False,False,1,median
2919,,7,False,False,1,median
2920,,7,False,False,1,median
2921,,7,False,False,1,median
2922,,7,False,False,1,median
2923,,7,False,False,1,median
2924,,7,False,False,1,median
2925,,7,False,False,1,median
2926,,7,False,False,1,median
2927,,7,False,False,1,median
2928,,7,False,False,1,median
2929,,7,False,False,1,median
2930,,7,False,False,1,median
2931,,7,False,False,1,median
2932,,7,False,False,1,median
2933,,7,False,False,1,median
2934,,7,False,False,1,median
2935,,7,False,False,1,median
2936,,7,False,False,1,median
2937,,7,False,False,1,median
2938,,7,False,False,1,median
2939,,7,False,False,1,median
2940,,7,False,False,1,median
2941,,7,False,False,1,median
2942,,7,False,False,1,median
2943,,7,False,False,1,median
2944,,7,False,False,1,median
2945,,7,False,False,1,median
2946,,7,False,False,1,median
2947,,7,False,False,1,median
2948,,7,False,False,1,median
2949,,6,False,False,1,median
2950,,6,False,False,1,median
2951,,6,False,False,1,median
2952,,6,False,False,1,median
2953,,6,False,False,1,median
2954,,6,False,False,1,median
2955,,6,False,False,1,median
2956,,6,False,False,1,median
2957,,6,False,False,1,median
2958,,6,False,False,1,median
2959,,6,False,False,1,median
2960,,6,False,False,1,median
2961,,6,False,False,1,median
2962,,6,False,False,1,median
2963,,6,False,False,1,median
2964,,6,False,False,1,median
2965,,6,False,False,1,median
2966,,6,False,False,1,median
2967,,6,False,False,1,median
2968,,6,False,False,1,median
2969,,6,False,False,1,median
2970,,6,False,False,1,median
2971,,6,False,False,1,median
2972,,6,False,False,1,median
2973,,6,False,False,1,median
2974,,6,False,False,1,median
2975,,6,False,False,1,median
2976,,6,False,False,1,median
2977,,6,False,False,1,median
2978,,6,False,False,1,median
2979,,6,False,False,1,median
2980,,6,False,False,1,median
2981,,6,False,False,1,median
2982,,6,False,False,1,median
2983,,6,False,False,1,median
2984,,6,False,False,1,median
2985,,6,False,False,1,median
2986,,6,False,False,1,median
2987,,6,False,False,1,median
2988,,6,False,False,1,median
2989,,6,False,False,1,median
2990,,6,False,False,1,median
2991,,6,False,False,1,median
2992,,6,False,False,1,median
2993,,6,False,False,1,median
2994,,6,False,False,1,median
2995,,6,False,False,1,median
2996,,6,False,False,1,median
2997,,6,False,False,1,median
2998,,6,False,False,1,median
2999,,6,False,False,1,median
