row_type,coordinate_system,bin_scale,frame_left,frame_right,matched_bin_count,matched_point_count,residual_delta_bias_mm,residual_delta_rmse_mm,residual_delta_p95_abs_mm,cross_frame_variance_mm2,within_frame_variance_mm2,cross_to_within_variance_ratio,pair_count,matched_bin_count_median,matched_pair_point_count_median,residual_delta_rmse_median_mm,residual_delta_rmse_p95_mm,cross_frame_variance_mm2_median,within_frame_variance_mm2_median,cross_to_within_variance_ratio_median
pair,sensor_v_overlap,1px_v,005,014,1236,1236,0.048735774633310455,0.07351255335151521,0.13446073902863673,0.0027020477501296858,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,005,015,1256,1256,0.08584203202998253,0.10441629490507098,0.19842191418375818,0.005451381320851377,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,005,016,2096,2096,0.0062116370220156375,0.05906594609708277,0.11565926265696136,0.0017443929941717436,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,005,017,1382,1382,0.061378135257002746,0.08325121813874131,0.160462123876321,0.003465382660792145,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,005,018,1898,1898,0.09919656396208554,0.12405880445906976,0.19805957627735726,0.007695293481906854,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,005,025,1825,1825,0.0037153416572477042,0.07717230837904897,0.1473942116504015,0.0029777825902755155,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,005,026,1973,1973,0.037106043422397435,0.08599640365117062,0.17633226640967223,0.003697690720467536,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,005,027,1320,1320,-0.256143425713776,0.3203337358598865,0.5575164270895417,0.05130685116497577,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,005,028,2069,2069,0.10003232397076062,0.12056171781091285,0.20338600767344114,0.00726756390075909,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,005,029,1996,1996,0.03382177447183603,0.06273199366065754,0.12093786372434151,0.001967651514320389,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,005,030,1889,1889,0.05079691136226103,0.07315373204604786,0.13745569111320033,0.002675734256132485,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,005,031,2094,2094,0.049577248203805074,0.07413959546248261,0.14213987325925592,0.002748339807670286,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,005,032,2168,2168,0.07589097298328623,0.09124773732191124,0.16161212346775788,0.004163074783184257,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,005,033,2151,2151,0.05946138218990541,0.0814702110459739,0.14648832498074896,0.003318697643937765,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,005,034,2182,2182,0.015181133763324634,0.05051818358371089,0.1044287945289719,0.0012760434362987585,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,005,035,2054,2054,0.12915763551534973,0.14080397663754954,0.22373190805682433,0.009912879918473798,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,005,036,2076,2076,0.09015012714911898,0.10904817144220681,0.19783151829704096,0.005945751847444464,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,006,007,931,931,-0.060433210227499416,0.07384317451730804,0.13649062725957845,0.002726407211396806,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,006,008,1437,1437,-0.00606442506626501,0.053074162941839975,0.10167082578236086,0.0014084333859884898,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,006,009,966,966,-0.049203136913622915,0.06561419803380564,0.1239981603966393,0.0021526114918097314,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,006,010,1050,1050,0.02494118380072955,0.05347182661284791,0.1083908773466478,0.0014296181206572352,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,006,011,1024,1024,0.019608630199172902,0.04182727130575588,0.07920625964474486,0.0008747603124426545,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,006,012,1121,1121,-0.02195110365546738,0.06953038036457672,0.12456423773287595,0.002417236896821358,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,006,013,1465,1465,-0.026991070624673763,0.062414812317628014,0.12247813766388393,0.0019478043983223647,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,006,014,861,861,-0.0022089450303725213,0.05121833512833435,0.10514451226650508,0.0013116589266591841,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,006,015,881,881,0.05634063430413914,0.08529178836077136,0.14420427670357142,0.0036373445808893065,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,006,016,1465,1465,-0.05200502435960719,0.07558221310525205,0.14671557267048893,0.002856335468943868,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,006,017,1007,1007,0.021527522492308968,0.06373662687717482,0.11882388893564846,0.002031178802840102,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,006,018,1465,1465,0.04002739736712777,0.08149507460443305,0.14482490680145513,0.0033207235923910544,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,006,025,1465,1465,-0.055737274238218525,0.08597748507201892,0.14369996934667614,0.003696063969654619,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,006,026,1465,1465,-0.007051789938154658,0.08820258650995279,0.18359908465842328,0.003889848133522853,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,006,027,945,945,-0.3889629273050583,0.41093458854348835,0.6076629076595886,0.08443361803070303,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,006,028,1465,1465,0.04629525353378876,0.08947984863461084,0.17750022080586644,0.0040033216558364336,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,006,029,1465,1465,-0.018407834800183466,0.0570602629321789,0.1000603110144766,0.0016279368029446944,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,006,030,1465,1465,-0.004506820492254753,0.0508048848714999,0.09236967244726588,0.0012905681634031798,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,006,031,1465,1465,-0.0042643576411676,0.055646331092732565,0.0988136414391163,0.0015482570820410074,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,006,032,1465,1465,0.02403638636752659,0.05843305367999361,0.11696597328274524,0.0017072108811845073,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,006,033,1465,1465,0.0064124720661971465,0.049685278571058165,0.08874740328386144,0.001234313453341826,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,006,034,1465,1465,-0.034287628112297804,0.0610392588056692,0.11526473751304606,0.0018628955577727323,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,006,035,1465,1465,0.07802193342654239,0.09240784054391654,0.15144252392277552,0.004269604496994953,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,006,036,1465,1465,0.03413389433748638,0.06631680749482989,0.12063138447601456,0.0021989594781531632,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,007,008,1229,1229,0.04942763291126724,0.06602608464332611,0.12353154181586608,0.0021797219266638324,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,007,009,1420,1420,0.007880467892504203,0.040901247016077745,0.08068174541781754,0.0008364560037351044,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,007,010,1375,1375,0.0664542168415252,0.07870367885205917,0.13643378572318393,0.0030971345324240333,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,007,011,1391,1391,0.08228016395482789,0.09181947104609427,0.14853123583838374,0.0042154076315922715,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,007,012,587,587,0.06473607157467631,0.08226505040919227,0.147864312540975,0.003383769259413473,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,007,013,1183,1183,0.05134900625222593,0.06671648332864907,0.12150185209546346,0.0022255445738709545,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,007,014,1383,1383,0.05074730886647904,0.06643229182853602,0.1174880191608661,0.0022066246987958874,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,007,015,1403,1403,0.07889526222193162,0.10345131922788335,0.18249466518059854,0.005351087724994714,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,007,016,1267,1267,-0.0005351176331267963,0.04890558801452136,0.08579598330529788,0.0011958782695230478,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,007,017,1386,1386,0.05570728205992466,0.07875495750094014,0.14279308281653735,0.003101171665487443,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,007,018,1453,1453,0.1129779716657864,0.1304023913222253,0.18775495189633667,0.00850239183127739,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,007,025,1265,1265,0.027886195180626596,0.07791639007328233,0.14692751851557828,0.003035481921025944,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,007,026,1023,1023,0.08104378224651494,0.11004024992194571,0.19612376695079828,0.006054428301442137,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,007,027,1399,1399,-0.21856862070160832,0.30389220704060316,0.5636160759206565,0.04617523675000441,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,007,028,1453,1453,0.11549198286617551,0.1343468887356651,0.2260500280080999,0.00902454325647659,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,007,029,1453,1453,0.036982296503859285,0.06799888025229762,0.13015938478083683,0.002311923857783156,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,007,030,1453,1453,0.05727426179094828,0.0760824866846106,0.13973331854473778,0.002894272390056974,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,007,031,1144,1144,0.07513354510191123,0.08546621638416513,0.14398258918172419,0.003652237071512468,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,007,032,1218,1218,0.08982429880639575,0.09876495572241165,0.15702890281274653,0.004877258239424967,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,007,033,1226,1226,0.07805296896407815,0.08654165816208789,0.13199472515272243,0.0037447292987218364,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,007,034,1265,1265,0.029542454459970658,0.050033409395834706,0.09581184357071447,0.0012516710278856003,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,007,035,1104,1104,0.15735156693324398,0.1624805613089246,0.22608119122999557,0.013199966401631603,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,007,036,1134,1134,0.1105751163247481,0.11809611659400651,0.17988039859598534,0.00697334637729259,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,008,009,1264,1264,-0.0404475476525888,0.061627310000066576,0.11068697073367499,0.001898962668922153,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,008,010,1348,1348,0.025617441541079436,0.049830258749011994,0.09301459877175779,0.0012415273434967433,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,008,011,1322,1322,0.03047234871289747,0.059822511342800436,0.11383813613429254,0.0017893664316797433,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,008,012,1093,1093,-0.024746038298304268,0.06678356134388283,0.11650505884317454,0.002230022032886081,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,008,013,1689,1689,-0.01458553641951427,0.05619847175282181,0.10883647900782373,0.0015791341136763555,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,008,014,1159,1159,0.00487863714085426,0.0470748041977054,0.09040880981913307,0.001108018595126151,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,008,015,1179,1179,0.04519015975941057,0.0761058883454995,0.13651969441089348,0.002896053120428819,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,008,016,1735,1735,-0.05084749046624447,0.07212014310512062,0.13814298305351141,0.0026006575207515384,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,008,017,1305,1305,0.017109373232250782,0.05558096200146816,0.1064165671803866,0.0015446216685043237,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,008,018,1735,1735,0.05253368881683361,0.09066120100715234,0.1594320855784128,0.004109726684029641,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,008,025,1735,1735,-0.04283954232935198,0.09128588573070004,0.16756370968146436,0.004166556466819213,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,008,026,1529,1529,0.00037139838302363017,0.08492093415007664,0.17796643398056763,0.0036057825284608255,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,008,027,1243,1243,-0.31850468956130984,0.3682489918101963,0.6352701424493578,0.06780365998461302,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,008,028,1735,1735,0.053192423085972516,0.09534653634933156,0.18325929611512262,0.004545480996907203,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,008,029,1735,1735,-0.012734510768009192,0.059892101868383466,0.11516164281831487,0.001793531933106411,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,008,030,1735,1735,0.003163247851530202,0.05767721199413561,0.10436720456917141,0.0016633303917082307,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,008,031,1650,1650,0.008083295429301378,0.055974807180413956,0.11101624702865749,0.0015665895194422609,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,008,032,1724,1724,0.03234253619384616,0.05904027157226687,0.11871059337527635,0.001742876833663512,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,008,033,1732,1732,0.01635157851322899,0.05335574702919337,0.10712601423450888,0.0014234178705216387,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,008,034,1735,1735,-0.02735308301541422,0.054105838907492765,0.10372265008104098,0.0014637209019417788,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,008,035,1610,1610,0.09098720744920687,0.10515745539294805,0.1712412849665688,0.005529045212359929,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,008,036,1640,1640,0.04776162004965588,0.07333455910630358,0.14513726187694317,0.0026889787796579674,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,009,010,1410,1410,0.059219295081647735,0.0725072589575173,0.1274437308580224,0.0026286513007662366,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,009,011,1426,1426,0.07344124867276597,0.08447111780193425,0.14077035678404118,0.0035676848713541267,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,009,012,622,622,0.05449027755127962,0.07668775257269378,0.13718211131999744,0.002940505697325351,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,009,013,1218,1218,0.03985701491653424,0.058950727175070064,0.10843272616637072,0.0017375941172347719,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,009,014,1350,1350,0.043944304252351685,0.06118252951339397,0.1110026865371205,0.0018716509588286622,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,009,015,1370,1370,0.07433903092298796,0.0996992081387042,0.17853807178326617,0.004969966051742331,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,009,016,1302,1302,-0.011039145310764224,0.052491047698031076,0.09412134971781773,0.0013776550442184867,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,009,017,1421,1421,0.04899258001504697,0.07335211885911817,0.13199608766676602,0.0026902666705611003,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,009,018,1455,1455,0.1042316510560189,0.12512025463521667,0.1890953295557831,0.007827539059990729,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,009,025,1300,1300,0.016237644973205064,0.07716280987218763,0.1419151089389161,0.002977049613685688,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,009,026,1058,1058,0.06776621140419699,0.10458610511358973,0.18662948523953868,0.00546912669141542,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,009,027,1413,1413,-0.2305023489079972,0.3158940101765346,0.5834755339478883,0.04989451283270628,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,009,028,1455,1455,0.1074383335679496,0.12906303814764464,0.23742219550021207,0.008328633907950186,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,009,029,1455,1455,0.028936956746618635,0.06534436221842806,0.12412352572935129,0.002134942836866564,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,009,030,1455,1455,0.04974545259331949,0.07172067294004147,0.13420126284614822,0.002571927463486199,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,009,031,1179,1179,0.06284574968761061,0.07701689319658368,0.12985587456227432,0.002965800918826989,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,009,032,1253,1253,0.0793914865529718,0.09047806887184467,0.15001054926041596,0.004093140473389135,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,009,033,1261,1261,0.06795541427201825,0.08133241022840032,0.1307800429017292,0.003307480476780399,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,009,034,1300,1300,0.019585383467687366,0.04841317921002807,0.09497523971939553,0.0011719179606111472,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,009,035,1139,1139,0.14400819036107257,0.15090633318672347,0.21910830288605296,0.011386360697931199,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,009,036,1169,1169,0.0988537131732685,0.1083082359697359,0.17043841927467945,0.005865336989437997,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,010,011,1468,1468,0.01219156244839779,0.04898031308111416,0.09547451994741141,0.0011995355347619815,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,010,012,706,706,-0.035034136499464484,0.06987030375111732,0.13663317833350538,0.002440929673136699,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,010,013,1302,1302,-0.03022920977599012,0.052820587378756285,0.10809130013671406,0.001395007225518414,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,010,014,1305,1305,-0.01398711822663293,0.0401664589244007,0.07980106766533777,0.0008066722112627842,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,010,015,1325,1325,0.01889530227853284,0.052519976149497334,0.09748586273264784,0.0013791739473718843,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,010,016,1386,1386,-0.07631715270792591,0.08896096203718898,0.15176293275487635,0.003957026383291089,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,010,017,1451,1451,-0.009045766196955657,0.04165327194619497,0.0763945851517896,0.0008674975319118365,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,010,018,1494,1494,0.040895123390844695,0.0853099441493633,0.1493589256529094,0.0036388932853837425,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,010,025,1384,1384,-0.053610091553322345,0.09372540043050093,0.18298352005145818,0.0043922253429288715,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,010,026,1142,1142,-0.007220572156648173,0.07709362311876394,0.1576061270081568,0.0029717133627890076,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,010,027,1389,1389,-0.2951663053635745,0.3748513645004265,0.6558219930807694,0.07025677273391581,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,010,028,1494,1494,0.04443557207899993,0.08185908237262474,0.15681317463580552,0.0033504546834440814,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,010,029,1494,1494,-0.032076177450332366,0.06085809131366832,0.12363775483035272,0.0018518536391713954,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,010,030,1494,1494,-0.012808105477572442,0.05181082419346448,0.11547117649373442,0.0013421807518030422,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,010,031,1263,1263,-0.006678658698965838,0.04669516004306419,0.09581927841288602,0.0010902189857236893,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,010,032,1337,1337,0.011775251105915796,0.042464928445380565,0.08335062556595141,0.0009016350739356457,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,010,033,1345,1345,-0.00019289912797480513,0.04293522349236426,0.08188959614308289,0.0009217167081696341,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,010,034,1384,1384,-0.046403166255441226,0.0603660920054093,0.12044749016963369,0.0018220325320027705,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,010,035,1223,1223,0.07270191037009258,0.08696307833679863,0.14491238142892587,0.0037812884969060877,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,010,036,1253,1253,0.027835088775864488,0.0541870311069285,0.10462105690676901,0.0014681171700916184,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,011,012,680,680,-0.011882226727125326,0.0479510737987851,0.09300237191483099,0.0011496527392282675,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,011,013,1276,1276,-0.03318899473239792,0.051893405251051544,0.09655996598138182,0.001346462754274932,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,011,014,1321,1321,-0.03336327965945003,0.05812934410850904,0.11051969994332642,0.0016895103232427273,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,011,015,1341,1341,-0.00014155462311404043,0.07182483094981106,0.12427856550220268,0.002579403170484468,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,011,016,1360,1360,-0.08317269423396206,0.09843414364187379,0.16295691870481874,0.004844640317254521,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,011,017,1462,1462,-0.02203944098880324,0.0651573614449207,0.1165231006163739,0.0021227408752320185,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,011,018,1484,1484,0.030353789694576732,0.0715911287829583,0.12528826904202717,0.00256264486020906,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,011,025,1358,1358,-0.05889727477828704,0.08674504354680583,0.16242477567592523,0.00376235128996862,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,011,026,1116,1116,-0.004056002843491786,0.07023643621039254,0.13804934933672178,0.0024665784857682703,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,011,027,1405,1405,-0.30599919822673866,0.3661561186101839,0.6100381105698447,0.06703515159783753,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,011,028,1484,1484,0.03313450541485321,0.07434631656672705,0.14809673190908326,0.0027636873935199965,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,011,029,1484,1484,-0.0437629692306158,0.06696457079558331,0.12999344756172188,0.002242126870918345,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,011,030,1484,1484,-0.02430638149728725,0.04940536930266387,0.09520461271218317,0.0012204452579663008,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,011,031,1237,1237,-0.008133258761104822,0.038519615182225644,0.07588025635091648,0.0007418803768933742,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,011,032,1311,1311,0.007702340321050523,0.03911564211900504,0.07786512458059255,0.0007650167291910405,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,011,033,1319,1319,-0.004545768005523305,0.03991105865062085,0.06727468732775921,0.0007964463013066487,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,011,034,1358,1358,-0.052847404640763304,0.06674761723267662,0.1197610636261273,0.0022276222031199543,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,011,035,1197,1197,0.07282027016854228,0.08141734989040503,0.1338192261176207,0.0033143924315883174,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,011,036,1227,1227,0.02655222710755893,0.04767745759400714,0.09170623876036181,0.0011365699813141745,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,012,013,1446,1446,-0.0016772935633164643,0.04880191288645942,0.1024391004367195,0.0011908133506887872,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,012,014,517,517,-0.004477732721650854,0.05436584978469801,0.1004590713749644,0.0014778228114061744,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,012,015,537,537,0.07083743165252335,0.08912425810082288,0.15389670431096614,0.003971566691011046,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,012,016,1416,1416,-0.0043549021330043895,0.05835907882755716,0.10888972563010918,0.0017028910408005153,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,012,017,663,663,0.034488723442682,0.06666064103902766,0.1381337242196063,0.0022218205318670493,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,012,018,1179,1179,0.056655826552758574,0.09409650185856906,0.16364069161165137,0.004427075831009845,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,012,025,1147,1147,-0.041349379368286455,0.05838018807212534,0.10488958705430317,0.001704123179668363,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,012,026,1457,1457,0.007753569233768666,0.05802949541100563,0.12252553976881407,0.0016837111688279619,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,012,027,601,601,-0.47992036497168,0.4879711139400943,0.6081724917419739,0.11905790401996824,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,012,028,1350,1350,0.07006348111518401,0.09475833854274433,0.17283227131736792,0.004489571361690673,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,012,029,1277,1277,0.007862427002483291,0.046624466037587034,0.08949593123462343,0.0010869204166450534,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,012,030,1170,1170,0.017099179367540525,0.04604614334060992,0.09228878098680048,0.0010601236582719975,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,012,031,1457,1457,0.016443953058935784,0.043059343115783605,0.08349113455949043,0.0009270535147813903,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,012,032,1457,1457,0.04992595849911775,0.06711058323453341,0.12899931810747645,0.0022519151910396183,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,012,033,1457,1457,0.02954658948483179,0.05180081855697975,0.09617232985705079,0.0013416624015865689,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,012,034,1457,1457,-0.010395000027987128,0.04679937642469882,0.09386984694966485,0.0010950908168703278,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,012,035,1457,1457,0.09619912405608685,0.10393345868496397,0.16473171553272065,0.005401081917109555,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,012,036,1457,1457,0.06121183187554042,0.08142685619264657,0.15348935688950546,0.0033151664547089723,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,013,014,1113,1113,0.001773340781451713,0.04409915870112286,0.08815707186353981,0.00097236789907341,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,013,015,1133,1133,0.045499750149177634,0.0790285462025652,0.14774003232742716,0.003122755557445492,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,013,016,2012,2012,-0.023236561239377864,0.06349572162193962,0.12109254790678445,0.002015853332145425,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,013,017,1259,1259,0.02132538425185827,0.06331661732242143,0.12445948198464225,0.002004497014576979,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,013,018,1775,1775,0.06567797938026976,0.09348362307887938,0.15664652722686934,0.004369593891976995,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,013,025,1743,1743,-0.0263643041491182,0.0683181558922441,0.1294922323211304,0.0023336852122584836,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,013,026,1882,1882,0.010227002528097077,0.06950075952996698,0.15247546915185067,0.0024151777876211485,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,013,027,1197,1197,-0.3284830397456535,0.36706549390289633,0.6036289527869173,0.0673685384070886,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,013,028,1946,1946,0.07121130540451558,0.09502236131537936,0.17816969595727586,0.0045146245749752515,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,013,029,1873,1873,0.0051783140547102865,0.047233117100135814,0.09061766446694415,0.001115483675497571,nan,nan,,,,,,,,
