frame,group,row_index,model,u,v,root_1,root_2,selected_root_index,selected_lambda,Zc,Zg,validity_reason,m0_selected_root_index,m0_selected_lambda,m0_Zg,root_switch_vs_m0,lambda_delta_vs_m0,validity_changed_vs_m0
frame_063995_measure,baseline,77,M1_point_equal,2114.065656,1422.0,720.8622262418323,712.6109661013019,1,712.6109661013019,712.6109661013019,-0.0052386225830787225,valid,1,712.6097702514916,-0.004044451927029513,0,0.0011958498103012971,0
frame_063995_measure,baseline,78,M1_point_equal,2114.025079,1423.0,720.8591466272891,712.6084127076073,1,712.6084127076073,712.6084127076073,-0.0036579125167008897,valid,1,712.6001993621977,0.0045439112815302,0,0.008213345409558315,0
frame_063995_measure,baseline,79,M1_point_equal,2114.009638,1424.0,720.8576564889512,712.6073737866783,1,712.6073737866783,712.6073737866783,-0.0034803951389221766,valid,1,712.5986273764537,0.005253756250340302,0,0.008746410224603096,0
frame_063995_measure,baseline,80,M1_point_equal,2114.025278,1425.0,720.8581316841708,712.6082075580181,1,712.6082075580181,712.6082075580181,-0.005037978848122293,valid,1,712.6069463189947,-0.0037785062750117504,0,0.0012612390233925908,0
frame_063995_measure,baseline,81,M1_point_equal,2114.033459,1426.0,720.8581355187396,712.608591657726,1,712.608591657726,712.608591657726,-0.006178910772405288,valid,1,712.61289016914,-0.010471406399915395,0,-0.004298511413935557,0
frame_063995_measure,baseline,82,M1_point_equal,2114.003717,1427.0,720.8557419055625,712.6066903757054,1,712.6066903757054,712.6066903757054,-0.005202332173780633,valid,1,712.606762776343,-0.005274631580050482,0,-7.240063757762982e-05,0
frame_063995_measure,baseline,83,M1_point_equal,2113.954183,1428.0,720.8520972032973,712.603596283427,1,712.603596283427,712.603596283427,-0.003120547322737366,valid,1,712.5943351491493,0.00612765103790025,0,0.009261134277721794,0
frame_063995_measure,baseline,84,M1_point_equal,2113.916718,1429.0,720.8492158138595,712.601229262809,1,712.601229262809,712.601229262809,-0.0017124023191854576,valid,1,712.5857477339731,0.013747522736480278,0,0.015481528835948666,0
frame_063995_measure,baseline,85,M1_point_equal,2113.914147,1430.0,720.8485407989685,712.600964661755,1,712.600964661755,712.600964661755,-0.0022522174622281455,valid,1,712.5882643999984,0.010430335977844152,0,0.012700261756663167,0
frame_063995_measure,baseline,86,M1_point_equal,2113.927928,1431.0,720.8488998537015,712.601685180858,1,712.601685180858,712.601685180858,-0.0037047729905452798,valid,1,712.5959840727855,0.001988391738223072,0,0.005701108072457828,0
frame_063995_measure,baseline,87,M1_point_equal,2113.925365,1432.0,720.8482258139502,712.6014206545631,1,712.6014206545631,712.6014206545631,-0.0042446261330724155,valid,1,712.5985008988115,-0.0013289351776393232,0,0.0029197557515772132,0
frame_063995_measure,baseline,88,M1_point_equal,2113.89354,1433.0,720.8457019626109,712.599392691724,1,712.599392691724,712.599392691724,-0.0031505590484357526,valid,1,712.5917034615586,0.00452797644857128,0,0.007689230165397021,0
frame_063995_measure,baseline,89,M1_point_equal,2113.846125,1434.0,720.8421927151735,712.5964251470306,1,712.5964251470306,712.5964251470306,-0.0011859058836307668,valid,1,712.5799433823795,0.015272957985530411,0,0.016481764651075537,0
frame_063995_measure,baseline,90,M1_point_equal,2113.828158,1435.0,720.8405455044709,712.5952318373618,1,712.5952318373618,712.5952318373618,-0.0008651440100493346,valid,1,712.577554095956,0.01678805645462944,0,0.017677741405805136,0
frame_063995_measure,baseline,91,M1_point_equal,2113.849561,1436.0,720.8413876052558,712.5964105993907,1,712.5964105993907,712.5964105993907,-0.002742203691468603,valid,1,712.5876931349009,0.005963167431218608,0,0.008717464489791382,0
frame_063995_measure,baseline,92,M1_point_equal,2113.875083,1437.0,720.8424903601808,712.5978373545922,1,712.5978373545922,712.5978373545922,-0.0048490282194961765,valid,1,712.5991421688955,-0.006152033658281653,0,-0.0013048143032392545,0
frame_063995_measure,baseline,93,M1_point_equal,2113.874927,1438.0,720.8419699124513,712.5977166504082,1,712.5977166504082,712.5977166504082,-0.0055220406418357015,valid,1,712.6024177209346,-0.010216599308023433,0,-0.0047010705263801356,0
frame_063995_measure,baseline,94,M1_point_equal,2113.834763,1439.0,720.8389202856812,712.5951850285323,1,712.5951850285323,712.5951850285323,-0.003961197365015323,valid,1,712.5929588605187,-0.0017381099878548412,0,0.002226168013635288,0
frame_063995_measure,baseline,95,M1_point_equal,2113.761951,1440.0,720.8338068489526,712.590686021525,1,712.590686021525,712.590686021525,-0.0005774471538870785,valid,1,712.5731088712444,0.01697540670750186,0,0.017577150280658316,0
frame_063995_measure,baseline,96,M1_point_equal,2113.676986,1441.0,720.8279253903316,712.5854546094881,1,712.5854546094881,712.5854546094881,0.0034849406681587425,valid,1,712.549391395121,0.03949836462697931,0,0.036063214367118235,0
frame_063995_measure,baseline,97,M1_point_equal,2113.626791,1442.0,720.8242424083202,712.5823180792829,1,712.5823180792829,712.5823180792829,0.005606332113643475,valid,1,712.5367382889567,0.05112325769744075,0,0.045579790326200964,0
frame_063995_measure,baseline,98,M1_point_equal,2113.646176,1443.0,720.8249585306586,712.5833737845509,1,712.5833737845509,712.5833737845509,0.0038434053049059003,valid,1,712.5462253990996,0.04094059175486109,0,0.03714838545124621,0
frame_063995_measure,baseline,99,M1_point_equal,2113.682092,1444.0,720.8267199893733,712.5854253396179,1,712.5854253396179,712.5854253396179,0.001157780356834337,valid,1,712.560972187772,0.02557725200290406,0,0.024453151845932553,0
frame_063995_measure,baseline,100,M1_point_equal,2113.675681,1445.0,720.8258057511471,712.5849263377469,1,712.5849263377469,712.5849263377469,0.0008354055065638022,valid,1,712.5622482416836,0.023482292336325372,0,0.022678096063259545,0
frame_063995_measure,baseline,101,M1_point_equal,2113.612665,1446.0,720.8213131767586,712.5810165048945,1,712.5810165048945,712.5810165048945,0.003673383382533757,valid,1,712.5455098733338,0.039131204424506905,0,0.035506631560679125,0
frame_063995_measure,baseline,102,M1_point_equal,2113.527892,1447.0,720.8154454328022,712.5757956143709,1,712.5757956143709,712.5757956143709,0.007726158623540869,valid,1,712.5218479887508,0.06159971101521933,0,0.05394762562013966,0
frame_063995_measure,baseline,103,M1_point_equal,2113.547243,1448.0,720.8161605609876,712.5768482327768,1,712.5768482327768,712.5768482327768,0.005966171111253971,valid,1,712.5313177382255,0.051434194934813604,0,0.045530494551258016,0
frame_063995_measure,baseline,104,M1_point_equal,2113.555319,1449.0,720.8161631322591,712.577221305964,1,712.577221305964,712.577221305964,0.004835837824543887,valid,1,712.5371986655292,0.04480360721800025,0,0.040022640434813184,0
frame_063995_measure,baseline,105,M1_point_equal,2113.521369,1450.0,720.8135091043198,712.5750620306045,1,712.5750620306045,712.5750620306045,0.006051900203488003,valid,1,712.5297053710937,0.051346435581422156,0,0.04535665951084411,0
frame_063995_measure,baseline,106,M1_point_equal,2113.522606,1451.0,720.8130797923313,712.5750226337339,1,712.5750226337339,712.5750226337339,0.0053037791083170305,valid,1,712.5334075885745,0.046861870939665096,0,0.041615045159346664,0
frame_063995_measure,baseline,107,M1_point_equal,2113.484401,1452.0,720.8101572579861,712.5726066001776,1,712.5726066001776,712.5726066001776,0.006757782615977703,valid,1,712.5245579799134,0.054740709365887597,0,0.04804862026412593,0
frame_063995_measure,baseline,108,M1_point_equal,2113.546018,1453.0,720.8135455468054,712.5762047750441,1,712.5762047750441,712.5762047750441,0.002639243910721234,valid,1,712.5474712729409,0.03133348188953278,0,0.028733502103136743,0
frame_063995_measure,baseline,109,M1_point_equal,2113.550725,1454.0,720.8133363098412,712.5763738377383,1,712.5763738377383,712.5763738377383,0.001698016583873141,valid,1,712.5522742222704,0.025764726222973877,0,0.024099615467889635,0
frame_063995_measure,baseline,110,M1_point_equal,2113.475857,1455.0,720.8080967070069,712.5717482041684,1,712.5717482041684,712.5717482041684,0.005199418393772248,valid,1,712.5317538997866,0.04513917694248448,0,0.039994304381821166,0
frame_063995_measure,baseline,111,M1_point_equal,2113.537463,1456.0,720.8114849951177,712.57534508667,1,712.57534508667,712.57534508667,0.0010821134392244858,valid,1,712.5546604615729,0.021738543265996668,0,0.020684625097146636,0
frame_063995_measure,baseline,112,M1_point_equal,2113.504915,1457.0,720.8089212633869,712.573268878765,1,712.573268878765,712.573268878765,0.002221334538717201,valid,1,712.5476043504066,0.02785091315183763,0,0.02566452835844757,0
frame_063995_measure,baseline,113,M1_point_equal,2113.494982,1458.0,720.8077874542307,712.5725550516006,1,712.5725550516006,712.5725550516006,0.0020982323339922004,valid,1,712.5477436190272,0.026875906008740458,0,0.024811432573415004,0
frame_063995_measure,baseline,114,M1_point_equal,2113.507655,1459.0,720.8080829889461,712.5732030513193,1,712.5732030513193,712.5732030513193,0.0007133157545240465,valid,1,712.5550754094525,0.018816311582440903,0,0.01812764186684035,0
frame_063995_measure,baseline,115,M1_point_equal,2113.492403,1460.0,720.8066133950896,712.5721683432724,1,712.5721683432724,712.5721683432724,0.0008875659386831103,valid,1,712.5535195817246,0.019510995424298017,0,0.018648761547865433,0
frame_063995_measure,baseline,116,M1_point_equal,2113.545991,1461.0,720.8094959755588,712.5752810993004,1,712.5752810993004,712.5752810993004,-0.0027811011931362373,valid,1,712.5738697062105,-0.0013716241987822286,0,0.0014113930898247418,0
frame_063995_measure,baseline,117,M1_point_equal,2113.5588,1462.0,720.8098008193414,712.5759366810672,1,712.5759366810672,712.5759366810672,-0.0041730013761025475,valid,1,712.5812416267102,-0.009470750557511565,0,-0.00530494564293349,0
frame_063995_measure,baseline,118,M1_point_equal,2113.533795,1463.0,720.8077153553251,712.5743137246162,1,712.5743137246162,712.5743137246162,-0.0034536469257773206,valid,1,712.5765781370609,-0.005714990430192302,0,-0.0022644124446742353,0
frame_063995_measure,baseline,119,M1_point_equal,2113.491212,1464.0,720.8045188917918,712.5716314909788,1,712.5716314909788,712.5716314909788,-0.0017527708731677194,valid,1,712.5663194819881,0.0035520460824045585,0,0.005312008990699724,0
frame_063995_measure,baseline,120,M1_point_equal,2113.51714,1465.0,720.8056537922625,712.5730768800453,1,712.5730768800453,712.5730768800453,-0.0038764414161960303,valid,1,712.5778626104179,-0.008655696861410433,0,-0.004785730372645958,0
frame_063995_measure,baseline,121,M1_point_equal,2113.457356,1466.0,720.8013704085708,712.5693578918449,1,712.5693578918449,712.5693578918449,-0.0012148915362786283,valid,1,712.5621275065338,0.006005721992664803,0,0.0072303853111179706,0
frame_063995_measure,baseline,122,M1_point_equal,2113.401369,1467.0,720.7973273382294,712.5658675100858,1,712.5658675100858,712.5658675100858,0.0012348592676971748,valid,1,712.5476001490472,0.019477558735729872,0,0.018267361038624585,0
frame_063995_measure,baseline,123,M1_point_equal,2113.339113,1468.0,720.7928882413556,712.5619992650153,1,712.5619992650153,712.5619992650153,0.0040347541965957134,valid,1,712.5310773283081,0.03491499135236609,0,0.030921936707159148,0
frame_063995_measure,baseline,124,M1_point_equal,2113.274145,1469.0,720.7882779880127,712.5579674712396,1,712.5579674712396,712.5579674712396,0.006986214164498961,valid,1,712.5136911188779,0.05120292476635768,0,0.04427635236174865,0
frame_063995_measure,baseline,125,M1_point_equal,2113.222797,1470.0,720.7845290036762,712.5547560910306,1,712.5547560910306,712.5547560910306,0.00917751595829941,valid,1,712.5006380810056,0.06322270431996913,0,0.0541180100250358,0
frame_063995_measure,baseline,126,M1_point_equal,2113.197428,1471.0,720.7824225281266,712.5531096908588,1,712.5531096908588,712.5531096908588,0.009918752834551015,valid,1,712.4958500154347,0.06710145170256965,0,0.05725967542412036,0
frame_063995_measure,baseline,127,M1_point_equal,2113.191474,1472.0,720.7815435986536,712.5526327852615,1,712.5526327852615,712.5526327852615,0.009576371228490643,valid,1,712.4972380852906,0.06489666544962347,0,0.05539469997086144,0
frame_063995_measure,baseline,128,M1_point_equal,2113.1717,1473.0,720.7797912883665,712.5513230684975,1,712.5513230684975,712.5513230684975,0.010005678257243744,valid,1,712.4942277744917,0.06702435269255602,0,0.0570952940057623,0
frame_063995_measure,baseline,129,M1_point_equal,2113.126592,1474.0,720.7764377680354,712.5484868787091,1,712.5484868787091,712.5484868787091,0.011849415420670084,valid,1,712.4831558638797,0.0770928493215024,0,0.06533101482943948,0
frame_063995_measure,baseline,130,M1_point_equal,2113.101909,1475.0,720.7743756343584,712.5468810264854,1,712.5468810264854,712.5468810264854,0.012553156458579906,valid,1,712.4785813777913,0.08076133082022352,0,0.06829964869405103,0
frame_063995_measure,baseline,131,M1_point_equal,2113.113535,1476.0,720.7746089453432,712.5474624339669,1,712.5474624339669,712.5474624339669,0.011230222755557406,valid,1,712.4855577411794,0.07305207052240803,0,0.06190469278749333,0
frame_063995_measure,baseline,132,M1_point_equal,2113.130789,1477.0,720.7751982577668,712.5483826998432,1,712.5483826998432,712.5483826998432,0.009593320095063973,valid,1,712.4943236769379,0.06358005204504025,0,0.054059022905221354,0
frame_063995_measure,baseline,133,M1_point_equal,2113.142958,1478.0,720.775466367994,712.5489964112584,1,712.5489964112584,712.5489964112584,0.008240482040037023,valid,1,712.5014706608699,0.055702727508787575,0,0.047525750388444976,0
frame_063995_measure,baseline,134,M1_point_equal,2113.155117,1479.0,720.775734083133,712.5496093153024,1,712.5496093153024,712.5496093153024,0.006888406308917183,valid,1,712.508613377269,0.04782960727175123,0,0.04099593803346124,0
frame_063995_measure,baseline,135,M1_point_equal,2113.17442,1480.0,720.776453633995,712.5506524121054,1,712.5506524121054,712.5506524121054,0.005137730569686028,valid,1,712.5180281690892,0.03771844671859981,0,0.032624243016130094,0
frame_063995_measure,baseline,136,M1_point_equal,2113.168459,1481.0,720.775576391097,712.5501732484137,1,712.5501732484137,712.5501732484137,0.004797587875941645,valid,1,712.5194030392263,0.03552677917809888,0,0.030770209187380715,0
frame_063995_measure,baseline,137,M1_point_equal,2113.117266,1482.0,720.7718401216821,712.5469688524488,1,712.5469688524488,712.5469688524488,0.006982652480814977,valid,1,712.5063843753842,0.047513086674257465,0,0.040584477064612656,0
frame_063995_measure,baseline,138,M1_point_equal,2113.05981,1483.0,720.7677082217136,712.5433869721489,1,712.5433869721489,712.5433869721489,0.009517515342622573,valid,1,712.4913722627896,0.061463037252337926,0,0.05201470935935504,0
frame_063995_measure,baseline,139,M1_point_equal,2113.031973,1484.0,720.7654488704478,712.5415893012595,1,712.5415893012595,712.5415893012595,0.010399155166965102,valid,1,712.4857831249751,0.06613117233200683,0,0.05580617628436357,0
frame_063995_measure,baseline,140,M1_point_equal,2113.052931,1485.0,720.7662741932547,712.5427310554298,1,712.5427310554298,712.5427310554298,0.008557143921962052,valid,1,712.4957177448215,0.0555080262837464,0,0.04701331060834946,0
frame_063995_measure,baseline,141,M1_point_equal,2113.107079,1486.0,720.7691977827287,712.5458721320398,1,712.5458721320398,712.5458721320398,0.004862572172100954,valid,1,712.5162120158798,0.03448332633684004,0,0.029660116160016514,0
frame_063995_measure,baseline,142,M1_point_equal,2113.168685,1487.0,720.7725930835287,712.5494623376159,1,712.5494623376159,712.5494623376159,0.0007518456602610968,valid,1,712.5390794505314,0.01112096125007156,0,0.01038288708446089,0
frame_063995_measure,baseline,143,M1_point_equal,2113.220518,1488.0,720.775370868243,712.552463584026,1,712.552463584026,712.552463584026,-0.0028131416474934667,valid,1,712.5588370582218,-0.00917816737035082,0,-0.006373474195811468,0
frame_063995_measure,baseline,144,M1_point_equal,2113.241145,1489.0,720.776176248391,712.5535845990893,1,712.5535845990893,712.5535845990893,-0.004635890137933529,valid,1,712.5686634634567,-0.019694781327757482,0,-0.01507886436741046,0
frame_063995_measure,baseline,145,M1_point_equal,2113.224647,1490.0,720.7746350415393,712.5524687732565,1,712.5524687732565,712.5524687732565,-0.004385957778822558,valid,1,712.5666741996583,-0.018572585175434142,0,-0.0142054264018725,0
frame_063995_measure,baseline,146,M1_point_equal,2113.194538,1491.0,720.7722336735966,712.5505327438168,1,712.5505327438168,712.5505327438168,-0.0033760020868385254,valid,1,712.5603522571953,-0.013182533363305993,0,-0.00981951337848841,0
frame_063995_measure,baseline,147,M1_point_equal,2113.172919,1492.0,720.7703692350516,712.5491080043522,1,712.5491080043522,712.5491080043522,-0.0028397917402571693,valid,1,712.5567309370656,-0.010452655874360062,0,-0.007622932713388764,0
frame_063995_measure,baseline,148,M1_point_equal,2113.172203,1493.0,720.7698263849708,712.5489423705895,1,712.5489423705895,712.5489423705895,-0.003470260396170488,valid,1,712.5597603230598,-0.014273936300355672,0,-0.01081795247023365,0
frame_063995_measure,baseline,149,M1_point_equal,2113.180037,1494.0,720.7698242454505,712.5492916279195,1,712.5492916279195,712.5492916279195,-0.004577815990728595,valid,1,712.5655094055918,-0.020774208160219132,0,-0.016217777672295597,0
frame_063995_measure,baseline,150,M1_point_equal,2113.18107,1495.0,720.7693924284644,712.5492309519547,1,712.5492309519547,712.5492309519547,-0.005305508515561996,valid,1,712.5690930071898,-0.0251413947103174,0,-0.01986205523519402,0
frame_063995_measure,baseline,151,M1_point_equal,2113.163933,1496.0,720.7678122636555,712.5480754184119,1,712.5480754184119,712.5480754184119,-0.005018678206738514,valid,1,712.566893015304,-0.02381150507460461,0,-0.018817596892063193,0
frame_063995_measure,baseline,152,M1_point_equal,2113.105723,1497.0,720.7636360052835,712.544445263043,1,712.544445263043,712.544445263043,-0.0024388152604615243,valid,1,712.5516212082721,-0.009605325161260225,0,-0.00717594522905074,0
frame_063995_measure,baseline,153,M1_point_equal,2113.032079,1498.0,720.7584844155678,712.5398851455302,1,712.5398851455302,712.5398851455302,0.001002785961986774,valid,1,712.5314376225023,0.009439214910685223,0,0.008447523027939496,0
frame_063995_measure,baseline,154,M1_point_equal,2112.99209,1499.0,720.7554604915046,712.5373523592527,1,712.5373523592527,712.5373523592527,0.002565858078924066,valid,1,712.5219626826142,0.017935344423676725,0,0.015389676638505989,0
frame_063995_measure,baseline,155,M1_point_equal,2112.993706,1500.0,720.7550667131943,712.5373257875764,1,712.5373257875764,712.5373257875764,0.001806654070037439,valid,1,712.5257252119327,0.013392023275969223,0,0.011600575643683442,0
frame_063995_measure,baseline,156,M1_point_equal,2113.022035,1501.0,720.7563617338245,712.5389082822493,1,712.5389082822493,712.5389082822493,-0.0004435216537785891,valid,1,712.5379868087497,0.0004767448124312068,0,0.0009214734996021434,0
frame_063995_measure,baseline,157,M1_point_equal,2113.048394,1502.0,720.7575324714977,712.540371896564,1,712.540371896564,712.540371896564,-0.0025835286203346186,valid,1,712.5496207040924,-0.011820229988302344,0,-0.009248807528365433,0
frame_063995_measure,baseline,0,M2_frame_equal,2115.052526,1345.0,720.9799806107147,712.6803753809603,1,712.6803753809603,712.6803753809603,-0.009202076895917344,valid,1,712.6627240772308,0.008422823214800701,0,0.017651303729508072,0
frame_063995_measure,baseline,1,M2_frame_equal,2114.99838,1346.0,720.9760179414504,712.6770177640259,1,712.6770177640259,712.6770177640259,-0.006877691684394449,valid,1,712.6489266036488,0.021171489192170156,0,0.02809116037713011,0
frame_063995_measure,baseline,2,M2_frame_equal,2114.926461,1347.0,720.9709318074523,712.672588971707,1,712.672588971707,712.672588971707,-0.00356090396928721,valid,1,712.6294712059054,0.0394924934125811,0,0.04311776580163951,0
frame_063995_measure,baseline,3,M2_frame_equal,2114.867543,1348.0,720.9666679743592,712.6689434823553,1,712.6689434823553,712.6689434823553,-0.0009697753538375764,valid,1,712.6141537199902,0.05373827467485626,0,0.0547897623650897,0
frame_063995_measure,baseline,4,M2_frame_equal,2114.825034,1349.0,720.9634418880391,712.6662866333737,1,712.6662866333737,712.6662866333737,0.0007054584941670328,valid,1,712.604058302919,0.06284106824978153,0,0.06222833045467269,0
frame_063995_measure,baseline,5,M2_frame_equal,2114.805296,1350.0,720.9616557631086,712.6650017679722,1,712.6650017679722,712.6650017679722,0.001109648781721262,valid,1,712.6012093783133,0.06480706594106778,0,0.06379238965882905,0
frame_063995_measure,baseline,6,M2_frame_equal,2114.815512,1351.0,720.9617637302694,712.6655217081686,1,712.6655217081686,712.6655217081686,-0.00015819422253571247,valid,1,712.6078929833237,0.057384794972108466,0,0.057628724844903445,0
frame_063995_measure,baseline,7,M2_frame_equal,2114.844536,1352.0,720.9630610796368,712.6671748042427,1,712.6671748042427,712.6671748042427,-0.002475829457466716,valid,1,712.6205619138734,0.044067757411312414,0,0.04661289036926064,0
frame_063995_measure,baseline,8,M2_frame_equal,2114.869264,1353.0,720.9640870489235,712.6685688285758,1,712.6685688285758,712.6685688285758,-0.004553436343371686,valid,1,712.6318626197677,0.03209823341740048,0,0.03670620880802744,0
frame_063995_measure,baseline,9,M2_frame_equal,2114.884154,1354.0,720.9644912355429,712.6693698198708,1,712.6693698198708,712.6693698198708,-0.006081616523715638,valid,1,712.6400308856586,0.023213755116557877,0,0.02933893421220546,0
frame_063995_measure,baseline,10,M2_frame_equal,2114.881303,1355.0,720.9637739598128,712.6691015445891,1,712.6691015445891,712.6691015445891,-0.006619162363904252,valid,1,712.642550858493,0.019892131169058302,0,0.02655068609612954,0
frame_063995_measure,baseline,11,M2_frame_equal,2114.845851,1356.0,720.96099569143,712.6668685573565,1,712.6668685573565,712.6668685573565,-0.005336485690349946,valid,1,712.6346923600581,0.0267920153759178,0,0.03217619729832677,0
frame_063995_measure,baseline,12,M2_frame_equal,2114.781524,1357.0,720.9563920494896,712.6628954239708,1,712.6628954239708,712.6628954239708,-0.0024416294600086985,valid,1,712.6176420420938,0.042744739378576924,0,0.04525338187693251,0
frame_063995_measure,baseline,13,M2_frame_equal,2114.719544,1358.0,720.9519370794627,712.659063567133,1,712.659063567133,712.659063567133,0.00032236489357728715,valid,1,712.601338324193,0.05796221199580032,0,0.057725242940023236,0
frame_063995_measure,baseline,14,M2_frame_equal,2114.692697,1359.0,720.9497036261013,712.657348571554,1,712.657348571554,712.657348571554,0.001125211466046494,valid,1,712.5962158050681,0.062167619222122994,0,0.061132766485911816,0
frame_063995_measure,baseline,15,M2_frame_equal,2114.703761,1360.0,720.9498672888702,712.6579177946891,1,712.6579177946891,712.6579177946891,-0.00018814526561072853,valid,1,712.6031581617566,0.054490606140348063,0,0.05475963293247332,0
frame_063995_measure,baseline,16,M2_frame_equal,2114.725916,1361.0,720.9507324024532,712.6591551314481,1,712.6591551314481,712.6591551314481,-0.002120464411859757,valid,1,712.6136295253875,0.043337943554206504,0,0.04552560606055067,0
frame_063995_measure,baseline,17,M2_frame_equal,2114.737652,1362.0,720.9509390189755,712.6597644454429,1,712.6597644454429,712.6597644454429,-0.003470935175869272,valid,1,712.6207836496353,0.035452363596505165,0,0.03898079580756075,0
frame_063995_measure,baseline,18,M2_frame_equal,2114.738413,1363.0,720.9504519831823,712.6597122322761,1,712.6597122322761,712.6597122322761,-0.004208515229265686,valid,1,712.6244433660462,0.031008368178277124,0,0.035268866229898777,0
frame_063995_measure,baseline,19,M2_frame_equal,2114.730138,1364.0,720.9493938877118,712.6591153330436,1,712.6591153330436,712.6591153330436,-0.004441450842818995,valid,1,712.6252257485547,0.029398223168527693,0,0.033889584488861146,0
frame_063995_measure,baseline,20,M2_frame_equal,2114.70117,1365.0,720.9470277377233,712.6572713368666,1,712.6572713368666,712.6572713368666,-0.0035189855983617235,valid,1,712.6194204372684,0.03427621834362071,0,0.03785089959819743,0
frame_063995_measure,baseline,21,M2_frame_equal,2114.6487,1366.0,720.9431759626355,712.6540110071041,1,712.6540110071041,712.6540110071041,-0.0012843246603324587,valid,1,712.6061337141019,0.04652258794624231,0,0.04787729300221599,0
frame_063995_measure,baseline,22,M2_frame_equal,2114.594357,1367.0,720.9392060405119,712.6506376539553,1,712.6506376539553,712.6506376539553,0.0010550705133027805,valid,1,712.5922501572724,0.059356820936955046,0,0.058387496682939855,0
frame_063995_measure,baseline,23,M2_frame_equal,2114.560343,1368.0,720.9365216254231,712.6484890647482,1,712.6484890647482,712.6484890647482,0.002259791289588975,valid,1,712.5848357821345,0.06581967848057957,0,0.06365328261369996,0
frame_063995_measure,baseline,24,M2_frame_equal,2114.554994,1369.0,720.9356497081258,712.6480674995255,1,712.6480674995255,712.6480674995255,0.0018645085248181203,valid,1,712.5865431960502,0.0632986107934812,0,0.061524303475266606,0
frame_063995_measure,baseline,25,M2_frame_equal,2114.564082,1370.0,720.9356907577076,712.6485156361632,1,712.6485156361632,712.6485156361632,0.0006634948950932085,valid,1,712.5928441846539,0.05625338496986387,0,0.05567145150928354,0
frame_063995_measure,baseline,26,M2_frame_equal,2114.566405,1371.0,720.935304344379,712.648555945493,1,712.648555945493,712.648555945493,-0.00015966623118401913,valid,1,712.5969909454035,0.05132984522754214,0,0.05156500008945386,0
frame_063995_measure,baseline,27,M2_frame_equal,2114.569774,1372.0,720.9349842940064,712.6486590801499,1,712.6486590801499,712.6486590801499,-0.0010410172789079297,valid,1,712.6014694402403,0.04607959085387847,0,0.047189639909561265,0
frame_063995_measure,baseline,28,M2_frame_equal,2114.604421,1373.0,720.936641934717,712.6506466727607,1,712.6506466727607,712.6506466727607,-0.0036682411354149735,valid,1,712.615902016753,0.031025619675347116,0,0.034744656007660524,0
frame_063995_measure,baseline,29,M2_frame_equal,2114.6665,1374.0,720.9400341434776,712.6542870051338,1,712.6542870051338,712.6542870051338,-0.00782666415670974,valid,1,712.6390656590676,0.007372440133849523,0,0.015221346066255137,0
frame_063995_measure,baseline,30,M2_frame_equal,2114.715107,1375.0,720.9425748770726,712.6571153928422,1,712.6571153928422,712.6571153928422,-0.011232837351826674,valid,1,712.6579410671505,-0.012057305840357913,0,-0.0008256743083165929,0
frame_063995_measure,baseline,31,M2_frame_equal,2114.734782,1376.0,720.9432866787208,712.6582002542262,1,712.6582002542262,712.6582002542262,-0.013023675531485424,valid,1,712.6676060975892,-0.022415791881940095,0,-0.00940584336296979,0
frame_063995_measure,baseline,32,M2_frame_equal,2114.720528,1377.0,720.941853606324,712.6572404784779,1,712.6572404784779,712.6572404784779,-0.012920202749796772,valid,1,712.6664693017921,-0.02213556846766096,0,-0.009228823314174406,0
frame_063995_measure,baseline,33,M2_frame_equal,2114.662005,1378.0,720.9376219582607,712.6536130461594,1,712.6536130461594,712.6536130461594,-0.01034520237669767,valid,1,712.6512393679782,-0.007974982037694645,0,0.002373678181243122,0
frame_063995_measure,baseline,34,M2_frame_equal,2114.58739,1379.0,720.9323732213219,712.649015837698,1,712.649015837698,712.649015837698,-0.006871707028267338,valid,1,712.6308867488576,0.011231000780981049,0,0.018129088840396435,0
frame_063995_measure,baseline,35,M2_frame_equal,2114.548869,1380.0,720.9294066871772,712.6465933033911,1,712.6465933033911,712.6465933033911,-0.005412966312519529,valid,1,712.622022329842,0.019122285232242575,0,0.024570973549089103,0
frame_063995_measure,baseline,36,M2_frame_equal,2114.565356,1381.0,720.9299180720602,712.6474850393638,1,712.6474850393638,712.6474850393638,-0.007024794823450975,valid,1,712.630665508931,0.009770299907017943,0,0.01681953043282647,0
frame_063995_measure,baseline,37,M2_frame_equal,2114.58708,1382.0,720.9307607832842,712.6486921262372,1,712.6486921262372,712.6486921262372,-0.008928774694140884,valid,1,712.6409746442037,-0.0012224971850400834,0,0.007717482033513079,0
frame_063995_measure,baseline,38,M2_frame_equal,2114.566767,1383.0,720.9289460865747,712.6473661019187,1,712.6473661019187,712.6473661019187,-0.008485870876825174,valid,1,712.6379019676556,0.0009645347103059976,0,0.0094641342631121,0
frame_063995_measure,baseline,39,M2_frame_equal,2114.517235,1384.0,720.9252843784421,712.644279331164,1,712.644279331164,712.644279331164,-0.006411654834892033,valid,1,712.625527718475,0.012312783284301076,0,0.01875161268890224,0
frame_063995_measure,baseline,40,M2_frame_equal,2114.512151,1385.0,720.9244329549773,712.6438705246682,1,712.6438705246682,712.6438705246682,-0.006818495900802191,valid,1,712.6273000298833,0.009728004111138944,0,0.016570494784900802,0
