row_v_px,yg_mm,raw_mean_z_mm,retained_trend_z_mm,bias_mm,sample_count,repeatability_sigma_mm
1703.0,-18.474225,-0.060552,-0.041408864096732716,-0.019143135903267286,2,0.005464521205009639
1704.0,-18.5712775,-0.066519,-0.04147660455343795,-0.025042395446562046,2,0.005615842056183554
1705.0,-18.668365,-0.074316,-0.04154436943935402,-0.03277163056064597,2,0.012346084399517112
1706.0,-18.765421,-0.080313,-0.041612112338980344,-0.03870088766101965,2,0.006604377336282354
1707.0,-18.862340500000002,-0.078836,-0.0416797599646844,-0.037156240035315605,2,0.006277694003374167
1708.0,-18.959141000000002,-0.071063,-0.04174732453107161,-0.02931567546892839,2,0.015484224294423019
1709.0,-19.056018,-0.067462,-0.041814942492733945,-0.02564705750726605,2,0.014936923645784627
1710.0,-19.1531205,-0.0757945,-0.041882717848311796,-0.033911782151688205,2,0.0036027090501454515
1711.0,-19.250248499999998,-0.08535,-0.04195051100231469,-0.0433994889976853,2,0.010148396523589332
1712.0,-19.347222000000002,-0.086753,-0.04201819631880119,-0.04473480368119881,2,0.02377151576992935
1713.0,-19.444083,-0.0823035,-0.04208580311282427,-0.04021769688717573,2,0.029815157428730782
1714.0,-19.5409005,-0.0757275,-0.04215337954482817,-0.03357412045517183,2,0.020498318479816823
1715.0,-19.6377315,-0.06992100000000001,-0.042220965399527695,-0.027700034600472316,2,0.0007580184694319814
1716.0,-19.73467,-0.0696425,-0.04228862628680335,-0.02735387371319665,2,0.01967524618651569
1717.0,-19.8316735,-0.0726325,-0.04235633254261341,-0.030276167457386594,2,0.029037339969425573
1718.0,-19.928793,-0.08133750000000001,-0.04242411976380796,-0.03891338023619205,2,0.011232391219148305
1719.0,-20.025598000000002,-0.0743865,-0.04249168747109371,-0.03189481252890628,2,0.0010472251429372741
1720.0,-20.122507,-0.07265150000000001,-0.04255932776803452,-0.03009217223196549,2,0.006019600028241084
1721.0,-20.219634,-0.0815575,-0.042627120224059956,-0.03893037977594005,2,0.004503563089377121
1722.0,-20.3166855,-0.08669199999999999,-0.04269485998278774,-0.04399714001721225,2,0.0162733554622272
1723.0,-20.413850500000002,-0.097245,-0.04276267896195638,-0.05448232103804362,2,0.015187239446324665
1724.0,-20.51076,-0.0954445,-0.042830319607885914,-0.05261418039211409,2,0.0030412662658833405
1725.0,-20.607602,-0.0904345,-0.042897913140337404,-0.0475365868596626,2,0.0011957175669864504
1726.0,-20.704205,-0.07425799999999999,-0.04296533985617776,-0.03129266014382223,2,0.005740292849672393
1727.0,-20.801339499999997,-0.083179,-0.04303313754703409,-0.04014586245296591,2,0.016714590093687604
1728.0,-20.89844,-0.0904185,-0.04310091150665705,-0.04731758849334295,2,0.0001774838020778243
1729.0,-20.995657,-0.1029525,-0.04316876678065321,-0.05978373321934679,2,0.007248551613943296
1730.0,-21.092738,-0.109073,-0.043236527129715846,-0.06583647287028416,2,0.002665792565073281
1731.0,-21.189486000000002,-0.0999325,-0.0433040550522868,-0.05662844494771319,2,0.011559074552056493
1732.0,-21.2863435,-0.0958715,-0.04337165940338881,-0.05249984059661119,2,0.025561203033112507
1733.0,-21.3831875,-0.091251,-0.0434392543317952,-0.0478117456682048,2,0.025786770096311015
1734.0,-21.480387999999998,-0.1026575,-0.0435070980891634,-0.0591504019108366,2,0.031247755767414728
1735.0,-21.577422,-0.1065455,-0.04357482563328577,-0.06297067436671423,2,0.006110109696232964
1736.0,-21.674359,-0.106071,-0.04364248547359524,-0.06242851452640476,2,0.020090317867072185
1737.0,-21.771015,-0.093225,-0.043709949182240575,-0.04951505081775943,2,0.02981303610838722
