scan_px,center_median_px,center_sigma_px,z_median_mm,z_sigma_mm,valid_fraction,z_valid_fraction,stable
248,2162.9824643237516,0.005762165663172596,nan,0.0,1.0,0.0,False
249,2163.015043027699,0.0008881025867533675,nan,0.0,1.0,0.0,False
250,2163.0383542310447,0.002937838172917773,nan,0.0,1.0,0.0,False
251,2163.0504103247076,0.003110139757986371,nan,0.0,1.0,0.0,False
252,2163.05580307357,0.001540849268887807,nan,0.0,1.0,0.0,False
253,2163.051335416734,0.008296327906498105,nan,0.0,1.0,0.0,False
254,2163.020274735056,0.011569334940931715,nan,0.0,1.0,0.0,False
255,2162.982541452162,0.015621085344034065,nan,0.0,1.0,0.0,False
256,2162.9597461670637,0.026153889668647203,nan,0.0,1.0,0.0,False
257,2162.931123971939,0.03851184087751134,nan,0.0,1.0,0.0,False
258,2162.8788467235863,0.0449331819343053,nan,0.0,1.0,0.0,False
259,2162.818470083177,0.039870275951865965,nan,0.0,1.0,0.0,False
260,2162.7764030992985,0.02599343661636623,nan,0.0,1.0,0.0,False
261,2162.7580976709723,0.011865760311953912,nan,0.0,1.0,0.0,False
262,2162.7600119933486,0.004882491129032392,nan,0.0,1.0,0.0,False
263,2162.771098777652,0.0042228613397005165,nan,0.0,1.0,0.0,False
264,2162.7680894881487,0.0031388233225760668,nan,0.0,1.0,0.0,False
265,2162.745451107621,0.0026412797759049625,nan,0.0,1.0,0.0,False
266,2162.7406820356846,0.012149756313932444,nan,0.0,1.0,0.0,False
267,2162.7708199992776,0.019638545334605757,nan,0.0,1.0,0.0,False
268,2162.8084581419826,0.021414782118248873,nan,0.0,1.0,0.0,False
269,2162.804315023124,0.016898346905245724,nan,0.0,1.0,0.0,False
270,2162.7520843297243,0.008906282366503827,nan,0.0,1.0,0.0,False
271,2162.6926038116217,0.005188171684569778,nan,0.0,1.0,0.0,False
272,2162.656134337187,0.007344004059326263,nan,0.0,1.0,0.0,False
273,2162.636564075947,0.01013614847947597,nan,0.0,1.0,0.0,False
274,2162.6008470356464,0.007119192769369154,nan,0.0,1.0,0.0,False
275,2162.5282869935036,0.0033282944800567906,nan,0.0,1.0,0.0,False
276,2162.5042219311,0.016892941571924204,nan,0.0,1.0,0.0,False
277,2162.476679712534,0.02172467735863735,nan,0.0,1.0,0.0,False
278,2162.4876763522625,0.020837022582149412,nan,0.0,1.0,0.0,False
279,2162.499265804887,0.016715250458602275,nan,0.0,1.0,0.0,False
280,2162.4718546420336,0.011773026708517818,nan,0.0,1.0,0.0,False
281,2162.445310741663,0.005650712273552585,nan,0.0,1.0,0.0,False
282,2162.459988847375,0.004519174758156357,nan,0.0,1.0,0.0,False
283,2162.498752295971,0.011055708420286657,nan,0.0,1.0,0.0,False
284,2162.536152511835,0.019449716916564823,nan,0.0,1.0,0.0,False
285,2162.5407626628876,0.020794664999395963,nan,0.0,1.0,0.0,False
286,2162.517587721348,0.01471784808739824,nan,0.0,1.0,0.0,False
287,2162.497165337205,0.006626475036852548,nan,0.0,1.0,0.0,False
288,2162.4648656100035,0.0018157073072735703,nan,0.0,1.0,0.0,False
