bin_width_px,v_start_px,v_end_px,v_center_px,region,model,status,unique_frame_count,point_count,lambda_ref_mm,lambda_min_mm,lambda_max_mm,lambda_span_mm,crossframe_median_lambda_span_mm,b0_offset_only_mm,b0_mm,b1_mm_per_mm,design_condition_number_standardized,corr_lambda_residual,total_energy,offset_remaining_energy,depth_remaining_energy,offset_explained_fraction,offset_plus_depth_explained_fraction,incremental_depth_explained_fraction,offset_rmse_mm,depth_rmse_mm,depth_usable,bootstrap_count,b0_p05_mm,b0_p50_mm,b0_p95_mm,b1_p05_mm_per_mm,b1_p50_mm_per_mm,b1_p95_mm_per_mm,b1_bootstrap_sign_consistency,b1_loo_min_mm_per_mm,b1_loo_max_mm_per_mm,b1_loo_sign_consistency,b1_stable,row_type,total_energy_frame_equal,offset_remaining_energy_frame_equal,offset_plus_depth_remaining_energy_frame_equal,before_rmse_mm,offset_plus_depth_rmse_mm,depth_rmse_reduction_vs_offset_fraction,frame_mean_std_before_mm,frame_mean_std_after_offset_mm,frame_mean_std_after_offset_plus_depth_mm
60,2460,2520,2490.0,middle_formal,M_current29_circular,depth_informative,16,489,678.2511305333542,636.117874180793,711.7440504816541,75.62617630086106,74.70909439107834,0.02316278069280404,0.024276899155627328,0.0008211900351275494,1.0651413731691266,0.3396249584023638,0.0720033320800835,0.06341910152931654,0.05732442304013993,0.1192199069512424,0.20386430205226336,0.08464439510102101,0.0629578735789439,0.059856298248461254,True,500,0.002338720238273418,0.025161675156945618,0.051142833976726323,-0.0003680594536634294,0.0007759199277280688,0.00202648417888959,0.866,0.0003285996142745339,0.0011441166338436884,1.0,False,,,,,,,,,,
60,2520,2580,2550.0,middle_formal,M0,depth_informative,13,346,681.2633817166974,639.4029573720873,711.6933613949019,72.29040402281464,71.47242939396892,-0.00726220170588624,-0.009050761371914882,-0.0008424594789993582,1.1268728214121009,-0.36355609249029536,0.03806225735825623,0.03737664290123553,0.032345834630715276,0.018012974127294634,0.15018611938161852,0.13217314525432383,0.0536202049326382,0.049881270286948755,True,500,-0.024405926561462107,-0.008046159236898984,0.008333698963780266,-0.0017148477197879476,-0.000794298623113458,-0.00010277272025919574,0.978,-0.0011624370107089018,-0.0006010878737161735,1.0,True,,,,,,,,,,
60,2520,2580,2550.0,middle_formal,M_current29_circular,depth_informative,13,346,681.2633817166974,639.4029573720873,711.6933613949019,72.29040402281464,71.47242939396892,0.013317731447793715,0.013391561905343116,3.477612180501158e-05,1.1268728214121009,0.03006532855052594,0.03451291380097595,0.03220720817907376,0.03219863578710869,0.06680704026320128,0.06705542241993556,0.00024838215673425584,0.0497742659638135,0.04976764146983358,True,500,-0.002302892208731734,0.014861463117783028,0.034880303624573665,-0.001013455991490589,7.211062517352093e-05,0.0006914094032809284,0.554,-0.0002839150747417969,0.0002726707544514728,0.6923076923076923,False,,,,,,,,,,
60,2580,2640,2610.0,middle_formal,M0,depth_informative,12,221,682.2056141039044,638.5343073865034,711.6382440017544,73.10393661525097,72.67639074267242,-0.025378676674568012,-0.025468183381334247,-0.0017878782096220445,1.0644665155423048,-0.6136633026939851,0.053273329146408865,0.04554440238938172,0.026734407255617286,0.14508060376302112,0.49816526047876164,0.35308465671574063,0.06160654888712572,0.047200288890021015,True,500,-0.04242713160594376,-0.023186200236490852,-0.0050490099898457454,-0.0031852771633801504,-0.001802688743914955,-0.001084680009314192,1.0,-0.002439845886320953,-0.001543461521093217,1.0,True,,,,,,,,,,
60,2580,2640,2610.0,middle_formal,M_current29_circular,depth_informative,12,221,682.2056141039044,638.5343073865034,711.6382440017544,73.10393661525097,72.67639074267242,0.0007122078881725919,0.0006701160689317801,-0.0008407755032317532,1.0644665155423048,-0.2750608878357626,0.030545010927784215,0.030538924046872515,0.026379119551923454,0.0001992757811116741,0.13638532936556924,0.13618605358445748,0.05044710434940124,0.04688560506872326,True,500,-0.014474305193119348,0.0036925909485877526,0.02478717776634002,-0.0023601238435590603,-0.0008651541865739643,-5.149627409534764e-05,0.964,-0.0014880457404920183,-0.0005972451617481874,1.0,True,,,,,,,,,,
60,2640,2700,2670.0,middle_formal,M0,depth_informative,10,167,690.3237638044827,647.4505909088234,711.5878766082357,64.13728569941225,64.03859143869238,-0.056394842735215805,-0.0653285397075451,-0.0025682067710589575,1.3392856902560895,-0.709809478328332,0.0776650700087158,0.045861287137418584,0.020197305346643442,0.40949918499691174,0.739943512001253,0.3304443270043413,0.06772096214424202,0.044941412245993614,True,500,-0.08839983349683166,-0.0665959663426677,-0.0491899914726371,-0.0034922562447801966,-0.0025580250971599817,-0.0015540436176583658,1.0,-0.0028584143905019746,-0.0022574350741571703,1.0,True,,,,,,,,,,
60,2640,2700,2670.0,middle_formal,M_current29_circular,depth_informative,10,167,690.3237638044827,647.4505909088234,711.5878766082357,64.13728569941225,64.03859143869238,-0.02236071786540256,-0.02781230388878092,-0.0015671899530078019,1.3392856902560895,-0.5165327027520502,0.03421550191989825,0.02921548488533692,0.019658798314192497,0.1461330903830329,0.4254417672955487,0.2793086769125158,0.05405135047835246,0.04433824344084067,True,500,-0.04874918221981156,-0.02762090264194757,-0.01157921695493925,-0.002519650111666452,-0.0015203544124728187,-0.0006008361143454401,0.994,-0.0018438674100042123,-0.0012651082086976365,1.0,True,,,,,,,,,,
60,2700,2760,2730.0,bottom_formal_edge,M0,depth_informative,7,86,687.8267519253857,647.3471048048373,711.5345908023072,64.18748599746993,64.15163430099517,-0.09831845974098383,-0.10654790697702177,-0.002016281502267174,1.359416973305243,-0.6521420129344995,0.08724472270763642,0.019579086026760208,0.008003057540379256,0.775584294165606,0.9082688638119912,0.13268456964638523,0.052886787476052764,0.033812629805146675,True,500,-0.1198587576355519,-0.10658366501383748,-0.09427803469480157,-0.0026125764193690847,-0.001970637159922078,-0.0011034263219313891,0.998,-0.0022156012988333576,-0.0015096272608779275,1.0,True,,,,,,,,,,
60,2700,2760,2730.0,bottom_formal_edge,M_current29_circular,depth_informative,7,86,687.8267519253857,647.3471048048373,711.5345908023072,64.18748599746993,64.15163430099517,-0.06397699867464053,-0.06779661806628931,-0.0009358378156137519,1.359416973305243,-0.29674405448792496,0.03899965385979925,0.010348259343894542,0.007854477631748721,0.7346576618065448,0.7986013501559536,0.06394368834940878,0.03844896309932825,0.03349728695143772,True,500,-0.0818714441659149,-0.06777977215695336,-0.053604484035567584,-0.0015584913555627816,-0.0009460292305911492,-6.121947815103434e-05,0.956,-0.0011344587407298534,-0.00042661784382421635,1.0,True,,,,,,,,,,
60,2760,2820,2790.0,bottom_formal_edge,M0,depth_excitation_weak,2,38,695.822643098486,688.8091529802467,701.9844103387285,13.175257358481758,12.15532687419227,-0.14012020521773227,-0.1401115236228638,-0.0024524219636069535,1.833657618534838,-0.43945274254617755,0.0402697205278996,0.0010023767073807997,0.000554629290454776,0.9751084265239354,0.9862271383266611,0.011118711802725726,0.022387236401360484,0.016652766894044605,False,500,-0.7976781041624663,-0.14011152362286383,-0.14011152362286383,-0.03556822561299096,-0.0024524219636069544,0.10563089277137125,0.762,-0.03556822561299096,0.10563089277137125,0.5,False,,,,,,,,,,
60,2760,2820,2790.0,bottom_formal_edge,M_current29_circular,depth_excitation_weak,2,38,695.822643098486,688.8091529802467,701.9844103387285,13.175257358481758,12.15532687419227,-0.08774278122452925,-0.0877377986853597,-0.0014074935169214736,1.833657618534838,-0.3196962176237805,0.01604927154436589,0.0006516802303346877,0.0005041994246875929,0.9593950274607036,0.9685842797728353,0.009189252312131765,0.01805104194132139,0.015877648199396424,False,500,-0.7720946615080292,-0.08773779868535972,-0.08773779868535972,-0.031898074503862915,-0.0014074935169214704,0.11106242931383531,0.754,-0.031898074503862915,0.11106242931383531,0.5,False,,,,,,,,,,
60,2820,2880,2850.0,bottom_formal_edge,M0,single_frame_only,1,32,691.6068419656062,690.7473434989273,692.4680526737894,1.7207091748621224,0.0,-0.1522237859798885,-0.15226055328250832,-0.008565179505963088,1.0083543827458077,-0.38158747204567706,0.02330620911962278,0.0001341281015718778,0.00011459784298807294,0.9942449627529109,0.995082947964644,0.0008379852117331795,0.011581368726185943,0.01070503820582033,False,,,,,,,,,,,,,,,,,,,,,,
60,2820,2880,2850.0,bottom_formal_edge,M_current29_circular,single_frame_only,1,32,691.6068419656062,690.7473434989273,692.4680526737894,1.7207091748621224,0.0,-0.09904066200759942,-0.09906039628245872,-0.004597226191366137,1.0083543827458077,-0.21667738430921368,0.009928892132359018,0.00011983940145547078,0.00011421305074628054,0.9879302343244414,0.9884968988257964,0.0005666645013549439,0.010947118408762682,0.010687050610261024,False,,,,,,,,,,,,,,,,,,,,,,
60,2880,2940,2910.0,bottom_formal_edge,M0,unsupported,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2880,2940,2910.0,bottom_formal_edge,M_current29_circular,unsupported,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2940,3000,2970.0,bottom_formal_edge,M0,unsupported,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2940,3000,2970.0,bottom_formal_edge,M_current29_circular,unsupported,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,0,100,50.0,top_formal_edge,M0,unsupported,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,0,100,50.0,top_formal_edge,M_current29_circular,unsupported,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,100,200,150.0,top_formal_edge,M0,unsupported,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,100,200,150.0,top_formal_edge,M_current29_circular,unsupported,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,200,300,250.0,top_formal_edge,M0,depth_informative,7,81,693.3922836747587,641.5263058431607,713.6828851676036,72.15657932444287,72.10425091173556,0.15236844616322923,0.1258748305246411,-0.002282141907500239,1.566251587230258,-0.3048479199519666,0.2870237158040061,0.12451071210062793,0.10165684233136657,0.5662006125457244,0.6458242412247814,0.07962362867905699,0.1333688291386109,0.12050894592244213,True,500,0.07629731992024993,0.12426976730323058,0.1758072428482528,-0.007095432481896114,-0.0024591985314408324,0.0006488427131026834,0.848,-0.0054911584765502085,2.1594227183772527e-05,0.8571428571428571,False,,,,,,,,,,
100,200,300,250.0,top_formal_edge,M_current29_circular,depth_informative,7,81,693.3922836747587,641.5263058431607,713.6828851676036,72.15657932444287,72.10425091173556,0.17723557023026681,0.14737537065384315,-0.002572137142369631,1.566251587230258,-0.36043930834182,0.35071652318242064,0.13082939169848576,0.10179834478199691,0.6269654177928864,0.709741805552036,0.08277638775914965,0.13671105697705538,0.1205927886863158,True,500,0.10106624283450188,0.14535284835221207,0.1976910635984397,-0.0075552705194849796,-0.0024467421595081662,0.0004114103269761189,0.894,-0.005787000790707927,-0.00026887785649613996,1.0,False,,,,,,,,,,
100,300,400,350.0,middle_formal,M0,depth_informative,11,386,692.344554380148,641.5707929324437,713.6567005792656,72.08590764682185,71.98793129207434,0.09934155610967861,0.0973232636557759,-0.0002685037444926899,1.3956871441371588,-0.38748252021462987,0.17099927924131866,0.062443086768102035,0.06203539590752456,0.6348342107338317,0.6372183778624085,0.0023841671285767738,0.07534350835769224,0.0750971467243503,True,500,0.0687319306880297,0.09894020338418932,0.12471311936915412,-0.0023787542807307254,-0.00033223114416611914,0.0013330110942148252,0.608,-0.0010101388710901413,0.0006383974627497171,0.8181818181818182,False,,,,,,,,,,
100,300,400,350.0,middle_formal,M_current29_circular,depth_informative,11,386,692.344554380148,641.5707929324437,713.6567005792656,72.08590764682185,71.98793129207434,0.12131394623611644,0.11705307101800484,-0.0005668459735192551,1.3956871441371588,-0.4622699975227669,0.2263269534485241,0.06443914438335122,0.06262212142564327,0.7152829417729636,0.7233112518351197,0.008028310062156192,0.0765382521021359,0.07545144219697815,True,500,0.08518247255878145,0.1181601201720148,0.1457227286034417,-0.002703308762066211,-0.0004991426818329003,0.0011741665245967867,0.654,-0.0013104672698502275,0.00034206107266827965,0.9090909090909091,False,,,,,,,,,,
100,400,500,450.0,middle_formal,M0,depth_informative,14,647,688.2158727133153,631.5503788651798,713.5697013568213,82.01932249164145,81.27104829203142,0.0399289038120925,0.04034011491691261,4.380386859310087e-05,1.5033732887776259,-0.0320290782583424,0.07508015322005335,0.05275971018515866,0.05274279933368228,0.2972881923865476,0.2975134296929608,0.00022523730641323039,0.06138852276697439,0.06137868367396562,True,500,0.0214392174281195,0.04182585021726705,0.060762391355899045,-0.0008513158154753569,2.4245217086977005e-05,0.0009272245634800875,0.516,-0.00039233457483151614,0.00035808914174001807,0.6428571428571429,False,,,,,,,,,,
100,400,500,450.0,middle_formal,M_current29_circular,depth_informative,14,647,688.2158727133153,631.5503788651798,713.5697013568213,82.01932249164145,81.27104829203142,0.06145110937346009,0.059058054443755094,-0.0002549178814681023,1.5033732887776259,-0.1467173830913487,0.10656068694561005,0.05369334314040469,0.05312062473336661,0.4961242773537068,0.5014988523818351,0.005374575028128398,0.06192930482205651,0.061598135832974805,True,500,0.03767642351804975,0.06122728078883247,0.07986209859167538,-0.0011848166681587135,-0.0002626494811622293,0.0006612696176294232,0.688,-0.0006920072232669775,5.976743538975578e-05,0.8571428571428571,False,,,,,,,,,,
100,500,600,550.0,middle_formal,M0,depth_informative,21,939,687.1151045399915,630.0800738345737,713.4798656984349,83.3997918638612,82.02238530944646,-0.012711146010373518,-0.016325474884028773,-0.0005560776182636105,1.3089245024157259,-0.16743428007961242,0.07529445753448107,0.07190141964364334,0.06774488884939456,0.0450635810648331,0.10026725647939205,0.05520367541455892,0.05851390540621757,0.056797421491352994,True,500,-0.03455334246229234,-0.01600984127862622,-0.00046165941041282564,-0.001213106679212906,-0.0005731326042831698,0.00011905657609641458,0.912,-0.0007601209104229654,-0.00037451462811281333,1.0,False,,,,,,,,,,
100,500,600,550.0,middle_formal,M_current29_circular,depth_informative,21,939,687.1151045399915,630.0800738345737,713.4798656984349,83.3997918638612,82.02238530944646,0.005990385097026868,0.0003845393239057924,-0.0008624797230246889,1.3089245024157259,-0.29342542764441487,0.07904536213450121,0.07829178314867688,0.06829275113734369,0.009533500327850497,0.13603089045074146,0.1264973901228909,0.061058825323920166,0.057026623330203745,True,500,-0.014375043726080401,0.0009619278184427767,0.016501589501019157,-0.0015739701203388167,-0.0008377060769328652,-0.00012980598486600232,0.978,-0.001066852235002189,-0.0006804906185526467,1.0,True,,,,,,,,,,
100,600,700,650.0,middle_formal,M0,depth_informative,24,1213,687.3720470276004,632.8253243826526,713.418539036001,80.59321465334835,78.93572628791355,-0.06847190884803356,-0.06942154851220442,-0.00018267503492290477,1.2347341112962247,-0.09443954695193552,0.22513215471984405,0.11261049948880207,0.11211998859036543,0.4998026842103682,0.5019814529386605,0.0021787687282922297,0.0684989353593671,0.06834958808409328,True,500,-0.08982805651029226,-0.06988207704596364,-0.051814662804030895,-0.0009259058121169626,-0.00019189695955036995,0.0008721571568753515,0.624,-0.00048632297642700254,4.976145596966321e-05,0.9166666666666666,False,,,,,,,,,,
100,600,700,650.0,middle_formal,M_current29_circular,depth_informative,24,1213,687.3720470276004,632.8253243826526,713.418539036001,80.59321465334835,78.93572628791355,-0.05211810211057286,-0.05463618055082486,-0.0004843837977359206,1.2347341112962247,-0.21736767681825978,0.1814587306039665,0.11626761298137213,0.11281880131517709,0.35926140013000485,0.37826743888447,0.019006038754465156,0.06960232664375407,0.06856225921111686,True,500,-0.0744208526766079,-0.054846061033295535,-0.036478843510741016,-0.0013756246082048777,-0.0004900353053505281,0.0005282654691338411,0.828,-0.0007889839379942255,-0.0002530581092010744,1.0,False,,,,,,,,,,
100,700,800,750.0,middle_formal,M0,depth_informative,25,1059,686.031793300758,630.0582600014183,713.3232436711876,83.26498366976932,82.82428231329766,-0.10637707040029908,-0.10505922464302808,0.00022282207451731356,1.2686240857447522,0.06752908070386457,0.38260464978455744,0.09970262211080277,0.09888404571454457,0.7394108457203937,0.7415503293798817,0.0021394836594880486,0.06315144404075104,0.06289166740182504,True,500,-0.12042113237248213,-0.10546030520018532,-0.09099226158123085,-0.00043959713533363017,0.0002498164365212471,0.0008455477178380418,0.72,8.078861843102307e-05,0.00038522213290001527,1.0,False,,,,,,,,,,
100,700,800,750.0,middle_formal,M_current29_circular,depth_informative,25,1059,686.031793300758,630.0582600014183,713.3232436711876,83.26498366976932,82.82428231329766,-0.09112914804653008,-0.09152784143485336,-6.741129407013132e-05,1.2686240857447522,-0.054392690701435174,0.30683993625866923,0.09922689566650933,0.09915197388088842,0.6766167504908487,0.6768609227017233,0.0002441722108746216,0.06300060179601757,0.06297681283802425,True,500,-0.10769238259036508,-0.09170505705708348,-0.07692788159275218,-0.0007584048019738846,-9.437600412525091e-05,0.0005121021893646388,0.598,-0.00020912539134391008,9.54299258428007e-05,0.8,False,,,,,,,,,,
100,800,900,850.0,middle_formal,M0,depth_informative,26,1140,685.4093766230048,631.3169730724301,713.2322770690357,81.91530399660564,80.06909786078927,-0.09271043543189156,-0.09333088874625874,-0.00014184487340617724,1.1913161965958867,0.002865549802758557,0.33347650380175914,0.11000065801451486,0.10967675199883971,0.6701397047154283,0.6711110055776555,0.000971300862227181,0.06504455810457783,0.06494872296927776,True,500,-0.10973591322587964,-0.09333984526764748,-0.07824236368310203,-0.0007278829560613362,-0.00012662858524522074,0.00057618842974346,0.632,-0.0003878716768434449,1.728390834967629e-06,0.9615384615384616,False,,,,,,,,,,
100,800,900,850.0,middle_formal,M_current29_circular,depth_informative,26,1140,685.4093766230048,631.3169730724301,713.2322770690357,81.91530399660564,80.06909786078927,-0.07933687426257598,-0.08118185749927966,-0.00042179066109704474,1.1913161965958867,-0.11428097829290147,0.2760781411237426,0.11242531106209205,0.10956122775954523,0.5927772093637025,0.6031513856417987,0.010374176278096194,0.0657575123120171,0.06491450820399955,True,500,-0.0972591713362345,-0.08238914163258942,-0.06774154604535615,-0.0010223909626851145,-0.0004274792211523858,0.00035572727168588225,0.822,-0.000668506175416144,-0.0002801265644143362,1.0,False,,,,,,,,,,
100,900,1000,950.0,middle_formal,M0,depth_informative,26,1287,684.803064932211,633.8837947027299,713.1320842910429,79.24828958831301,78.22817547091358,-0.05628868969047125,-0.055483869384732175,0.00021834502687919117,1.1818131332743316,0.13880725199679605,0.1818489302856348,0.09947009902181056,0.09874009425989498,0.4530069609671593,0.4570213082650453,0.004014347297885895,0.06185283372086041,0.061625448745407804,True,500,-0.07002510777372543,-0.05605775352123959,-0.041106924238666374,-0.0005104811231856721,0.00022451617995425545,0.000979472257762966,0.706,-5.414185329840098e-05,0.0004265094648935899,0.9615384615384616,False,,,,,,,,,,
100,900,1000,950.0,middle_formal,M_current29_circular,depth_informative,26,1287,684.803064932211,633.8837947027299,713.1320842910429,79.24828958831301,78.22817547091358,-0.04432295789031776,-0.04448204153312976,-4.315885424127213e-05,1.1818131332743316,0.03498668013647056,0.14966086833639738,0.09858322883657847,0.09855470690739876,0.3412892098488305,0.3414797869148114,0.0001905770659809306,0.06157647803797089,0.06156756979355745,True,500,-0.060250861794638476,-0.04429298830993282,-0.026605815777912233,-0.0008510714264999775,-9.45073938318729e-05,0.0005834501255350123,0.588,-0.0003156573349551557,0.00016482557975776242,0.7692307692307693,False,,,,,,,,,,
100,1000,1100,1050.0,middle_formal,M0,depth_informative,28,1244,682.5552105849911,636.6323680132082,713.0430275949284,76.41065958172021,75.43734570122433,-0.014184881398386464,-0.013897740306279669,0.00034729217854216024,1.0952200451720724,0.14205924269539716,0.10258086054787782,0.09694695645986168,0.09518341075162703,0.054921591200598474,0.07211335288806786,0.017191761687469356,0.058842087846522895,0.058304438311708506,True,500,-0.029216470421709755,-0.013997676956315593,-0.0012614259662826711,-0.0003800542023258225,0.0003396214396501828,0.0010906797553376524,0.788,8.911225878270811e-05,0.0005209091326622479,1.0,False,,,,,,,,,,
100,1000,1100,1050.0,middle_formal,M_current29_circular,depth_informative,28,1244,682.5552105849911,636.6323680132082,713.0430275949284,76.41065958172021,75.43734570122433,-0.003686309649904423,-0.003593152629355281,0.00011267180317394693,1.0952200451720724,0.05412779882927558,0.09552177756087207,0.09514128895349269,0.09495566791218266,0.003983265566188887,0.005926498261913715,0.0019432326957247738,0.058291536065799926,0.058234644791623165,True,500,-0.01890148898423776,-0.004372888353080022,0.010587698258324705,-0.0006003392868062503,0.00010146620955036725,0.0008201024997582945,0.584,-0.00014588434776137491,0.00028551179944961866,0.9285714285714286,False,,,,,,,,,,
100,1100,1200,1150.0,middle_formal,M0,depth_informative,29,1283,680.1655465953575,639.3785822016833,712.9595328695424,73.58095066785904,71.61604933175158,0.02619653516575852,0.02451465075459977,0.0006596309901617044,1.124555810006407,0.21855098083910648,0.19337302519683572,0.1734715300108019,0.1671263764819661,0.10291763893012462,0.13573066195842454,0.03281302302829997,0.07734194784800938,0.07591428389557621,True,500,0.008061004657823079,0.02346600123186615,0.03977248838228782,-3.751518250168926e-05,0.0006281291694209313,0.0014427800431244596,0.938,0.0003863963391085092,0.0008221583005175787,1.0,False,,,,,,,,,,
100,1100,1200,1150.0,middle_formal,M_current29_circular,depth_informative,29,1283,680.1655465953575,639.3785822016833,712.9595328695424,73.58095066785904,71.61604933175158,0.035378912115946584,0.03421019293717392,0.0004583688296294164,1.124555810006407,0.15374277225200067,0.20616654515040636,0.16986818989767807,0.166804320942403,0.17606326587200294,0.19092440133430533,0.014861135462302428,0.07653446145087262,0.07584110452745879,True,500,0.018986351579912405,0.03377367223830246,0.04851461693517922,-0.0001897108521774004,0.0004538189731777783,0.001211383105168151,0.872,0.00018535196237750556,0.0006209177003916132,1.0,False,,,,,,,,,,
100,1200,1300,1250.0,middle_formal,M0,depth_informative,29,1521,680.3762841473049,642.4239750689137,712.8734978730937,70.44952280417999,70.33215437198999,0.05570990464230168,0.054209977142628,0.000672297029887348,1.1071352838945974,0.3165192343391472,0.17569582735256367,0.08569161657018762,0.07937608966727441,0.5122728987852809,0.5482186978294439,0.035945799044162965,0.05435883856381103,0.05231736365921778,True,500,0.03993581108929057,0.05370659901769241,0.06778677340433921,-1.4097841181254859e-05,0.0006879011307263051,0.0013407245294541927,0.946,0.00047906652024991384,0.000884062551298368,1.0,False,,,,,,,,,,
100,1200,1300,1250.0,middle_formal,M_current29_circular,depth_informative,29,1521,680.3762841473049,642.4239750689137,712.8734978730937,70.44952280417999,70.33215437198999,0.06394169730435012,0.06280467064759648,0.0005096377287598887,1.1071352838945974,0.25132555369867104,0.20161872845753884,0.08305104948686592,0.07942185412291337,0.5880786962489123,0.6060789851690801,0.018000288920167768,0.05351475770897734,0.052332443330385864,True,500,0.04984207002901529,0.062904107447071,0.07674881026441312,-0.0002260174410060217,0.0005336243010315908,0.0011334570952041087,0.862,0.0003160086470161458,0.0007216565314201431,1.0,False,,,,,,,,,,
100,1300,1400,1350.0,middle_formal,M0,depth_informative,29,1512,682.6138415308153,642.5210318317313,712.7880837787156,70.26705194698434,70.17843494654323,0.041350449861648875,0.04137334392528603,0.0008687813209799549,1.0302381287053646,0.301723740979475,0.1569039195377565,0.10731798812869514,0.097108578359052,0.3160273596424038,0.38109526744050315,0.06506790779809937,0.06083272376196739,0.057866844285424074,True,500,0.027817355013689277,0.04078115831117337,0.055696734033114044,8.20346032625961e-05,0.0009023942184681933,0.0014973336646802297,0.974,0.0006300426592315041,0.0010218731027928762,1.0,True,,,,,,,,,,
100,1300,1400,1350.0,middle_formal,M_current29_circular,depth_informative,29,1512,682.6138415308153,642.5210318317313,712.7880837787156,70.26705194698434,70.17843494654323,0.04883282188119243,0.04885255303121737,0.0007487554352425272,1.0302381287053646,0.2625196556111134,0.1737891268137407,0.10463443652021298,0.09705111165439995,0.39792299760873173,0.44155820658207845,0.04363520897334675,0.06006732903949017,0.05784971959351466,True,500,0.0361476075984408,0.049520725370523364,0.06499401778605803,-4.257361213406421e-05,0.0007529953570856337,0.0014359214703259088,0.946,0.0005100707782702775,0.0009018187938025261,1.0,False,,,,,,,,,,
100,1400,1500,1450.0,middle_formal,M0,depth_informative,29,1464,680.0034671887248,642.6056449909959,712.698203215688,70.09255822469208,70.00296051650696,0.025997245585596046,0.025390720077802534,0.00023399837223740688,1.1300151452125184,0.13731407166519724,0.10208951039409409,0.08248966383099807,0.08177161560138951,0.19198687982178697,0.1990203960649024,0.007033516243115342,0.05333358385282336,0.05310094992376817,True,500,0.012217901655634565,0.02603043800464399,0.040154883775667956,-0.00045481237124976023,0.00022760673468686418,0.0008495595767358859,0.702,-4.885088484331201e-06,0.00040649958104759464,0.9655172413793104,False,,,,,,,,,,
100,1400,1500,1450.0,middle_formal,M_current29_circular,depth_informative,29,1464,680.0034671887248,642.6056449909959,712.698203215688,70.09255822469208,70.00296051650696,0.03285335962072565,0.03242537242819436,0.00016511804549674622,1.1300151452125184,0.10981287404486613,0.11347009046072459,0.08216913654803151,0.08181160281654273,0.27585202219898886,0.2790029294560209,0.003150907257032042,0.053229864753315495,0.05311393180978581,True,500,0.019452818713833937,0.032894214893858534,0.046405937753313024,-0.0005802494958003935,0.00014485264147012138,0.0007680069455617282,0.654,-7.358374199103608e-05,0.00033757886629956225,0.9655172413793104,False,,,,,,,,,,
100,1500,1600,1550.0,middle_formal,M0,depth_informative,29,1537,680.1343879096405,642.6988552190453,712.6158377057793,69.91698248673401,69.82767604277501,-0.002515900972235815,-0.003860866953055839,0.0005605646802434203,1.123003120151345,0.18798689073530578,0.10106301146447459,0.1008794484911138,0.09681741738510152,0.0018163220222793264,0.0420093763074284,0.040193054285149125,0.05897967168531351,0.057780027985187214,True,500,-0.017904311609482523,-0.0031522503983463755,0.00905358916442699,-5.4171019627181725e-06,0.0005887044804180467,0.0010481334745093894,0.942,0.00042381853528819735,0.000708194862226783,1.0,False,,,,,,,,,,
100,1500,1600,1550.0,middle_formal,M_current29_circular,depth_informative,29,1537,680.1343879096405,642.6988552190453,712.6158377057793,69.91698248673401,69.82767604277501,0.0038979390319387216,0.0025787788643660847,0.0005498091461572627,1.123003120151345,0.18429858108235908,0.10122353028501671,0.10078290635281208,0.09687525593793855,0.004352979301986082,0.042957149734203615,0.03860417043221758,0.05895144300910359,0.057797284251299104,True,500,-0.010641329077765544,0.002005361840116304,0.015229506512352263,-1.207994866845724e-05,0.0005548985320817286,0.0010481114488921407,0.946,0.00041375724438217064,0.0006977068834650001,1.0,False,,,,,,,,,,
100,1600,1700,1650.0,middle_formal,M0,depth_informative,29,1539,680.2365503827302,642.786568313354,712.5311474353565,69.7445791220025,69.68253634377925,-0.04383583265442712,-0.04306644080116361,-0.0003510470799665697,1.1139843461768755,-0.04819039801412837,0.16427551996339138,0.10854969345269014,0.106955487637915,0.339221732630155,0.3489261962966246,0.009704463666469628,0.0611808211589136,0.06072989596052655,True,500,-0.05739269591601832,-0.04210186191209146,-0.027145319226378417,-0.0009514317593331868,-0.0003653550095450176,0.00018895463849238168,0.868,-0.0005222526772039635,-0.00020967078726343312,1.0,False,,,,,,,,,,
100,1600,1700,1650.0,middle_formal,M_current29_circular,depth_informative,29,1539,680.2365503827302,642.786568313354,712.5311474353565,69.7445791220025,69.68253634377925,-0.03757335014778615,-0.036915660135357735,-0.0003000813660904468,1.1139843461768755,-0.030230919804600045,0.14891529476572113,0.10797435216720505,0.1068094439318616,0.27492772090956696,0.2827503440805188,0.007822623170951786,0.0610184687042134,0.06068841959972651,True,500,-0.05268905999261665,-0.03635464134297028,-0.02001705594739637,-0.0010222772602984963,-0.0003152405028015658,0.00029507256340061914,0.806,-0.00046958566251090465,-0.00015921599879426354,1.0,False,,,,,,,,,,
