weighting,t,region,v_min_px,v_max_px,sample_count,invalid_count,before_bias_mm,before_mae_mm,before_rmse_mm,before_p95_abs_mm,before_residual_energy,linear_bias_mm,linear_mae_mm,linear_rmse_mm,linear_p95_abs_mm,linear_residual_energy,exact_bias_mm,exact_mae_mm,exact_rmse_mm,exact_p95_abs_mm,exact_residual_energy,linearization_gap_bias_mm,linearization_gap_mae_mm,linearization_gap_rmse_mm,linearization_gap_p95_abs_mm,linearization_gap_residual_energy,exact_explained_fraction
point_equal,0.0078125,bin_2400_2699,2400,2700,1759,0,-0.115329730335,0.127433352117,0.144876412573,0.242342571352,36.9199586842,-0.114458287735,0.126482817141,0.143830175069,0.240595953113,36.3886427792,-0.113159121493,0.12529680478,0.142800893449,0.239302997307,35.8696954038,0.00129916624203,0.00129916624203,0.00129917274904,0.00130380245386,0.00296892785423,0.0284470329293
point_equal,0.0078125,bin_2700_2999,2700,3000,1980,0,-0.221416896774,0.288827925514,0.303276070222,0.407948499672,182.113222043,-0.219674099037,0.286568032028,0.300914447794,0.40484963644,179.288019684,-0.218381392252,0.2857948266,0.299979431786,0.403563779482,178.175565799,0.0012927067848,0.0012927067848,0.00129275226941,0.00131694938116,0.00330899269151,0.0216220228246
point_equal,0.0078125,extrap_top_v_lt_242,0,241.997693497,1141,0,0.283016606051,0.294641525492,0.374683159676,0.722436861786,160.182103435,0.280794070543,0.292301130015,0.371803587747,0.716759845132,157.72945287,0.282125411841,0.293383038978,0.37281821042,0.718115103527,158.591489962,0.00133134129862,0.00133134129862,0.00133140083731,0.00135424924593,0.00202256876432,0.00993003237638
point_equal,0.0078125,extrap_bottom_v_gt_2732,2731.97787458,3000,1784,0,-0.236960483411,0.293069865134,0.308083105562,0.410285227872,169.32871668,-0.235098554004,0.29077490562,0.305681618677,0.407462769199,166.699193563,-0.233806673059,0.289965047976,0.304695728229,0.406177071186,165.625644453,0.00129188094424,0.00129188094424,0.00129192217899,0.00131472465336,0.00297760824314,0.0218691330101
point_equal,0.015625,top_0_299,0,300,1605,0,0.248688937721,0.268909597551,0.349411427421,0.70124943431,195.951794708,0.244799702331,0.264633991388,0.344043907469,0.690238415118,189.977767478,0.250097407081,0.268481116912,0.347868191576,0.695633201994,194.22470733,0.00529770474964,0.00529770474964,0.005297947031,0.0053923388594,0.045049529603,0.00881383802226
point_equal,0.015625,middle_300_2699,300,2700,13979,0,-0.0831932681855,0.107613120549,0.13037101474,0.235597199471,237.595492149,-0.0818966450119,0.105968099406,0.12838015722,0.231801825661,230.394395989,-0.0766961500867,0.102544722481,0.125143585124,0.226855811116,218.923957312,0.00520049492523,0.00520049492523,0.00520055543403,0.00524460753796,0.378072914201,0.0785853917845
point_equal,0.015625,bottom_2700_2999,2700,3000,1980,0,-0.221416896774,0.288827925514,0.303276070222,0.407948499672,182.113222043,-0.2179313013,0.284308138543,0.298552934207,0.40179789429,176.485031956,-0.212778654079,0.281228119699,0.294842375863,0.396690065339,172.125412677,0.00515264722119,0.00515264722119,0.00515282729104,0.00524894744654,0.0525722256008,0.0548439550591
point_equal,0.015625,bin_0000_0299,0,300,1605,0,0.248688937721,0.268909597551,0.349411427421,0.70124943431,195.951794708,0.244799702331,0.264633991388,0.344043907469,0.690238415118,189.977767478,0.250097407081,0.268481116912,0.347868191576,0.695633201994,194.22470733,0.00529770474964,0.00529770474964,0.005297947031,0.0053923388594,0.045049529603,0.00881383802226
point_equal,0.015625,bin_0300_0599,300,600,1900,0,-0.0412066420957,0.119902079311,0.153367432478,0.345094914097,44.6909817554,-0.040545556147,0.11806173707,0.150992638551,0.340024998724,43.3176761034,-0.0353156989524,0.116126939481,0.149703611461,0.344426170152,42.5812254404,0.00522985719459,0.00522985719459,0.00522995460388,0.00530469323658,0.0519696078014,0.0472076520186
point_equal,0.015625,bin_0600_0899,600,900,1717,0,-0.144169419101,0.163640879425,0.176821257178,0.289794031818,53.6833047516,-0.141918871553,0.16105544228,0.174025043588,0.285067687509,51.9988570213,-0.136717828955,0.156386117316,0.169823253719,0.279903298193,49.5181726941,0.00520104259808,0.00520104259808,0.00520109162367,0.00525750477042,0.0464471749515,0.077587102298
point_equal,0.015625,bin_0900_1199,900,1200,1875,0,-0.0893377504017,0.107646870875,0.133125911501,0.251223241484,33.229703087,-0.0879758268231,0.106057805093,0.131110388191,0.247538298405,32.2311260469,-0.0827700381972,0.103353753546,0.127689944695,0.242360494937,30.5713537054,0.00520578862591,0.00520578862591,0.00520582481344,0.00523340449969,0.050813647478,0.079999191527
point_equal,0.015625,bin_1200_1499,1200,1500,1490,0,-0.00755780388122,0.0562040353106,0.0682211100387,0.120331663811,6.93463858382,-0.00744843278141,0.0553653886938,0.0671802670165,0.118584458721,6.72465053185,-0.0022312275769,0.0553376089652,0.0668172278116,0.118860431042,6.65216747932,0.00521720520451,0.00521720520451,0.00521722567209,0.00523869969449,0.0405569711332,0.0407333563372
point_equal,0.015625,bin_1500_1799,1500,1800,1945,0,-0.0885014974293,0.0960128156815,0.114514546284,0.202679244183,25.5059156491,-0.0870764179056,0.0945193977407,0.112736845684,0.199199943891,24.7201649487,-0.0818825767663,0.0903662136455,0.108784838214,0.195440557225,23.0174042941,0.00519384113932,0.00519384113932,0.00519386340333,0.00521679629839,0.0524687421669,0.0975660466085
point_equal,0.015625,bin_1800_2099,1800,2100,1732,0,-0.0755715457546,0.0825489452681,0.0985810627357,0.177092770762,16.8319673109,-0.0743923774441,0.0813256936202,0.0971441815124,0.174544326388,16.344870147,-0.069199709275,0.0773135489537,0.0932350126756,0.169550220471,15.0558734635,0.00519266816918,0.00519266816918,0.00519268174756,0.00520873299207,0.0467015505428,0.10551908845
point_equal,0.015625,bin_2100_2399,2100,2400,1561,0,-0.0976729328601,0.099988219028,0.112621270183,0.178994575719,19.7990223266,-0.0961297951276,0.0984100825025,0.110892293168,0.17649379243,19.1957741677,-0.090945995867,0.0934456466754,0.106435427279,0.171318939436,17.6837887812,0.00518379926063,0.00518379926063,0.00518381157286,0.00519715847489,0.0419470396822,0.106835252292
point_equal,0.015625,bin_2400_2699,2400,2700,1759,0,-0.115329730335,0.127433352117,0.144876412573,0.242342571352,36.9199586842,-0.113586845136,0.125532282166,0.14278413525,0.238849334873,35.8612770217,-0.108408518024,0.120828422439,0.138709989963,0.233695686785,33.843971454,0.00517832711199,0.00517832711199,0.00517835287646,0.00519675299029,0.0471681804446,0.0833150236292
point_equal,0.015625,bin_2700_2999,2700,3000,1980,0,-0.221416896774,0.288827925514,0.303276070222,0.407948499672,182.113222043,-0.2179313013,0.284308138543,0.298552934207,0.40179789429,176.485031956,-0.212778654079,0.281228119699,0.294842375863,0.396690065339,172.125412677,0.00515264722119,0.00515264722119,0.00515282729104,0.00524894744654,0.0525722256008,0.0548439550591
point_equal,0.015625,extrap_top_v_lt_242,0,241.997693497,1141,0,0.283016606051,0.294641525492,0.374683159676,0.722436861786,160.182103435,0.278571535035,0.289960734539,0.368924184633,0.711082828478,155.295866622,0.283877760447,0.294288450313,0.372979186699,0.71648405753,158.728473504,0.00530622541226,0.00530622541226,0.00530646111199,0.00539722019323,0.0321288821972,0.00907485855097
point_equal,0.015625,extrap_bottom_v_gt_2732,2731.97787458,3000,1784,0,-0.236960483411,0.293069865134,0.308083105562,0.410285227872,169.32871668,-0.233236624597,0.288479946106,0.303280239782,0.404608373396,164.090364454,-0.228087258809,0.285254059642,0.299364597001,0.399485660005,159.880584897,0.00514936578767,0.00514936578767,0.00514952903034,0.00524010970683,0.047307486234,0.0557975750889
point_equal,0.0234375,top_0_299,0,300,1605,0,0.248688937721,0.268909597551,0.349411427421,0.70124943431,195.951794708,0.242855084636,0.262496188306,0.341360389811,0.684732905522,187.02569975,0.254732602372,0.271158315355,0.349986846139,0.696827351401,196.597721914,0.0118775177351,0.0118775177351,0.0118780572796,0.0120889750661,0.226446632804,-0.00329635769366
point_equal,0.0234375,middle_300_2699,300,2700,13979,0,-0.0831932681855,0.107613120549,0.13037101474,0.235597199471,237.595492149,-0.0812483334251,0.10514581857,0.127385071269,0.229856300608,226.836623265,-0.0695881136033,0.0976877108667,0.120322534177,0.219105333977,202.381143474,0.0116602198218,0.0116602198218,0.0116603547468,0.0117588686365,1.90063897817,0.148211350123
point_equal,0.0234375,bottom_2700_2999,2700,3000,1980,0,-0.221416896774,0.288827925514,0.303276070222,0.407948499672,182.113222043,-0.216188503563,0.282048245057,0.296191532064,0.398400821806,173.704258859,-0.204635366997,0.275155437093,0.287934574658,0.386947841067,164.154512181,0.0115531365655,0.0115531365655,0.011553537585,0.011768326159,0.264298776842,0.0986128830192
point_equal,0.0234375,bin_0000_0299,0,300,1605,0,0.248688937721,0.268909597551,0.349411427421,0.70124943431,195.951794708,0.242855084636,0.262496188306,0.341360389811,0.684732905522,187.02569975,0.254732602372,0.271158315355,0.349986846139,0.696827351401,196.597721914,0.0118775177351,0.0118775177351,0.0118780572796,0.0120889750661,0.226446632804,-0.00329635769366
point_equal,0.0234375,bin_0300_0599,300,600,1900,0,-0.0412066420957,0.119902079311,0.153367432478,0.345094914097,44.6909817554,-0.0402150131727,0.117141625369,0.149805624738,0.337490041037,42.639277886,-0.0284891043462,0.1129826247,0.147161012702,0.348387492969,41.1470909533,0.0117259088265,0.0117259088265,0.0117261257482,0.0118931235595,0.261253847619,0.0792976717664
point_equal,0.0234375,bin_0600_0899,600,900,1717,0,-0.144169419101,0.163640879425,0.176821257178,0.289794031818,53.6833047516,-0.140793597779,0.159762723707,0.172627246797,0.282704515354,51.1668856001,-0.129132086025,0.149310004252,0.163285711856,0.272352259031,45.7790380866,0.0116615117546,0.0116615117546,0.0116616209241,0.01178766821,0.233500672227,0.147238824091
point_equal,0.0234375,bin_0900_1199,900,1200,1875,0,-0.0893377504017,0.107646870875,0.133125911501,0.251223241484,33.229703087,-0.0872948650338,0.105264101678,0.130102948241,0.2457406387,31.7377071395,-0.0756227674334,0.0994736992572,0.122610309786,0.234131066441,28.1874151236,0.0116720976003,0.0116720976003,0.0116721781729,0.0117337977553,0.255449518688,0.151740385709
point_equal,0.0234375,bin_1200_1499,1200,1500,1490,0,-0.00755780388122,0.0562040353106,0.0682211100387,0.120331663811,6.93463858382,-0.0073937472315,0.0549468845275,0.0666604282387,0.117691763148,6.62098291252,0.00430383998003,0.0552864793633,0.0664197059866,0.118659209377,6.57325024159,0.0116975872115,0.0116975872115,0.0116976327926,0.0117456180129,0.203883573295,0.0521135078443
point_equal,0.0234375,bin_1500_1799,1500,1800,1945,0,-0.0885014974293,0.0960128156815,0.114514546284,0.202679244183,25.5059156491,-0.0863638781438,0.09377277495,0.111848302619,0.197460293745,24.3320332434,-0.0747185282915,0.0847179024022,0.103144642337,0.187583802424,20.6924995371,0.0116453498522,0.0116453498522,0.0116453994391,0.0116966568543,0.263771813145,0.188717636262
point_equal,0.0234375,bin_1800_2099,1800,2100,1732,0,-0.0755715457546,0.0825489452681,0.0985810627357,0.177092770762,16.8319673109,-0.0738027932889,0.0807140956722,0.0964260835013,0.173376064847,16.1041179515,-0.0621600985305,0.0720696989001,0.0878528573224,0.162193587805,13.3677917028,0.0116426947584,0.0116426947584,0.0116427250004,0.0116785987571,0.234777874695,0.20580931178
point_equal,0.0234375,bin_2100_2399,2100,2400,1561,0,-0.0976729328601,0.099988219028,0.112621270183,0.178994575719,19.7990223266,-0.0953582262614,0.0976210827029,0.110028116845,0.175372647472,18.8977571208,-0.083735391625,0.0866569518866,0.100135851199,0.163769798495,15.6524415534,0.0116228346364,0.0116228346364,0.0116228620577,0.0116526755597,0.210876929885,0.209433612673
point_equal,0.0234375,bin_2400_2699,2400,2700,1759,0,-0.115329730335,0.127433352117,0.144876412573,0.242342571352,36.9199586842,-0.112715402536,0.12458174719,0.14173829749,0.237102716634,35.3378614116,-0.101104836966,0.114145346819,0.132714726255,0.225979310345,30.981616276,0.0116105655705,0.0116105655705,0.0116106229569,0.0116517593246,0.23712474862,0.16084369051
point_equal,0.0234375,bin_2700_2999,2700,3000,1980,0,-0.221416896774,0.288827925514,0.303276070222,0.407948499672,182.113222043,-0.216188503563,0.282048245057,0.296191532064,0.398400821806,173.704258859,-0.204635366997,0.275155437093,0.287934574658,0.386947841067,164.154512181,0.0115531365655,0.0115531365655,0.011553537585,0.011768326159,0.264298776842,0.0986128830192
point_equal,0.0234375,extrap_top_v_lt_242,0,241.997693497,1141,0,0.283016606051,0.294641525492,0.374683159676,0.722436861786,160.182103435,0.276348999526,0.287620339063,0.366044954319,0.705405811824,152.881344693,0.288245557064,0.297367465412,0.375178251462,0.717514652898,160.605699943,0.0118965575375,0.0118965575375,0.0118970824261,0.0120998822242,0.161497790659,-0.00264446838093
point_equal,0.0234375,extrap_bottom_v_gt_2732,2731.97787458,3000,1784,0,-0.236960483411,0.293069865134,0.308083105562,0.410285227872,169.32871668,-0.23137469519,0.286184986592,0.300878971462,0.401215782551,161.502229355,-0.219828893183,0.278966591665,0.292153456782,0.389758721075,152.270897881,0.0115458020067,0.0115458020067,0.0115461655465,0.0117485765929,0.237832066869,0.100737896881
point_equal,0.03125,top_0_299,0,300,1605,0,0.248688937721,0.268909597551,0.349411427421,0.70124943431,195.951794708,0.240910466942,0.260358385225,0.338677038818,0.679379976477,184.096929279,0.26195190239,0.275820554584,0.35408655859,0.700781903973,201.230552013,0.021041435448,0.021041435448,0.0210423848598,0.021414783647,0.710665046744,-0.0269390607657
point_equal,0.03125,middle_300_2699,300,2700,13979,0,-0.0831932681855,0.107613120549,0.13037101474,0.235597199471,237.595492149,-0.0806000218384,0.104323852758,0.126390221054,0.227973555886,223.307367447,-0.0599423975697,0.0917255443056,0.114400975914,0.209648737854,182.95132681,0.0206576242687,0.0206576242687,0.0206578620001,0.0208319395094,5.96549998131,0.229988224289
point_equal,0.03125,bottom_2700_2999,2700,3000,1980,0,-0.221416896774,0.288827925514,0.303276070222,0.407948499672,182.113222043,-0.214445705825,0.279788351571,0.293830244052,0.395232573856,170.945700393,-0.193977444142,0.26759415361,0.279364197452,0.375168868118,154.52782254,0.0204682616836,0.0204682616836,0.0204689673665,0.0208482160432,0.829577677602,0.151473897356
point_equal,0.03125,bin_0000_0299,0,300,1605,0,0.248688937721,0.268909597551,0.349411427421,0.70124943431,195.951794708,0.240910466942,0.260358385225,0.338677038818,0.679379976477,184.096929279,0.26195190239,0.275820554584,0.35408655859,0.700781903973,201.230552013,0.021041435448,0.021041435448,0.0210423848598,0.021414783647,0.710665046744,-0.0269390607657
point_equal,0.03125,bin_0300_0599,300,600,1900,0,-0.0412066420957,0.119902079311,0.153367432478,0.345094914097,44.6909817554,-0.0398844701984,0.116222271262,0.14861887452,0.334955083351,41.966382741,-0.0191107244841,0.109355830288,0.144559676546,0.355036454594,39.7052501579,0.0207737457143,0.0207737457143,0.0207741274177,0.021068971261,0.81997230294,0.111560126936
point_equal,0.03125,bin_0600_0899,600,900,1717,0,-0.144169419101,0.163640879425,0.176821257178,0.289794031818,53.6833047516,-0.139668324005,0.158470005134,0.171229663424,0.280341343199,50.3417491415,-0.119008298334,0.139975841857,0.154895077258,0.261745711125,41.195096674,0.0206600256709,0.0206600256709,0.0206602177589,0.020882754981,0.732892174497,0.232627408752
point_equal,0.03125,bin_0900_1199,900,1200,1875,0,-0.0893377504017,0.107646870875,0.133125911501,0.251223241484,33.229703087,-0.0866139032445,0.104470608228,0.129095729456,0.243942978996,31.2482013072,-0.0659352211249,0.0948288460194,0.116298673423,0.223374679165,25.3600902001,0.0206786821196,0.0206786821196,0.0206788238735,0.0207876076282,0.801775793983,0.236824652521
point_equal,0.03125,bin_1200_1499,1200,1500,1490,0,-0.00755780388122,0.0562040353106,0.0682211100387,0.120331663811,6.93463858382,-0.0073390616816,0.0545288289967,0.0661409901654,0.116611110364,6.51819956429,0.0133845885636,0.0561650760348,0.0671350158914,0.122335738335,6.71559443453,0.0207236502452,0.0207236502452,0.020723730454,0.0208084562543,0.639914775854,0.0315869596735
point_equal,0.03125,bin_1500_1799,1500,1800,1945,0,-0.0885014974293,0.0960128156815,0.114514546284,0.202679244183,25.5059156491,-0.085651338382,0.093026354638,0.110959970938,0.195868285635,23.9470639679,-0.0650199728141,0.0777930482823,0.0959775001992,0.177134386917,17.916718659,0.0206313655679,0.0206313655679,0.0206314528346,0.0207219782103,0.8279025656,0.297546541535
point_equal,0.03125,bin_1800_2099,1800,2100,1732,0,-0.0755715457546,0.0825489452681,0.0985810627357,0.177092770762,16.8319673109,-0.0732132091337,0.0801031286954,0.095708220746,0.172207803307,15.8652300138,-0.0525865914398,0.06581937154,0.0810597900255,0.152801567465,11.3804343161,0.0206266176938,0.0206266176938,0.020626670916,0.0206900320357,0.736895945931,0.323879728026
point_equal,0.03125,bin_2100_2399,2100,2400,1561,0,-0.0976729328601,0.099988219028,0.112621270183,0.178994575719,19.7990223266,-0.0945866573952,0.0968320829033,0.109164155235,0.174110464582,18.6021447623,-0.0739951798163,0.0779559591845,0.0919237653933,0.153607443976,13.1904166634,0.0205914775789,0.0205914775789,0.0205915258358,0.0206441466327,0.661881071479,0.333784444211
point_equal,0.03125,bin_2400_2699,2400,2700,1759,0,-0.115329730335,0.127433352117,0.144876412573,0.242342571352,36.9199586842,-0.111843959937,0.123631448426,0.140692666297,0.235356098395,34.818395949,-0.0912742177528,0.105532037266,0.125007619337,0.215353391488,27.4877257054,0.0205697421842,0.0205697421842,0.0205698431827,0.0206425114222,0.74426535102,0.255477885537
point_equal,0.03125,bin_2700_2999,2700,3000,1980,0,-0.221416896774,0.288827925514,0.303276070222,0.407948499672,182.113222043,-0.214445705825,0.279788351571,0.293830244052,0.395232573856,170.945700393,-0.193977444142,0.26759415361,0.279364197452,0.375168868118,154.52782254,0.0204682616836,0.0204682616836,0.0204689673665,0.0208482160432,0.829577677602,0.151473897356
point_equal,0.03125,extrap_top_v_lt_242,0,241.997693497,1141,0,0.283016606051,0.294641525492,0.374683159676,0.722436861786,160.182103435,0.274126464018,0.285279943587,0.363165900914,0.699906554086,150.485887081,0.295201517185,0.302636582742,0.379448408091,0.721325955132,164.282428713,0.0210750531663,0.0210750531663,0.0210759767905,0.021434040905,0.506828546144,-0.025597898833
point_equal,0.03125,extrap_bottom_v_gt_2732,2731.97787458,3000,1784,0,-0.236960483411,0.293069865134,0.308083105562,0.410285227872,169.32871668,-0.229512765783,0.283890027078,0.298477816386,0.397921144647,158.934788264,-0.209057457962,0.271120979469,0.283159360141,0.377701620633,143.039734252,0.0204553078211,0.0204553078211,0.0204559475412,0.0208133428688,0.746507289022,0.155254129033
point_equal,0.0390625,top_0_299,0,300,1605,0,0.248688937721,0.268909597551,0.349411427421,0.70124943431,195.951794708,0.238965849247,0.258221164842,0.335993858483,0.674147490077,181.191456066,0.271728887261,0.282660380979,0.360234451614,0.707469962317,208.279020508,0.0327630380141,0.0327630380141,0.0327645064307,0.0333424249769,1.72298817504,-0.0629094814774
point_equal,0.0390625,middle_300_2699,300,2700,13979,0,-0.0831932681855,0.107613120549,0.13037101474,0.235597199471,237.595492149,-0.0799517102516,0.103502138497,0.125395612188,0.226064810887,219.806628533,-0.0477845314408,0.0852173179432,0.107890459964,0.198892449204,162.720471538,0.0321671788108,0.0321671788108,0.0321675469807,0.0324377926951,14.4647853299,0.315136537033
point_equal,0.0390625,bottom_2700_2999,2700,3000,1980,0,-0.221416896774,0.288827925514,0.303276070222,0.407948499672,182.113222043,-0.212702908088,0.277528458085,0.291469072945,0.392456057697,168.209356557,-0.180830053718,0.258581895027,0.269287367696,0.363013370103,143.581059073,0.0318728543701,0.0318728543701,0.0318739458625,0.0324625185678,2.01157788119,0.211583555205
point_equal,0.0390625,bin_0000_0299,0,300,1605,0,0.248688937721,0.268909597551,0.349411427421,0.70124943431,195.951794708,0.238965849247,0.258221164842,0.335993858483,0.674147490077,181.191456066,0.271728887261,0.282660380979,0.360234451614,0.707469962317,208.279020508,0.0327630380141,0.0327630380141,0.0327645064307,0.0333424249769,1.72298817504,-0.0629094814774
point_equal,0.0390625,bin_0300_0599,300,600,1900,0,-0.0412066420957,0.119902079311,0.153367432478,0.345094914097,44.6909817554,-0.039553927224,0.115303176205,0.147432394263,0.332420125664,41.2989906684,-0.00720632363502,0.10575528948,0.142402085154,0.364246338822,38.528872327,0.032347603589,0.032347603589,0.0323481939487,0.0328057415658,1.98817073831,0.137882614934
point_equal,0.0390625,bin_0600_0899,600,900,1717,0,-0.144169419101,0.163640879425,0.176821257178,0.289794031818,53.6833047516,-0.138543050231,0.157177286561,0.169832298738,0.277978171044,49.5234476455,-0.106371957938,0.128432837202,0.144880010456,0.253552938282,36.0402033268,0.0321710922936,0.0321710922936,0.0321713893684,0.0325167197837,1.77709207062,0.328651552032
point_equal,0.0390625,bin_0900_1199,900,1200,1875,0,-0.0893377504017,0.107646870875,0.133125911501,0.251223241484,33.229703087,-0.0859329414552,0.103677552718,0.128088737054,0.242145319291,30.76260855,-0.0537329498333,0.0898225077976,0.109230609687,0.211019555399,22.3712364237,0.0321999916219,0.0321999916219,0.0322002108265,0.0323690107577,1.94410045738,0.326769897248
point_equal,0.0390625,bin_1200_1499,1200,1500,1490,0,-0.00755780388122,0.0562040353106,0.0682211100387,0.120331663811,6.93463858382,-0.00728437613169,0.0541114903114,0.0656219623121,0.11553045758,6.41630048717,0.0249853436207,0.0585172618268,0.0699179408448,0.131428929301,7.28389249344,0.0322697197524,0.0322697197524,0.032269843811,0.0324013318511,1.55160080118,-0.0503636787116
point_equal,0.0390625,bin_1500_1799,1500,1800,1945,0,-0.0885014974293,0.0960128156815,0.114514546284,0.202679244183,25.5059156491,-0.0849387986201,0.0922803143043,0.11007185576,0.194164993912,23.5652571223,-0.0528123771039,0.0705505159466,0.0877659618442,0.165559724995,14.9820705937,0.0321264215162,0.0321264215162,0.0321265565052,0.0322670793427,2.00746490596,0.412604087625
point_equal,0.0390625,bin_1800_2099,1800,2100,1732,0,-0.0755715457546,0.0825489452681,0.0985810627357,0.177092770762,16.8319673109,-0.0726236249784,0.0794923599372,0.0949905985801,0.171039541767,15.6282063338,-0.0405046644518,0.0594180956414,0.0734714104715,0.141401506703,9.34941940736,0.0321189605266,0.0321189605266,0.0321190428535,0.0322174056915,1.78678820675,0.444543870919
point_equal,0.0390625,bin_2100_2399,2100,2400,1561,0,-0.0976729328601,0.099988219028,0.112621270183,0.178994575719,19.7990223266,-0.0938150885289,0.0960430831037,0.108300413477,0.172521097978,18.3089370922,-0.0617507769028,0.0680984384931,0.0821451032371,0.141059896883,10.5333438759,0.0320643116261,0.0320643116261,0.0320643862705,0.0321460188893,1.60490291724,0.467986666104
point_equal,0.0390625,bin_2400_2699,2400,2700,1759,0,-0.115329730335,0.127433352117,0.144876412573,0.242342571352,36.9199586842,-0.110972517338,0.122681179574,0.13964724631,0.233593171139,34.3028806339,-0.0789420490843,0.0953701967839,0.115907652491,0.202411260344,23.6314330905,0.0320304682534,0.0320304682534,0.0320306244919,0.0321434544867,1.80466523249,0.359927964909
point_equal,0.0390625,bin_2700_2999,2700,3000,1980,0,-0.221416896774,0.288827925514,0.303276070222,0.407948499672,182.113222043,-0.212702908088,0.277528458085,0.291469072945,0.392456057697,168.209356557,-0.180830053718,0.258581895027,0.269287367696,0.363013370103,143.581059073,0.0318728543701,0.0318728543701,0.0318739458625,0.0324625185678,2.01157788119,0.211583555205
point_equal,0.0390625,extrap_top_v_lt_242,0,241.997693497,1141,0,0.283016606051,0.294641525492,0.374683159676,0.722436861786,160.182103435,0.27190392851,0.28293954811,0.36028702866,0.694509836082,148.109493786,0.304719138589,0.310282173724,0.385839322851,0.727859425182,169.86293267,0.0328152100788,0.0328152100788,0.0328166386131,0.0333723091127,1.22877914941,-0.0604363972448
point_equal,0.0390625,extrap_bottom_v_gt_2732,2731.97787458,3000,1784,0,-0.236960483411,0.293069865134,0.308083105562,0.410285227872,169.32871668,-0.227650836376,0.281595067565,0.296076777309,0.395126218219,156.388041182,-0.195798090833,0.261758061618,0.272521273008,0.364571802529,132.493834128,0.0318527455423,0.0318527455423,0.031853734995,0.0324083902749,1.8101542127,0.217534764775
point_equal,0.046875,top_0_299,0,300,1605,0,0.248688937721,0.268909597551,0.349411427421,0.70124943431,195.951794708,0.237021231552,0.256084691223,0.333310852928,0.668915003678,178.309280111,0.284037890293,0.291889236054,0.368511174858,0.716731801407,217.959780023,0.0470166587408,0.0470166587408,0.0470187519412,0.047845337623,3.54827466975,-0.112313262286
point_equal,0.046875,middle_300_2699,300,2700,13979,0,-0.0831932681855,0.107613120549,0.13037101474,0.235597199471,237.595492149,-0.0793033986648,0.1026807771,0.124401250458,0.224166401657,216.334406524,-0.0331393162361,0.0787475550649,0.10159051457,0.185992251147,144.272123824,0.0461640824287,0.0461640824287,0.0461646079338,0.0465513609519,29.7916397681,0.392782571257
point_equal,0.046875,bottom_2700_2999,2700,3000,1980,0,-0.221416896774,0.288827925514,0.303276070222,0.407948499672,182.113222043,-0.210960110351,0.275268564599,0.289108021607,0.389544477865,165.495227352,-0.165217644555,0.248140480028,0.257923304167,0.3522867567,131.718373049,0.045742465796,0.045742465796,0.0457440217555,0.0465858797415,4.14318074221,0.276722625787
point_equal,0.046875,bin_0000_0299,0,300,1605,0,0.248688937721,0.268909597551,0.349411427421,0.70124943431,195.951794708,0.237021231552,0.256084691223,0.333310852928,0.668915003678,178.309280111,0.284037890293,0.291889236054,0.368511174858,0.716731801407,217.959780023,0.0470166587408,0.0470166587408,0.0470187519412,0.047845337623,3.54827466975,-0.112313262286
point_equal,0.046875,bin_0300_0599,300,600,1900,0,-0.0412066420957,0.119902079311,0.153367432478,0.345094914097,44.6909817554,-0.0392233842497,0.114384468799,0.146246190536,0.329885167978,40.6371016682,0.0071990690317,0.102699387625,0.141346411088,0.375991405748,37.9597350621,0.0464224532814,0.0464224532814,0.0464232948208,0.0470776945678,4.09473237383,0.150617561507
point_equal,0.046875,bin_0600_0899,600,900,1717,0,-0.144169419101,0.163640879425,0.176821257178,0.289794031818,53.6833047516,-0.137417776458,0.155884567989,0.168435158181,0.275614998889,48.7119811121,-0.0912478294496,0.114812253655,0.133605185981,0.242116256086,30.6490436031,0.0461699470079,0.0461699470079,0.0461703704543,0.0466642596977,3.66013423624,0.429076809914
point_equal,0.046875,bin_0900_1199,900,1200,1875,0,-0.0893377504017,0.107646870875,0.133125911501,0.251223241484,33.229703087,-0.0852519796659,0.102885191736,0.127081976415,0.240347659587,30.2809288679,-0.0390407752869,0.0850257305687,0.102162120238,0.196007329392,19.5695602715,0.0462112043789,0.0462112043789,0.0462115167932,0.0464529199722,4.00407053312,0.411082301271
point_equal,0.046875,bin_1200_1499,1200,1500,1490,0,-0.00755780388122,0.0562040353106,0.0682211100387,0.120331663811,6.93463858382,-0.00722969058178,0.0536947837905,0.0651033544902,0.114449804796,6.31528568115,0.0390811627134,0.0628608091254,0.0756915953851,0.142616360764,8.5365342418,0.0463108532952,0.0463108532952,0.0463110301425,0.0464990999855,3.19562015416,-0.230999155704
point_equal,0.046875,bin_1500_1799,1500,1800,1945,0,-0.0885014974293,0.0960128156815,0.114514546284,0.202679244183,25.5059156491,-0.0842262588583,0.0915348405744,0.109183962368,0.192573796483,23.1866127066,-0.0381204814409,0.0639227540135,0.0793598667115,0.15083169076,12.2495875245,0.0461057774174,0.0461057774174,0.046105969866,0.0463070115049,4.13460408942,0.519735433418
point_equal,0.046875,bin_1800_2099,1800,2100,1732,0,-0.0755715457546,0.0825489452681,0.0985810627357,0.177092770762,16.8319673109,-0.0720340408232,0.0788818323297,0.0942732224977,0.169871280226,15.3930469115,-0.025939067149,0.0531692223168,0.0662064691567,0.126652515161,7.59186963881,0.0460949736742,0.0460949736742,0.0460950910443,0.0462358257689,3.68007984864,0.548961241514
