bin_width_px,v_start_px,v_end_px,v_center_px,model,point_count,unique_frame_count,u_ref_px,u_span_px,residual_span_mm,status,b_mm,delta_g_mm_per_px,b_p05_mm,b_p50_mm,b_p95_mm,delta_g_p05_mm_per_px,delta_g_p50_mm_per_px,delta_g_p95_mm_per_px,bootstrap_count,weighted_rmse_mm,weighted_r2,fit_mae_mm,fit_rmse_mm,fit_p95_mm
60,1140,1200,1170.0,M0,790,30,2008.7874990916423,251.70881890831197,0.8052713037270678,ok,0.04893673072720898,0.00010623989090825762,0.027054447864865657,0.04830338532846293,0.07584000604274767,-0.00019726222087641267,0.0001024554315973887,0.0003687057782208292,1000,0.09332184371302282,0.007611751473385442,0.04912893148434665,0.0758256304821639,0.13529847596973654
60,1140,1200,1170.0,M_local_fullfit,790,30,2008.7874990916423,251.70881890831197,0.7982879639481553,ok,0.04968450575915821,7.59466674601404e-05,0.027580444783325983,0.04865014190633827,0.07425650679523862,-0.00024697626996029017,8.549628000524719e-05,0.0003350429039637633,1000,0.09328412165737655,0.003907473555107344,0.049081032270819766,0.07578251653881987,0.13510735384081785
60,1200,1260,1230.0,M0,918,30,2008.5253022007705,246.22211161756695,0.5648524107521098,ok,0.06635601402694763,8.607476658517895e-05,0.045390649338978024,0.06536254396429297,0.0921030645550061,-0.00022160028010744998,9.61877860793568e-05,0.00031086174475418926,1000,0.0788180876241741,0.006770533815515289,0.048556269927240804,0.07765078516804882,0.12152430910170028
60,1200,1260,1230.0,M_local_fullfit,918,30,2008.5253022007705,246.22211161756695,0.5623248641087457,ok,0.06650105929439466,6.012759135651176e-05,0.04559284247409837,0.0656145712252176,0.09248717546802357,-0.00027043381860988007,7.008073951838143e-05,0.00031033437679484207,1000,0.07881113121352644,0.003315915159655458,0.04854738439948153,0.07763954170212699,0.12130888504792156
60,1260,1320,1290.0,M0,1013,30,2010.0732326370953,245.37445297126055,0.6204698224285039,ok,0.06476896234406569,0.00016340601904042497,0.04331200204160048,0.06440870587403312,0.09285089167849889,-0.00014159257124542245,0.00016582043229244715,0.00037267621523824564,1000,0.08324689867822499,0.020909430735477574,0.06006712725231857,0.09975482408404025,0.33717059453431647
60,1260,1320,1290.0,M_local_fullfit,1013,30,2010.0732326370953,245.37445297126055,0.6182970427481678,ok,0.06439811281249037,0.000141778092567736,0.04346136112660827,0.06268007581956664,0.08975025973109398,-0.00016125425430491404,0.00016069690339812616,0.000364456599886786,1000,0.08326371401456917,0.01581620477553214,0.06008824885151558,0.0997679203274497,0.33740495498164325
60,1320,1380,1350.0,M0,960,30,2011.5929621108417,245.1555626417919,0.6672996505678839,ok,0.056058823369327944,0.00016430053880540379,0.032213910647211665,0.05536834870005154,0.08622192371020408,-0.00016502322343069214,0.00017197527858130428,0.00040068652146971385,1000,0.0939082109163167,0.016230899066561832,0.0675651614920679,0.11284030057829024,0.3781284773499033
60,1320,1380,1350.0,M_local_fullfit,960,30,2011.5929621108417,245.1555626417919,0.6675835741323226,ok,0.055283692243014576,0.0001479758837490609,0.03209751342363381,0.054300913427851996,0.08365683770959041,-0.0001711893637518782,0.00016398278804348633,0.0003903082121801497,1000,0.0939038122216587,0.01320747645358411,0.0675744994131665,0.11283946789072717,0.3780413609626378
60,1380,1440,1410.0,M0,961,30,2007.830617723286,244.6953761936718,0.7337290915864969,ok,0.03581776290482572,-1.303647470663873e-05,0.012253165853732853,0.033527633470245316,0.06681345197095159,-0.00031034934824391577,1.7548763412688082e-06,0.0002132486923211775,1000,0.0939360141178468,0.00010138026154149493,0.06480601116128654,0.11528337600974126,0.40565854809261864
60,1380,1440,1410.0,M_local_fullfit,961,30,2007.830617723286,244.6953761936718,0.7320047569745611,ok,0.03481210951492556,-2.3423943304041838e-05,0.011314059929086226,0.03410270258202054,0.06989114874284984,-0.0003338084184922348,-2.0588199927351123e-05,0.00020133051506335175,1000,0.09393297008962728,0.0003272526124459274,0.06479953623269866,0.11528070626355152,0.40558077404165727
60,1440,1500,1470.0,M0,884,30,2003.7590780859744,244.32033000379897,0.7061826560176314,ok,0.047240867878402454,4.8237977249566195e-05,0.02128552146705121,0.046571414332537316,0.08403854904979102,-0.00023243573899584742,5.3521962373250756e-05,0.00025590497849684534,1000,0.09920290173921877,0.0012231351421410075,0.056062328772899316,0.0979986278911971,0.13485054983189296
60,1440,1500,1470.0,M_local_fullfit,884,30,2003.7590780859744,244.32033000379897,0.7059929139222731,ok,0.04608752438416639,4.4191599585235686e-05,0.020718732048136436,0.04424753918493844,0.0796743433407093,-0.00023255527291994135,4.380579049302967e-05,0.0002543873804618317,1000,0.09920337651161354,0.0010267316438176133,0.05606714839442248,0.09799776960211404,0.13466947088914635
60,1500,1560,1530.0,M0,932,30,2004.3535761418784,244.00157598830765,0.7318665214935436,ok,0.022745093699437762,9.533275208997233e-05,-0.0010308307783484286,0.022005442930476418,0.059444227662509876,-0.00011852561922548042,9.159014696111145e-05,0.0002560473489820387,1000,0.10352657092886462,0.00432419402615547,0.0506117738801305,0.09133987522994975,0.11464817179676176
60,1500,1560,1530.0,M_local_fullfit,932,30,2004.3535761418784,244.00157598830765,0.7319247048433226,ok,0.021518565253322238,9.85104219577294e-05,-0.0034717411300892956,0.01940073434457833,0.05471831827488455,-0.00012833999110162554,0.00010387860719429025,0.00026184950024839043,1000,0.10351226635449327,0.004617187137698875,0.050594631556325174,0.09132749449593282,0.11469764227250613
60,1560,1620,1590.0,M0,954,30,2009.3427047621644,243.5382342669941,0.7640921463846553,ok,-0.0008012554988698929,0.0001402191913357903,-0.028648787123746963,-0.0025002089793375397,0.03607071774853847,-0.00014211453602145272,0.0001379215618429634,0.00040197036291561556,1000,0.1137688387827204,0.007662951898834813,0.0597853972083278,0.09356506328601713,0.13178679617799052
60,1560,1620,1590.0,M_local_fullfit,954,30,2009.3427047621644,243.5382342669941,0.7650193397616931,ok,-0.0019032585060312877,0.00015104160684699464,-0.029286471380412463,-0.0029666183418206485,0.035528183064518735,-0.00011890506805518477,0.000150338297861029,0.0004316960618810965,1000,0.11374142472789174,0.008884819773388397,0.059773676466463255,0.09354513937383713,0.13173065417777574
60,1620,1680,1650.0,M0,975,30,2013.7647978359778,243.4681781268646,0.7801285454842173,ok,-0.026163209904984816,-9.003514696594454e-05,-0.05482510048296838,-0.027668799408768794,0.013529607351164062,-0.0003299551311015957,-8.893143407092316e-05,0.00015324982714190678,1000,0.11673611377377269,0.0030302325568137833,0.07875530809495981,0.1426724381269054,0.5203790161349922
60,1620,1680,1650.0,M_local_fullfit,975,30,2013.7647978359778,243.4681781268646,0.7824427291533311,ok,-0.026966089789676257,-7.102283665856467e-05,-0.0550489957940606,-0.028978572486005175,0.01333370137545526,-0.00031878633383034964,-7.05006865934543e-05,0.0001636959366149966,1000,0.11670459925575348,0.001888770993072053,0.07870037912752222,0.14264265186899688,0.520345869540998
60,1680,1740,1710.0,M0,974,30,2013.7672877515013,242.77130876515594,0.7914574649043971,ok,-0.039728980885624786,-4.1746022822112096e-05,-0.06788739356202388,-0.04057550652203228,-0.0010766301816377848,-0.0003222067524900526,-5.5021763028133137e-05,0.0002314073847362112,1000,0.12156521126790523,0.0006034055942439887,0.08371140144220403,0.15432413430356542,0.5590957752122687
60,1680,1740,1710.0,M_local_fullfit,974,30,2013.7672877515013,242.77130876515594,0.7960302113824582,ok,-0.04012018188910807,-1.3844559355272455e-05,-0.06980017680769271,-0.040849050512770144,0.0037216692873787635,-0.0002942320879071815,-2.8111392808991815e-05,0.00029586478968431285,1000,0.12154635806414481,6.642099850240335e-05,0.0836779366509709,0.15429754989264366,0.5590121605523198
60,1740,1800,1770.0,M0,825,28,2012.9528764959646,242.8457121344254,0.7910313360382588,ok,-0.00626436075327978,5.9297324435680854e-05,-0.03744012366296408,-0.006445862840322807,0.041051863733421234,-0.0002580167105762642,4.025068363263123e-05,0.0004508399348938036,1000,0.12743288496561433,0.0011108438494393802,0.0883306821672877,0.16443822538598168,0.5757535357164356
60,1740,1800,1770.0,M_local_fullfit,825,28,2012.9528764959646,242.8457121344254,0.7946030009122751,ok,-0.0061333489024804014,9.641066487094821e-05,-0.03774484776339539,-0.008994385727639163,0.0382393420564709,-0.00021352904707260404,7.629246694025997e-05,0.00045908663653976186,1000,0.1274142418058002,0.002932024033595826,0.08829918434911485,0.16440559247046885,0.575607300599331
60,1800,1860,1830.0,M0,695,26,2008.398290159893,242.4398723359086,0.38372669122964,ok,-0.016642678667425578,-8.368395924541187e-05,-0.03249077077651876,-0.01587129525951258,0.0024689818585073723,-0.0003285281449993448,-9.161385329094339e-05,0.00011486553757467236,1000,0.06201824520072941,0.009639685876222326,0.05088566346818887,0.06318813926230568,0.11686268045655933
60,1800,1860,1830.0,M_local_fullfit,695,26,2008.398290159893,242.4398723359086,0.3773960606019955,ok,-0.016008566291730076,-3.6720033764074043e-05,-0.03234495592713624,-0.015156806738361108,0.0019305077747083835,-0.00031027460468859046,-4.986843804854162e-05,0.00016487854561119598,1000,0.06196759452676942,0.001873641746622745,0.05082930412205233,0.06313135306688263,0.11683353845861212
60,1860,1920,1890.0,M0,622,23,2009.3777122992356,241.63557112772446,0.3434130791900998,ok,-0.0032426248329921812,-0.0002049716345829296,-0.017823076280987987,-0.0029970770690317663,0.013283226270776438,-0.00043776649620465193,-0.0002080929002315706,-2.277212129813121e-05,1000,0.05170799937530426,0.06679207860175418,0.03633420797575771,0.04877094913706145,0.09807885140846656
60,1860,1920,1890.0,M_local_fullfit,622,23,2009.3777122992356,241.63557112772446,0.33952777052525107,ok,-0.0017716725942759184,-0.00014736121726380513,-0.015821964324625088,-0.0013628714915796458,0.014155187893468157,-0.0003555616447379188,-0.00015175144026648803,2.0006934383748903e-05,1000,0.0516951852874982,0.035690856974560536,0.03631736037316138,0.04874615147036059,0.09815762803434235
60,1920,1980,1950.0,M0,593,21,2004.7057062695594,241.33563786354534,0.3478682494798022,ok,-0.004720313508982071,-0.0002501482835181504,-0.0193780271053506,-0.004285784239134531,0.010907909020657561,-0.0004250149766074899,-0.00024761547549909796,-0.00010756166106717716,1000,0.05053760514615622,0.1086668191999538,0.03109057578817796,0.043517665699244236,0.09562667923495669
60,1920,1980,1950.0,M_local_fullfit,593,21,2004.7057062695594,241.33563786354534,0.34134003287113046,ok,-0.0024420024711308756,-0.00018031157436144244,-0.01610940508471221,-0.002075684942236545,0.013431878299281672,-0.00035928163929331976,-0.00018510209607009733,-3.698971466390569e-05,1000,0.0504943074007418,0.059667127778329276,0.03109730868235508,0.043500687627952686,0.09584388348733466
60,1980,2040,2010.0,M0,664,21,2003.15022977941,241.0080079885547,0.3368930845082332,ok,0.0027950457231324406,-9.639082818174969e-05,-0.012325061893580304,0.003942849695440948,0.020596808320662123,-0.0003131698537468028,-9.843513654266722e-05,8.942242256644306e-05,1000,0.05497641169704039,0.015277880714197223,0.039315329270957766,0.05197147268761798,0.10169118210077237
60,1980,2040,2010.0,M_local_fullfit,664,21,2003.15022977941,241.0080079885547,0.3498212848529647,ok,0.006058287644045111,-1.5330492037691624e-05,-0.010321804227015058,0.006050076176725877,0.025199783584821698,-0.00022887669416956434,-1.734090861886616e-05,0.00018261996651110533,1000,0.0549064588361931,0.00039330118409997006,0.039268483814350816,0.05191100532107774,0.10192567376866185
60,2040,2100,2070.0,M0,624,21,2008.7112650003223,240.80577270130902,0.4073176928328621,ok,-0.014892112312581985,-0.00028357199333209213,-0.030785233145825167,-0.013700723772759063,0.0038442325283972807,-0.0005038058153337063,-0.0002873021504372935,-7.844633779859065e-05,1000,0.054246058501032084,0.12340806808924687,0.0423770349205461,0.05414000265224406,0.09344405004070876
60,2040,2100,2070.0,M_local_fullfit,624,21,2008.7112650003223,240.80577270130902,0.39685340507878664,ok,-0.009740125394227576,-0.00018994714557978465,-0.025706796820195114,-0.009033092052677964,0.007450729847042016,-0.0004361420401174997,-0.0001924743048487665,1.685190727267083e-05,1000,0.054044551957153325,0.059830631594922745,0.04221658347524454,0.05391797390325082,0.09333715631809515
60,2100,2160,2130.0,M0,566,21,2015.424869999511,240.56246902486873,0.5129304127415253,ok,-0.01737630260373134,-0.00020143741216427008,-0.03656618580610657,-0.017378651515839963,0.0035590951347114967,-0.00043015972199592073,-0.00020696014803490178,-3.1142442047226956e-05,1000,0.06646366810013468,0.046350532045410064,0.054563451943061496,0.0674533945338396,0.12107444730837869
60,2100,2160,2130.0,M_local_fullfit,566,21,2015.424869999511,240.56246902486873,0.49923554887607224,ok,-0.009921293702624472,-9.60479610358672e-05,-0.029574893575373375,-0.009527027731320708,0.009982472444683511,-0.0003254550204439239,-9.747704388078409e-05,8.486069801220188e-05,1000,0.0664173208866037,0.010944316257275766,0.05451142669265691,0.06737966985696603,0.12128465571724305
60,2160,2220,2190.0,M0,464,21,2020.7994869578995,239.9726389217917,0.5754482644882728,ok,-0.018776314472988068,-0.0002331421029229041,-0.03521352804197501,-0.019103737827652373,-0.001271477533589728,-0.0004015909051041589,-0.00024023844041060082,-9.118797773430036e-05,1000,0.058031715649346026,0.08110117984889942,0.04431497373050287,0.05908181153609823,0.10838248769843346
60,2160,2220,2190.0,M_local_fullfit,464,21,2020.7994869578995,239.9726389217917,0.5607671877861549,ok,-0.008822697833631356,-0.00011418208259803461,-0.024461830462158773,-0.008125783008892115,0.01000663686710217,-0.0003064598823005334,-0.00011493788152483196,4.932120875065159e-05,1000,0.05797443952581632,0.02077093178034739,0.04427353363670238,0.059012852170198915,0.10808297707311532
60,2220,2280,2250.0,M0,451,20,2028.2426221795915,239.69994841321136,0.49746043310187815,ok,-0.022358691337429636,-0.0002974637212563357,-0.04135849861929197,-0.021655761805891738,-0.00038642551942669423,-0.0005534567872402672,-0.0003087071922191589,-6.287834571279157e-05,1000,0.06385893060049914,0.11521345557737739,0.0501773517457627,0.06777675056318753,0.12334276777586534
60,2220,2280,2250.0,M_local_fullfit,451,20,2028.2426221795915,239.69994841321136,0.47375223201436256,ok,-0.009136162713216447,-0.0001650930292257368,-0.0281326322305093,-0.00966003105718473,0.011002893824078052,-0.00041151957425357227,-0.00017004021452361593,5.860543423363986e-05,1000,0.0638083005900729,0.03862221366042451,0.05021834613847649,0.06779849689028596,0.12337738896659335
60,2280,2340,2310.0,M0,500,21,2028.4437345202505,241.99436054261014,0.3373535220865733,ok,-0.017013207588757913,-0.000184478690172767,-0.03307400560763183,-0.01725594794051727,-3.0752518793087475e-05,-0.00044034279312379633,-0.00018727713414125888,-6.64140985891306e-06,1000,0.05379887701435088,0.06506314674454772,0.042986147556161515,0.053663587271115726,0.10423731263270457
60,2280,2340,2310.0,M_local_fullfit,500,21,2028.4437345202505,241.99436054261014,0.33053338329261805,ok,-0.0013121565658456736,-3.9238525052323355e-05,-0.018521931651375403,-0.0007635698486969323,0.01599599353642004,-0.0002820241644756148,-4.300569895270135e-05,0.00013019009849764418,1000,0.053767192173684177,0.0031421770177479935,0.0429150635548492,0.05356654456752288,0.10420830781747781
60,2340,2400,2370.0,M0,454,19,2001.9383603885674,250.44470618490368,0.2251796536195343,ok,0.0009798096765023128,-1.440399902540576e-06,-0.013972265203998331,0.0025801260539648537,0.020452531098198834,-0.00025897617208393815,2.473267470736886e-06,0.000217893129958804,1000,0.050338505736951145,5.063640919789059e-06,0.03877880780463812,0.04755949713965464,0.0947437794201095
60,2340,2400,2370.0,M_local_fullfit,454,19,2001.9383603885674,250.44470618490368,0.2480038377219671,ok,0.01529503007869545,0.0001577425701260834,-0.0012713120379704893,0.015541288296185691,0.03420750450038642,-0.00010062827712143254,0.00015608784356849773,0.00035438938970974954,1000,0.05021699453180881,0.05751366286554793,0.03860990253813597,0.047365474329796244,0.09458086415895628
60,2400,2460,2430.0,M0,532,16,1989.1913959738006,259.56287790159286,0.29887805200337425,ok,0.008615521529182676,6.157022774032591e-05,-0.013220718714493882,0.010143507590184576,0.037174634954066026,-0.00023689150292889501,5.588494289713764e-05,0.00038445466101204377,1000,0.061073136351988334,0.006708397786694631,0.041215206476243854,0.05119744680469178,0.10117124938725587
60,2400,2460,2430.0,M_local_fullfit,532,16,1989.1913959738006,259.56287790159286,0.33012717298151983,ok,0.02361306817544227,0.00023716463359179935,0.0015915977660402448,0.02416208585905444,0.052043558279766235,-3.898800077619839e-05,0.00023540378546245132,0.0005462301180064622,1000,0.06096352615933094,0.09137843308435578,0.04102801792341893,0.050938168970177965,0.10013474590733207
60,2460,2520,2490.0,M0,489,16,1991.729981705946,266.1405812548021,0.3040212209393758,ok,0.006888452538890542,1.0788342154725982e-05,-0.012920839739675833,0.008964953205937005,0.032557781940891206,-0.0003141254597612823,7.650004356357476e-06,0.0003266694164174094,1000,0.059947948712853576,0.00022585524994134243,0.04606345242782389,0.05595342162996065,0.10049918453745997
60,2460,2520,2490.0,M_local_fullfit,489,16,1991.729981705946,266.1405812548021,0.33168169882731036,ok,0.025119707857573212,0.00020213671881453543,0.004318895997393903,0.02618012616182142,0.050863685216475774,-0.00012112465873195718,0.00020804042432314047,0.0005187477784791662,1000,0.05971593539151192,0.07400895164026045,0.04575132595605483,0.05560308392044479,0.09945413433453204
60,2520,2580,2550.0,M0,346,13,2001.6923639352583,253.76124955537784,0.2989506178038255,ok,-0.009619913031300364,-0.00023675414654265598,-0.02592293507465941,-0.0093565480087535,0.01005871504642198,-0.0004944008368777836,-0.0002288440995844601,-4.331791071856438e-05,1000,0.050009812994954585,0.13013166454819514,0.03706519197166814,0.04554438369895337,0.08281386057347057
60,2520,2580,2550.0,M_local_fullfit,346,13,2001.6923639352583,253.76124955537784,0.26606432314326867,ok,0.013717823670805878,-2.8725175040906188e-05,-0.002582919852527764,0.014356293541447131,0.03251770252363902,-0.0003127023367126715,-2.1062919628921384e-05,0.00016685395755743768,1000,0.04984044377090841,0.0022123021807592957,0.036786142503316584,0.04528688889872858,0.08211307336829599
60,2580,2640,2610.0,M0,221,12,2004.789637932054,256.83256833010205,0.35656336474107775,ok,-0.02672525589985966,-0.0005046258072316517,-0.04331516276610399,-0.023632270666796983,-0.005099110375171729,-0.0009081739264010938,-0.0005047579261383173,-0.00028187268325969493,1000,0.04768983802138978,0.40076394959044215,0.03131274500038252,0.04128491864749912,0.08155275264083765
60,2580,2640,2610.0,M_local_fullfit,221,12,2004.789637932054,256.83256833010205,0.30415556429761637,ok,0.0007312021539905139,-0.00027946895915998966,-0.016588255253123012,0.0029944028540103565,0.02123009692374791,-0.000676731498338027,-0.00028052078673186084,-6.21245234402881e-05,1000,0.04714913046719271,0.1734559753660616,0.030976581709010343,0.04081322292518074,0.08132720065373564
60,2640,2700,2670.0,M0,167,10,2031.9204743423306,222.9228849039523,0.36199758027828466,ok,-0.06657366542440987,-0.0007518637797760009,-0.08833043944436196,-0.06639559222471914,-0.04914587693901813,-0.0010217018310690433,-0.0007441095793171505,-0.0004650562191927135,1000,0.044563167936982145,0.5669820756165864,0.02967586169469761,0.03898887815013449,0.07486486718173095
60,2640,2700,2670.0,M_local_fullfit,167,10,2031.9204743423306,222.9228849039523,0.3158288421936959,ok,-0.028769926276967183,-0.0005117829168433455,-0.049703906152501545,-0.028235736999867297,-0.012350026403698002,-0.0007812879685859856,-0.0004973596906849177,-0.00020172120334160983,1000,0.04403764874837907,0.38318880532944066,0.02934569308699093,0.038650613342385225,0.07452536687955195
60,2700,2760,2730.0,M0,86,7,2023.3063125283866,222.65745597398995,0.2397165777082364,ok,-0.10749940297672615,-0.0005850667510455909,-0.12179766837759073,-0.10723784224160127,-0.09363382554063024,-0.0007611416588035193,-0.0005745739722046839,-0.00034838695277922743,1000,0.033577695298037044,0.5969050169191847,0.027884816788354864,0.03310125201804044,0.05305857273693926
60,2700,2760,2730.0,M_local_fullfit,86,7,2023.3063125283866,222.65745597398995,0.19500892706844297,ok,-0.06760975897158128,-0.00032654464834492794,-0.08195279956831726,-0.06751699384927345,-0.05363678060224916,-0.0005116972006736628,-0.00032223602941733103,-4.462861150459152e-05,1000,0.03334785886776527,0.31864716865578946,0.02774106112987648,0.033003941988845,0.053683137962994315
60,2760,2820,2790.0,M0,38,2,2049.6775977478524,43.487134240994465,0.08736458908458644,ok,-0.1400893630085822,-0.0007437463102133065,-0.9280288027374104,-0.34514358520498173,-0.14008936300858219,-0.010923253406151932,-0.0007437463102133064,0.03841570826182852,1000,0.016634745789600468,0.4478826863252172,0.01840184768111264,0.021789014114328813,0.038172804910900894
60,2760,2820,2790.0,M_local_fullfit,38,2,2049.6775977478524,43.487134240994465,0.08052488648604594,ok,-0.0880903451167247,-0.0004905421845597718,-0.9126048516106542,-0.08809034511672469,-0.08809034511672469,-0.009811816873555942,-0.000490542184559772,0.040480989366354546,1000,0.015804018245598978,0.28107250615222745,0.01743329186588145,0.02056140844831086,0.03566760183619414
60,2820,2880,2850.0,M0,32,1,2035.6293676721466,nan,nan,insufficient_frames,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
60,2820,2880,2850.0,M_local_fullfit,32,1,2035.6293676721466,nan,nan,insufficient_frames,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
60,2880,2940,2910.0,M0,0,0,nan,nan,nan,no_data,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
60,2880,2940,2910.0,M_local_fullfit,0,0,nan,nan,nan,no_data,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
60,2940,3000,2970.0,M0,0,0,nan,nan,nan,no_data,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
60,2940,3000,2970.0,M_local_fullfit,0,0,nan,nan,nan,no_data,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
100,0,100,50.0,M0,0,0,nan,nan,nan,no_data,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
100,0,100,50.0,M_local_fullfit,0,0,nan,nan,nan,no_data,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
100,100,200,150.0,M0,0,0,nan,nan,nan,no_data,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
100,100,200,150.0,M_local_fullfit,0,0,nan,nan,nan,no_data,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
100,200,300,250.0,M0,81,7,2066.152074826886,251.3045480129008,0.5879085847343504,ok,0.12470919460575117,-0.0006515407548392171,0.07826317185139822,0.12455892853659788,0.17114425167045338,-0.0020387386668286717,-0.0006183829719152291,0.00017045080529625822,1000,0.12057056877470342,0.18271422060178533,0.09043008645194736,0.12273813324725545,0.25470218656592364
100,200,300,250.0,M_local_fullfit,81,7,2066.152074826886,251.3045480129008,0.5864036997414814,ok,0.14583373300571098,-0.0006754591069520787,0.09488231409224168,0.1457561693241046,0.19472599393868437,-0.0020943897766826226,-0.0006546214776652013,0.0001670457194079939,1000,0.12062224753060596,0.19359507870434323,0.09054327048830968,0.12278597031245156,0.2554018534829142
100,300,400,350.0,M0,396,12,2058.872995598416,297.0383272131062,0.5183810039649188,ok,0.09602014486717547,0.00015905095943771554,0.06362176011359268,0.09742202908591083,0.12616596901681712,-0.0004641239970624778,0.00016206979182036414,0.0004746613328914696,1000,0.07907819325667936,0.034078220022899286,0.06750511486571645,0.0914700550336054,0.17334800570094094
100,300,400,350.0,M_local_fullfit,395,12,2058.872995598416,296.9340250851974,0.520694033908967,ok,0.11412996380103714,0.00013434311812294484,0.08428141390875757,0.11486749459759196,0.1437612203238245,-0.0005207300041786836,0.00013849865202905307,0.00043408235056265916,1000,0.07982192895580759,0.024101832105277943,0.06793774373143042,0.0921440095138319,0.17458230472705505
100,400,500,450.0,M0,710,15,2043.267998320948,290.547410859102,0.6924819247338974,ok,0.03832957993296529,0.000154001433574184,0.01649382502584444,0.040007681298595624,0.06033432291235976,-0.00013726037878430012,0.00015122173294342123,0.00042089108185026317,1000,0.07641322608682147,0.0351370082938518,0.05266993109462538,0.07849164649046567,0.12822123883593775
100,400,500,450.0,M_local_fullfit,710,15,2043.267998320948,290.547410859102,0.6933918061147324,ok,0.05353573623642574,0.0001229330864383953,0.03301158992575134,0.055467682588346154,0.07514988464777632,-0.00018433937556544086,0.00010961291897458487,0.0004034808640281343,1000,0.07663498577887225,0.022550918096938433,0.05296871331038969,0.07872310810918193,0.1286115058162537
100,500,600,550.0,M0,1038,22,2039.4190983940848,295.80382585639677,0.6167170902366479,ok,-0.016349339243879726,-0.00015725865792383807,-0.033232861867992576,-0.016608005980526225,4.03128855216241e-05,-0.0003417888300265791,-0.00016425576638588453,1.050036842153459e-06,1000,0.05618946468306052,0.06324926561604516,0.03955129055891285,0.05237402264221218,0.09825426530393587
100,500,600,550.0,M_local_fullfit,1038,22,2039.4190983940848,295.80382585639677,0.6139209206920668,ok,-0.00452636445805366,-0.00019529446143206833,-0.021432263913903713,-0.004227061046255602,0.01166242039991613,-0.0003554412369254408,-0.00019321091401110422,-2.212273019158456e-05,1000,0.05650834317732162,0.0933484708892739,0.03983229607120774,0.05262143799288959,0.09841941819338655
100,600,700,650.0,M0,1227,25,2040.3037694459479,285.03755548710683,0.6240928765455465,ok,-0.06874395105560488,-8.376888592478991e-05,-0.08977511601682145,-0.06832511819780285,-0.050372380346414995,-0.0002660727963783196,-8.39823806613521e-05,0.00016037681010117798,1000,0.0679801088494256,0.012053814899301019,0.04466688399435423,0.057996923150202884,0.10669987605858586
100,600,700,650.0,M_local_fullfit,1227,25,2040.3037694459479,285.03755548710683,0.628086426847517,ok,-0.059675783743640465,-0.0001242674344639429,-0.07984099844487168,-0.05928819981049384,-0.04119730685681885,-0.00031484545152782924,-0.0001256745716736585,0.00012149761959640671,1000,0.06824874792946581,0.025947592772652905,0.044862114262427394,0.058229608104129985,0.10673991159115219
100,700,800,750.0,M0,1065,26,2025.6363233144132,295.5947000654746,0.5404046318502651,ok,-0.10110571185248639,-2.1747309811623506e-05,-0.11839713725746365,-0.10151003712055848,-0.08355139762797906,-0.00024362790200030694,-2.221921066156681e-05,0.00017157195546663742,1000,0.06904968887673456,0.0008306321180061582,0.04564292244916673,0.06051661541109326,0.12560004305361236
100,700,800,750.0,M_local_fullfit,1065,26,2025.6363233144132,295.5947000654746,0.5391146092972576,ok,-0.09385141707098252,-6.213686116617514e-05,-0.11048556337556265,-0.0940278122699225,-0.0776867543096254,-0.0002959122706167895,-6.39817358862991e-05,0.00015228597412730968,1000,0.06912986178529311,0.006725406667509759,0.04568759108331562,0.060549902452855145,0.12558366479230995
100,800,900,850.0,M0,1219,27,2027.0784237270905,290.2442213092122,0.49717062555941993,ok,-0.08883306474166147,-0.00012304752551719488,-0.105898040600189,-0.08867311800932465,-0.07178872254523444,-0.0003379490451858013,-0.0001296300735359546,8.517380178488171e-05,1000,0.07025255062074787,0.02312422633998157,0.05231450919520611,0.06985505989767825,0.15066235043438556
100,800,900,850.0,M_local_fullfit,1219,27,2027.0784237270905,290.2442213092122,0.5064371861518566,ok,-0.08388630792726537,-0.00016440443323993418,-0.10031982391619661,-0.08400481632364029,-0.06773980746529895,-0.00038763392240919896,-0.0001634506496759914,6.946664372686482e-05,1000,0.07017177645781371,0.0406342826933479,0.05223117632163985,0.06973219063012887,0.1501476417059458
100,900,1000,950.0,M0,1385,27,2022.2265822525333,279.3542413449818,0.473570468006983,ok,-0.04940045582240097,-3.248434096583147e-05,-0.06633689718244168,-0.0496034895283594,-0.030826429237252147,-0.00034043596543345523,-2.9724867851314e-05,0.00019586613451321448,1000,0.07145952088710421,0.001489184264190535,0.05505373291299839,0.07552010882349589,0.17708555378774538
