weighting,profile_type,t,weak_singular_value,weak_to_strong_ratio,invalid_count,theta_axis_rad,phi_axis_rad,A_x_mm,A_y_mm,A_z_mm,alpha_rad,alpha_deg,rmse_mm,p95_abs_mm,residual_energy,explained_fraction_vs_theta0
v_region_equal,weak_singular_direction,-2.8,2.17890623813e-05,1.50726027786e-06,0,2.58827613194,-0.00494929061504,-369.157755588,68.6489300442,486.159224647,1.56229563476,89.5129462235,0.0353203342722,0.0802313384586,21.9115468941,0.966503208128
v_region_equal,weak_singular_direction,-2.6,2.17890623813e-05,1.50726027786e-06,0,2.58829987913,-0.00492943221644,-367.518654254,68.1110281417,487.147851458,1.56233319415,89.5150982179,0.0352129376541,0.0796902040513,21.7784989817,0.966706602176
v_region_equal,weak_singular_direction,-2.4,2.17890623813e-05,1.50726027786e-06,0,2.58832362632,-0.00490957381784,-365.87955292,67.5731262392,488.136478269,1.56237075354,89.5172502124,0.0351274114368,0.0790815872713,21.6728349415,0.966868133736
v_region_equal,weak_singular_direction,-2.2,2.17890623813e-05,1.50726027786e-06,0,2.58834737351,-0.00488971541924,-364.240451586,67.0352243368,489.12510508,1.56240831293,89.5194022069,0.035060633723,0.0784493398705,21.5905125229,0.96699398231
v_region_equal,weak_singular_direction,-2,2.17890623813e-05,1.50726027786e-06,0,2.5883711207,-0.00486985702064,-362.601350252,66.4973224343,490.113731891,1.56244587232,89.5215542014,0.0350096880687,0.0778723235885,21.5278129353,0.967089832916
v_region_equal,weak_singular_direction,-1.8,2.17890623813e-05,1.50726027786e-06,0,2.58839486789,-0.00484999862204,-360.962248918,65.9594205319,491.102358702,1.56248343171,89.5237061959,0.0349718799495,0.0774320731158,21.4813408488,0.967160876088
v_region_equal,weak_singular_direction,-1.6,2.17890623813e-05,1.50726027786e-06,0,2.58841861508,-0.00483014022345,-359.323147584,65.4215186294,492.090985513,1.5625209911,89.5258581904,0.034944749632,0.0770467350836,21.4480243935,0.967211807881
v_region_equal,weak_singular_direction,-1.4,2.17890623813e-05,1.50726027786e-06,0,2.58844236227,-0.00481028182485,-357.684046251,64.883616727,493.079612324,1.56255855049,89.5280101849,0.0349260819069,0.0766354130128,21.4251151505,0.967246829879
v_region_equal,weak_singular_direction,-1.2,2.17890623813e-05,1.50726027786e-06,0,2.58846610946,-0.00479042342625,-356.044944917,64.3457148245,494.068239134,1.56259610987,89.5301621794,0.0349139131893,0.0763474277607,21.4101881538,0.967269649194
v_region_equal,weak_singular_direction,-1,2.17890623813e-05,1.50726027786e-06,0,2.58848985665,-0.00477056502765,-354.405843583,63.8078129221,495.056865945,1.56263366926,89.5323141738,0.034906536461,0.0760621849796,21.4011418772,0.967283478489
v_region_equal,weak_singular_direction,-0.8,2.17890623813e-05,1.50726027786e-06,0,2.58851360384,-0.00475070662905,-352.766742249,63.2699110196,496.045492756,1.56267122865,89.5344661683,0.0349025045335,0.0758888415189,21.3961982261,0.967291035987
v_region_equal,weak_singular_direction,-0.6,2.17890623813e-05,1.50726027786e-06,0,2.58853735103,-0.00473084823045,-351.127640915,62.7320091172,497.034119567,1.56270878804,89.5366181628,0.0349006320568,0.075797067599,21.3939025279,0.967294545484
v_region_equal,weak_singular_direction,-0.4,2.17890623813e-05,1.50726027786e-06,0,2.58856109822,-0.00471098983186,-349.488539581,62.1941072147,498.022746378,1.56274634743,89.5387701573,0.0348999966386,0.0758026439032,21.393123519,0.967295736377
v_region_equal,weak_singular_direction,-0.2,2.17890623813e-05,1.50726027786e-06,0,2.58858484541,-0.00469113143326,-347.849438247,61.6562053123,499.011373189,1.56278390682,89.5409221518,0.0348999393839,0.0758040661041,21.3930533267,0.967295843682
v_region_equal,weak_singular_direction,0,2.17890623813e-05,1.50726027786e-06,0,2.5886085926,-0.00467127303466,-346.210336913,61.1183034098,500,1.56282146621,89.5430741463,0.0349000651046,0.0757877250906,21.3932074561,0.96729560806
